<doc id="edoc_wd_1768-02-27" attrs="word" year="1768" month="02" day="27" corpus="1">
<head id="hl1">
Londen	w35
Schrif=ten	w7183
<g/>
=
des	w7185
Alterthums	w7186
<g/>
,
und	w7188
der	w7189
neueren	w7190
Zeiten	w7191
genähret	w7192
<g/>
,
daß	w7194
die	w7195
Einbildung	w7196
durch	w7197
die	w7198
Dich=ter	w7199
<g/>
=
erhitzet	w7201
<g/>
,
mit	w7203
Bildern	w7204
bereichert	w7205
<g/>
,
daß	w7207
die	w7208
Gewohnheiten	w7209
der	w7210
Völker	w7211
<g/>
,
ihre	w7213
Siten	w7214
durch	w7215
die	w7216
Geschichte	w7217
bekannt	w7218
geworden	w7219
<g/>
.
Zween	w7221
bedauernswürdige	w7222
Jrrthümer	w7223
haben	w7224
ange=hende	w7225
<g/>
=
Künstler	w7227
sehr	w7228
oft	w7229
irre	w7230
geleitet	w7231
<g/>
.
Der	w7233
eine	w7234
<g/>
,
als	w7236
ob	w7237
die	w7238
Gegenstände	w7239
<g/>
,
welche	w7241
der	w7242
Künstler	w7243
wählen	w7244
kann	w7245
<g/>
,
bereits	w7247
erschöpfet	w7248
wä=ren	w7249
<g/>
=
<g/>
;
und	w7252
man	w7253
darum	w7254
dieselben	w7255
blos	w7256
in	w7257
den	w7258
Werken	w7259
der	w7260
großen	w7261
Vorgänger	w7262
zu	w7263
studiren	w7264
habe	w7265
<g/>
:
der	w7267
andere	w7268
<g/>
,
als	w7270
ob	w7271
die	w7272
unglücklichen	w7273
Zusammenträger	w7274
der	w7275
sogenannten	w7276
Jkonolo=gien	w7277
<g/>
=
die	w7279
Ursprünge	w7280
<g/>
,
aus	w7282
denen	w7283
sie	w7284
ihre	w7285
La=sten	w7286
<g/>
=
mit	w7288
so	w7289
vieler	w7290
unverdankter	w7291
Mühe	w7292
und	w7293
meistens	w7294
mit	w7295
so	w7296
weniger	w7297
Wahl	w7298
zusammentru=gen	w7299
<g/>
=
<g/>
,
entbehrlich	w7302
gemacht	w7303
hätten	w7304
<g/>
.
</p>
<p id="p77">
Diesem	w7306
Wahne	w7307
haben	w7308
wir	w7309
es	w7310
zuzuschrei=ben	w7311
<g/>
=
<g/>
,
daß	w7314
die	w7315
meisten	w7316
neueren	w7317
Schilderungen	w7318
weiter	w7319
nichts	w7320
<g/>
,
als	w7322
zusamm	w7323
gerafte	w7324
Figuren	w7325
anbieten	w7326
<g/>
,
wo	w7328
sich	w7329
von	w7330
zehn	w7331
Meistern	w7332
aus	w7333
verschiedenen	w7334
Schulen	w7335
<g/>
,
und	w7337
von	w7338
eben	w7339
so	w7340
un=terschiedenen	w7341
<g/>
=
Manieren	w7343
<g/>
,
ein	w7345
Ganzes	w7346
verwun=dernd	w7347
<g/>
=
beysammen	w7349
findet	w7350
<g/>
,
an	w7352
dem	w7353
das	w7354
Auge	w7355
des	w7356
Kenners	w7357
das	w7358
unedle	w7359
Mosaik	w7360
sogleich	w7361
ent=decket	w7362
<g/>
=
<g/>
,
und	w7365
den	w7366
mechanischen	w7367
Menschen	w7368
be=dauret	w7369
<g/>
=
<g/>
,
den	w7372
seine	w7373
Trägheit	w7374
zu	w7375
einen	w7376
ewigen	w7377
Kopisten	w7378
verurtheilt	w7379
<g/>
.
</p>
<p id="p78">
Daher	w7381
rühret	w7382
es	w7383
<g/>
,
daß	w7385
der	w7386
Jupiter	w7387
in	w7388
dem	w7389
Gemählde	w7390
des	w7391
einen	w7392
<g/>
,
dem	w7394
Jupiter	w7395
auf	w7396
der	w7397
Schilderung	w7398
des	w7399
andern	w7400
vollkommen	w7401
ähn=lich	w7402
<g/>
=
ist	w7404
<g/>
;
daher	w7406
ist	w7407
die	w7408
Liebe	w7409
auf	w7410
allen	w7411
Bil=dern	w7412
<g/>
=
<g/>
,
in	w7415
allen	w7416
Bildsäulen	w7417
ein	w7418
Weib	w7419
mit	w7420
ei=nem	w7421
<g/>
=
Kinde	w7423
an	w7424
der	w7425
Brust	w7426
<g/>
,
und	w7428
einem	w7429
an	w7430
der	w7431
Hand	w7432
<g/>
;
daher	w7434
zischen	w7435
die	w7436
Schlangen	w7437
ewig	w7438
um	w7439
den	w7440
Kopf	w7441
des	w7442
Neides	w7443
<g/>
,
und	w7445
die	w7446
Sand=uhr	w7447
<g/>
=
läuft	w7449
in	w7450
den	w7451
Händen	w7452
der	w7453
Zeit	w7454
aller	w7455
Or=ten	w7456
<g/>
=
ihre	w7458
Stunden	w7459
aus	w7460
<g/>
;
daher	w7462
sehen	w7463
wir	w7464
kei=ne	w7465
<g/>
=
neue	w7467
Allegorien	w7468
<g/>
,
worinn	w7470
die	w7471
SchafsinSchafsinnigkeit	w7472
<g/>
=
</p>
<p id="p79">
nigkeit	w7474
an	w7475
den	w7476
Tugenden	w7477
<g/>
,
an	w7479
den	w7480
Lastern	w7481
<g/>
,
an	w7483
den	w7484
Leidenschaften	w7485
neue	w7486
Merkmale	w7487
wahr=nimmt	w7488
<g/>
=
<g/>
,
und	w7491
sie	w7492
dadurch	w7493
bezeichnet	w7494
<g/>
,
in	w7496
wel=schem	w7497
<g/>
=
Stücke	w7499
die	w7500
Aten	w7501
so	w7502
erfindungsreich	w7503
wa=ren	w7504
<g/>
=
<g/>
:
daher	w7507
sehen	w7508
wir	w7509
so	w7510
wenige	w7511
neue	w7512
Zu=sammensetzungen	w7513
<g/>
=
<g/>
,
welche	w7516
der	w7517
Aufmerksamkeit	w7518
seines	w7519
Kenners	w7520
würdig	w7521
wären	w7522
<g/>
,
und	w7524
ihn	w7525
<g/>
,
wie	w7527
die	w7528
malerischen	w7529
Gedichte	w7530
eines	w7531
Raphael	w7532
<g/>
,
Julius	w7534
Romanus	w7535
<g/>
.
Corregio	w7537
<g/>
,
eines	w7539
Pous=sin	w7540
<g/>
=
<g/>
,
eines	w7543
Rubens	w7544
<g/>
,
und	w7546
anderer	w7547
verstorbe=nen	w7548
<g/>
=
großen	w7550
Meister	w7551
in	w7552
der	w7553
Zusammensetzung	w7554
an	w7555
sich	w7556
zögen	w7557
<g/>
,
zurück	w7559
hielten	w7560
<g/>
,
und	w7562
nach	w7563
stun=denlangen	w7564
<g/>
=
Betrachtungen	w7566
noch	w7567
immer	w7568
eine	w7569
neue	w7570
Entdeckung	w7571
überließen	w7572
<g/>
.
</p>
<p id="p80">
Suchten	w7574
die	w7575
Zeitgenossenen	w7576
Künstler	w7577
den	w7578
Jupiter	w7579
im	w7580
Hommer	w7581
oder	w7582
Virgil	w7583
selbst	w7584
auf	w7585
<g/>
,
welch	w7587
einen	w7588
erhabenen	w7589
Begriff	w7590
sollten	w7591
sie	w7592
da	w7593
von	w7594
einer	w7595
Gottheit	w7596
sammeln	w7597
<g/>
,
die	w7599
nach	w7600
Be=schreibung	w7601
<g/>
=
der	w7603
Dichter	w7604
mit	w7605
einem	w7606
Blicke	w7607
die	w7608
Welt	w7609
aufheitert	w7610
<g/>
,
mit	w7612
ihrem	w7613
Winke	w7614
den	w7615
ganzen	w7616
Olympus	w7617
erschüttert	w7618
<g/>
,
und	w7620
nach	w7621
den	w7622
noch	w7623
prächtigeren	w7624
Horazens	w7625
<g/>
,
mit	w7627
der	w7628
Bewegung	w7629
ihrer	w7630
Augenbraune	w7631
die	w7632
gan=ze	w7633
<g/>
=
Schöpfung	w7635
bewegt	w7636
<g/>
.
Aber	w7638
<g/>
,
da	w7640
sie	w7641
sich	w7642
genügen	w7643
lassen	w7644
<g/>
,
ihn	w7646
durch	w7647
seinen	w7648
Waffenträ=ger	w7649
<g/>
=
<g/>
,
den	w7652
Adler	w7653
<g/>
,
kennbar	w7655
zu	w7656
machen	w7657
<g/>
;
so	w7659
feh=let	w7660
<g/>
=
seinen	w7662
Köpfen	w7663
immer	w7664
der	w7665
Ausdruck	w7666
der	w7667
Hoheit	w7668
<g/>
,
welche	w7670
den	w7671
Gott	w7672
der	w7673
Götter	w7674
chara=cterisiren	w7675
<g/>
=
<g/>
,
und	w7678
durch	w7679
seine	w7680
ihm	w7681
eigene	w7682
Größe	w7683
unterscheiden	w7684
soll	w7685
<g/>
.
</p>
<p id="p81">
Solche	w7687
Züge	w7688
boten	w7689
<g/>
,
wie	w7691
einst	w7692
dem	w7693
Phi=dias	w7694
<g/>
=
zu	w7696
dem	w7697
Haupte	w7698
des	w7699
olympischen	w7700
Ju=piters	w7701
<g/>
=
<g/>
,
ohne	w7704
Zweifel	w7705
auch	w7706
dem	w7707
Michael	w7708
An=gelo	w7709
<g/>
=
bey	w7711
dem	w7712
berühmten	w7713
Gemälde	w7714
<g/>
,
womit	w7716
er	w7717
die	w7718
Kapelle	w7719
Julius	w7720
des	w7721
II	w7722
te	w7723
<g/>
,
die	w7725
präch=tige	w7726
<g/>
=
Jdee	w7728
zu	w7729
dem	w7730
Haupte	w7731
Gottes	w7732
an	w7733
<g/>
,
der	w7735
das	w7736
Wort	w7737
der	w7738
Allmacht	w7739
spricht	w7740
<g/>
:
wovon	w7742
selbst	w7743
ein	w7744
Raphael	w7745
<g/>
,
bevor	w7747
er	w7748
es	w7749
sahe	w7750
<g/>
,
keinen	w7752
Be=griff	w7753
<g/>
=
hatte	w7755
<g/>
,
und	w7757
dessen	w7758
Anblick	w7759
<g/>
,
wie	w7761
der	w7762
Hauch	w7763
des	w7764
Schöpfers	w7765
dem	w7766
unbeseelten	w7767
Adam	w7768
sei=nem	w7769
<g/>
=
Pinsel	w7771
das	w7772
Feuer	w7773
<g/>
,
Leben	w7775
<g/>
,
und	w7777
erhabene	w7778
Wesen	w7779
einflößte	w7780
wodurch	w7781
er	w7782
sich	w7783
zum	w7784
Ne=benbuhler	w7785
<g/>
=
seines	w7787
noch	w7788
unübertroffenen	w7789
Zeit=genossen	w7790
<g/>
=
erhub	w7792
<g/>
.
</p>
<p id="p82">
Es	w7794
war	w7795
möglich	w7796
<g/>
,
sich	w7798
über	w7799
ihn	w7800
hinweg	w7801
zu	w7802
setzen	w7803
<g/>
,
hätte	w7805
der	w7806
Urbiner	w7807
den	w7808
hebräischen	w7809
Pindar	w7810
zum	w7811
Leiter	w7812
gewählet	w7813
<g/>
,
der	w7815
ihn	w7816
<g/>
,
nicht	w7818
nur	w7819
wie	w7820
der	w7821
Grieche	w7822
auf	w7823
der	w7824
Bahn	w7825
des	w7826
Ad=lers	w7827
<g/>
=
zur	w7829
Sonne	w7830
<g/>
,
sondern	w7832
auf	w7833
der	w7834
Bahn	w7835
der	w7836
anschauenden	w7837
Cherubim	w7838
zu	w7839
dem	w7840
Sitze	w7841
der	w7842
Herrlichkeit	w7843
Gottes	w7844
selbst	w7845
gebracht	w7846
hatte	w7847
<g/>
.
</p>
<p id="p83">
Jehova	w7849
<g/>
!
Gott	w7851
von	w7852
erstaunlicher	w7853
Grös=se	w7854
<g/>
=
<g/>
!
welche	w7857
Glorie	w7858
<g/>
,
welche	w7860
Majestät	w7861
um=giebt	w7862
<g/>
=
dich	w7864
<g/>
!
wie	w7866
ein	w7867
Gewand	w7868
hast	w7869
du	w7870
das	w7871
Licht	w7872
um	w7873
dich	w7874
gewunden	w7875
<g/>
.
</p>
<p id="p84">
Der	w7877
Himmel	w7878
ist	w7879
über	w7880
dir	w7881
<g/>
,
wie	w7883
ein	w7884
Zelt	w7885
ausgespannet	w7886
<g/>
:
mit	w7888
Wasser	w7889
hast	w7890
du	w7891
deine	w7892
Sääle	w7893
gewölbet	w7894
<g/>
.
Du	w7896
besteigst	w7897
die	w7898
Wolken	w7899
wie	w7900
einen	w7901
Wagen	w7902
<g/>
,
und	w7904
fahrst	w7905
auf	w7906
den	w7907
Schwingen	w7908
der	w7909
Winde	w7910
daher	w7911
<g/>
:
deine	w7913
Vorläufer	w7914
sind	w7915
Stürme	w7916
<g/>
,
dein	w7918
Ge=folg	w7919
<g/>
=
sind	w7921
Feuerflammen	w7922
<g/>
—
</p>
<p id="p85">
Der	w7924
Künstler	w7925
ergreife	w7926
den	w7927
kühnen	w7928
Stif=ten	w7929
<g/>
=
<g/>
,
dem	w7932
Propheten	w7933
nachzuzeichnen	w7934
<g/>
!
er	w7936
zei=ge	w7937
<g/>
=
den	w7939
Herrn	w7940
der	w7941
Herrlichkeit	w7942
handelnd	w7943
<g/>
,
wie	w7945
er	w7946
z	w7947
<g/>
.
B	w7949
<g/>
.
nach	w7951
dem	w7952
Gerichte	w7953
<g/>
,
so	w7955
er	w7956
über	w7957
die	w7958
Welt	w7959
durch	w7960
Wasser	w7961
hielt	w7962
<g/>
,
dem	w7964
Noe	w7965
versöhnt	w7966
<g/>
,
die	w7968
Fluthen	w7969
schilt	w7970
<g/>
,
und	w7972
sie	w7973
die	w7974
Flucht	w7975
nehmen	w7976
<g/>
,
und	w7978
vor	w7979
der	w7980
Stimme	w7981
seines	w7982
Donners	w7983
zurück	w7984
fahren	w7985
<g/>
;
und	w7987
seine	w7988
Arbeit	w7989
wird	w7990
in	w7991
dem	w7992
Tempel	w7993
der	w7994
Künste	w7995
<g/>
,
dem	w7997
un=sterblichen	w7998
<g/>
=
Gemälde	w8000
des	w8001
Buonarotti	w8002
gegen	w8003
über	w8004
zur	w8005
Bewunderung	w8006
aufgestellt	w8007
werden	w8008
<g/>
,
u	w8010
<g/>
.
s	w8012
<g/>
.
w	w8014
<g/>
.
</p>
<p id="p86">
Söhne	w8016
der	w8017
Künste	w8018
<g/>
!
die	w8020
Huld	w8021
der	w8022
Monar=chinn	w8023
<g/>
=
<g/>
,
wodurch	w8026
sie	w8027
unterschieden	w8028
werden	w8029
<g/>
,
der	w8031
Schutz	w8032
eines	w8033
erlauchten	w8034
Kenners	w8035
<g/>
,
unter	w8037
dessen	w8038
Blicken	w8039
sie	w8040
arbeiten	w8041
<g/>
,
die	w8043
Ehre	w8044
<g/>
,
wel=che	w8046
<g/>
=
heute	w8048
ihren	w8049
Mitgliedern	w8050
widerfährt	w8051
<g/>
,
ei=nen	w8053
<g/>
=
Preis	w8055
in	w8056
dem	w8057
Wetteifer	w8058
der	w8059
Geschicklich=keit	w8060
<g/>
=
davon	w8062
zu	w8063
tragen	w8064
<g/>
,
ein	w8066
Preis	w8067
<g/>
,
der	w8069
in	w8070
fei=ner	w8071
<g/>
=
Art	w8073
eben	w8074
so	w8075
glorreich	w8076
ist	w8077
<g/>
,
als	w8079
der	w8080
Preis	w8081
<g/>
,
den	w8083
einst	w8084
Griechenland	w8085
den	w8086
Ueberwindern	w8087
auf	w8088
einer	w8089
gleichen	w8090
Bahn	w8091
<g/>
,
zur	w8093
Aufmunterung	w8094
der	w8095
Talente	w8096
zuerkannte	w8097
<g/>
—
die	w8099
Ehre	w8100
ihres	w8101
Vater=landes	w8102
<g/>
=
<g/>
,
die	w8105
nicht	w8106
weniger	w8107
durch	w8108
die	w8109
Blüthe	w8110
der	w8111
Künste	w8112
<g/>
,
den	w8114
Geschmack	w8115
<g/>
,
als	w8117
die	w8118
ernsteren	w8119
Wissenschaften	w8120
und	w8121
Tapferkeit	w8122
ver=breitet	w8123
<g/>
=
<g/>
,
und	w8126
erhoben	w8127
wird	w8128
<g/>
;
alles	w8130
dieses	w8131
legt	w8132
ihnen	w8133
die	w8134
Verbindlichkeit	w8135
auf	w8136
<g/>
,
nichts	w8138
von	w8139
demjenigen	w8140
zu	w8141
vernachläßigen	w8142
<g/>
,
wodurch	w8144
eine	w8145
so	w8146
preiswürdige	w8147
Veranstaltung	w8148
<g/>
,
als	w8150
diese	w8151
neu=errichtete	w8152
<g/>
=
Akademie	w8154
ist	w8155
<g/>
,
zur	w8157
Vollkommenheit	w8158
<g/>
,
und	w8160
auf	w8161
diejenige	w8162
Stufe	w8163
gebracht	w8164
werden	w8165
mag	w8166
<g/>
,
auf	w8168
welcher	w8169
sie	w8170
<g/>
,
wo	w8172
ich	w8173
anders	w8174
ihre	w8175
Nationalgesinnung	w8176
nicht	w8177
verkenne	w8178
<g/>
,
die	w8180
Aka=demien	w8181
<g/>
=
anderer	w8183
Nationen	w8184
nicht	w8185
ohne	w8186
lob=würdiger	w8187
<g/>
=
Eifersucht	w8189
erblicken	w8190
müssen	w8191
<g/>
—
</p>
<p id="p87">
Von	w8193
des	w8194
löbl	w8195
<g/>
.
Stifts	w8197
und	w8198
würdigen	w8199
Gottes=haus	w8200
<g/>
=
unser	w8202
lieben	w8203
Frauen	w8204
zun	w8205
Schotten	w8206
in	w8207
Wien	w8208
Grundgerichts	w8209
wegen	w8210
<g/>
,
wird	w8212
hiemit	w8213
zu	w8214
vernehmen	w8215
gegeben	w8216
<g/>
:
Es	w8218
erfordere	w8219
die	w8220
Nothdurft	w8221
<g/>
,
daß	w8223
jene	w8224
<g/>
,
</p>
<p id="p88">
so	w8226
zu	w8227
nachfolgenden	w8228
kleinen	w8229
Verlassenschaften	w8230
<g/>
,
und	w8232
Depositen	w8233
einig	w8234
erweisliches	w8235
Recht	w8236
zu	w8237
haben	w8238
vermeinen	w8239
<g/>
,
zu	w8241
Darthuung	w8242
dessen	w8243
<g/>
,
und	w8245
sofort	w8246
zu	w8247
Aushebung	w8248
des	w8249
betreffenden	w8250
Betrags	w8251
um	w8252
so	w8253
mehr	w8254
einberuffen	w8255
werden	w8256
<g/>
,
als	w8258
mehr	w8259
daran	w8260
gelegen	w8261
ist	w8262
<g/>
,
daß	w8264
hierum	w8265
eine	w8266
förderliche	w8267
Richtigkeit	w8268
erreichet	w8269
werde	w8270
<g/>
;
wer	w8272
sich	w8273
demnach	w8274
zu	w8275
der	w8276
erliegenden	w8277
Ver=lassenschaft	w8278
<g/>
=
der	w8280
Anna	w8281
Maria	w8282
Albrechtin	w8283
St	w8284
<g/>
.
Ul=rich	w8286
<g/>
=
obern	w8288
Guts	w8289
<g/>
,
vermög	w8291
Verlasses	w8292
d	w8293
<g/>
.
d	w8295
<g/>
.
26	w8297
<g/>
.
Febr	w8299
<g/>
.
1755	w8301
<g/>
.
pr	w8303
<g/>
.
12	w8305
<g/>
.
fl	w8307
<g/>
.
8	w8309
<g/>
.
kr	w8311
<g/>
.
Der	w8313
Eva	w8314
Maria	w8315
Eneglin	w8316
obern	w8317
Guts	w8318
d	w8319
<g/>
.
d	w8321
<g/>
.
22	w8323
<g/>
.
März	w8325
1752	w8326
<g/>
.
pr	w8328
<g/>
.
2	w8330
<g/>
.
fl	w8332
<g/>
.
7	w8334
<g/>
.
kr	w8336
<g/>
.
der	w8338
Susanna	w8339
Guablin	w8340
obern	w8341
Guts	w8342
d	w8343
<g/>
.
d	w8345
<g/>
.
26	w8347
<g/>
.
Febr	w8349
<g/>
.
1755	w8351
<g/>
.
pr	w8353
<g/>
.
2	w8355
<g/>
.
fl	w8357
<g/>
.
52	w8359
<g/>
.
kr	w8361
<g/>
.
des	w8363
Joseph	w8364
Eiblstorfer	w8365
obern	w8366
Guts	w8367
d	w8368
<g/>
.
d	w8370
<g/>
.
6	w8372
<g/>
.
März	w8374
1752	w8375
<g/>
.
pr	w8377
<g/>
.
1	w8379
<g/>
.
fl	w8381
<g/>
.
2	w8383
<g/>
.
kr	w8385
<g/>
.
der	w8387
Bar=bara	w8388
<g/>
=
Hubmüllerin	w8390
obern	w8391
Guts	w8392
d	w8393
<g/>
.
d	w8395
<g/>
.
19	w8397
<g/>
.
Jänner	w8399
1757	w8400
<g/>
.
pr	w8402
<g/>
.
10	w8404
<g/>
.
fl	w8406
<g/>
.
48	w8408
<g/>
.
kr	w8410
<g/>
.
des	w8412
Paul	w8413
Siegmund	w8414
Fux	w8415
d	w8416
<g/>
.
d	w8418
<g/>
.
30	w8420
<g/>
.
April	w8422
1757	w8423
<g/>
.
pr	w8425
<g/>
.
5	w8427
<g/>
.
fl	w8429
<g/>
.
4	w8431
<g/>
.
kr	w8433
<g/>
.
des	w8435
Adam	w8436
Ge=ringer	w8437
<g/>
=
untern	w8439
Guts	w8440
d	w8441
<g/>
.
d	w8443
<g/>
.
23	w8445
<g/>
.
Jänner	w8447
1760	w8448
<g/>
.
pr	w8450
<g/>
.
4	w8452
<g/>
.
fl	w8454
<g/>
.
53	w8456
<g/>
.
kr	w8458
<g/>
.
der	w8460
Margareth	w8461
Schmalzin	w8462
zu	w8463
Gumpendorf	w8464
d	w8465
<g/>
.
d	w8467
<g/>
.
20	w8469
<g/>
.
May	w8471
1761	w8472
<g/>
.
pr	w8474
<g/>
.
25	w8476
<g/>
.
fl	w8478
<g/>
.
51	w8480
<g/>
.
kr	w8482
<g/>
.
der	w8484
Elisabeth	w8485
Reßlerin	w8486
obern	w8487
Guts	w8488
d	w8489
<g/>
.
d	w8491
<g/>
.
11	w8493
<g/>
.
Sept	w8495
<g/>
.
1762	w8497
<g/>
.
pr	w8499
<g/>
.
10	w8501
<g/>
.
fl	w8503
<g/>
.
44	w8505
<g/>
.
kr	w8507
<g/>
.
der	w8509
Maria	w8510
Anna	w8511
Gießerin	w8512
obern	w8513
Guts	w8514
d	w8515
<g/>
.
d	w8517
<g/>
.
9	w8519
<g/>
.
März	w8521
1763	w8522
<g/>
.
pr	w8524
<g/>
.
2	w8526
<g/>
.
fl	w8528
<g/>
.
43	w8530
<g/>
.
kr	w8532
<g/>
.
der	w8534
Eva	w8535
Häußlin	w8536
obern	w8537
Guts	w8538
d	w8539
<g/>
.
d	w8541
<g/>
.
9	w8543
<g/>
.
März	w8545
1763	w8546
<g/>
.
pr	w8548
<g/>
.
18	w8550
<g/>
.
fl	w8552
<g/>
.
4	w8554
<g/>
.
kr	w8556
<g/>
.
des	w8558
Bernhard	w8559
Messerschmidt	w8560
obern	w8561
Guts	w8562
d	w8563
<g/>
.
d	w8565
<g/>
.
17	w8567
<g/>
.
August	w8569
1763	w8570
<g/>
.
pr	w8572
<g/>
.
1	w8574
<g/>
.
fl	w8576
<g/>
.
33	w8578
<g/>
.
kr	w8580
<g/>
.
der	w8582
Barbara	w8583
Hö=ferin	w8584
<g/>
=
untern	w8586
Guts	w8587
d	w8588
<g/>
.
d	w8590
<g/>
.
16	w8592
<g/>
.
April	w8594
1763	w8595
<g/>
.
pr	w8597
<g/>
.
53	w8599
<g/>
.
fl	w8601
<g/>
.
51	w8603
<g/>
.
kr	w8605
<g/>
.
der	w8607
Barbara	w8608
Zuschraderin	w8609
Neudegger=grunds	w8610
<g/>
=
d	w8612
<g/>
.
d	w8614
<g/>
.
27	w8616
<g/>
.
Febr	w8618
<g/>
.
1765	w8620
<g/>
.
pr	w8622
<g/>
.
7	w8624
<g/>
.
fl	w8626
<g/>
.
56	w8628
<g/>
.
kr	w8630
<g/>
.
der	w8632
Ursula	w8633
Zinckin	w8634
obern	w8635
Guts	w8636
d	w8637
<g/>
.
d	w8639
<g/>
.
27	w8641
<g/>
.
Febr	w8643
<g/>
.
1765	w8645
<g/>
.
pr	w8647
<g/>
.
72	w8649
<g/>
.
fl	w8651
<g/>
.
52	w8653
<g/>
.
kr	w8655
<g/>
.
der	w8657
Anna	w8658
Maria	w8659
Edmüllerin	w8660
obern	w8661
Guts	w8662
d	w8663
<g/>
.
d	w8665
<g/>
.
27	w8667
<g/>
.
Febr	w8669
<g/>
.
1765	w8671
<g/>
.
pr	w8673
<g/>
.
3	w8675
<g/>
.
fl	w8677
<g/>
.
15	w8679
<g/>
.
kr	w8681
<g/>
.
dann	w8683
des	w8684
Joseph	w8685
Donstetter	w8686
obern	w8687
Guts	w8688
d	w8689
<g/>
.
d	w8691
<g/>
.
17	w8693
<g/>
.
April	w8695
1765	w8696
<g/>
.
pr	w8698
<g/>
.
11	w8700
<g/>
.
fl	w8702
<g/>
.
5	w8704
<g/>
.
kr	w8706
<g/>
.
Nicht	w8708
minder	w8709
zu	w8710
nachfolgenden	w8711
Depostis	w8712
<g/>
:
als	w8714
des	w8715
Lambert	w8716
<g/>
,
eines	w8718
Jngenieurs	w8719
<g/>
,
vom	w8721
Jahr	w8722
1715	w8723
<g/>
.
pr	w8725
<g/>
.
6	w8727
<g/>
.
silberne	w8729
Löf=feln	w8730
<g/>
=
<g/>
,
und	w8733
soviel	w8734
Gabeln	w8735
mit	w8736
3	w8737
Zurchen	w8738
<g/>
,
und	w8740
in	w8741
baarem	w8742
Geld	w8743
7	w8744
<g/>
.
fl	w8746
<g/>
.
51	w8748
<g/>
.
kr	w8750
<g/>
.
zu	w8752
dem	w8753
Göz	w8754
<g/>
=
oder	w8756
Vo=glischen	w8757
<g/>
=
d	w8759
<g/>
.
d	w8761
<g/>
.
13	w8763
<g/>
.
Sept	w8765
<g/>
.
1724	w8767
<g/>
.
pr	w8769
<g/>
.
93	w8771
<g/>
.
fl	w8773
<g/>
.
5	w8775
<g/>
.
kr	w8777
<g/>
.
zu	w8779
dem	w8780
Kellischen	w8781
d	w8782
<g/>
.
d	w8784
<g/>
.
14	w8786
<g/>
.
Novemb	w8788
<g/>
.
1710	w8790
<g/>
.
pr	w8792
<g/>
.
24	w8794
<g/>
.
fl	w8796
<g/>
.
wegen	w8798
des	w8799
Philipp	w8800
Priesen	w8801
pr	w8802
<g/>
.
5	w8804
fl	w8805
<g/>
.
21	w8807
<g/>
.
kr	w8809
<g/>
.
wegen	w8811
Sinico	w8812
um	w8813
10	w8814
<g/>
.
Stuck	w8816
Anhänggeld	w8817
<g/>
,
und	w8819
in	w8820
baarem	w8821
1	w8822
<g/>
.
fl	w8824
<g/>
.
31	w8826
<g/>
.
kr	w8828
<g/>
.
endlichen	w8830
wegen	w8831
dem	w8832
Klesischen	w8833
De=posito	w8834
<g/>
=
d	w8836
<g/>
.
d	w8838
<g/>
.
2	w8840
<g/>
.
Jänner	w8842
1714	w8843
pr	w8844
<g/>
.
1	w8846
<g/>
.
Stuck	w8848
unbe=kanntes	w8849
<g/>
=
Goldstückl	w8851
<g/>
,
und	w8853
in	w8854
baarem	w8855
50	w8856
<g/>
.
fl	w8858
<g/>
.
25	w8860
<g/>
.
kr	w8862
<g/>
.
rechtsbeständig	w8864
legitimiren	w8865
will	w8866
<g/>
,
und	w8868
kann	w8869
<g/>
,
der	w8871
soll	w8872
von	w8873
Kundmachung	w8874
dieses	w8875
offenen	w8876
Edicts	w8877
bin=nen	w8878
<g/>
=
1	w8880
<g/>
.
Jahr	w8882
<g/>
,
6	w8884
<g/>
.
Wochen	w8886
<g/>
,
und	w8888
3	w8889
<g/>
.
Tagen	w8891
<g/>
,
das	w8893
ist	w8894
zu	w8895
allendlicher	w8896
Frist	w8897
den	w8898
4ten	w8899
Tag	w8900
des	w8901
Monats	w8902
April	w8903
1769	w8904
<g/>
.
zu	w8906
dem	w8907
Ende	w8908
in	w8909
der	w8910
Stift	w8911
Schotti=schen	w8912
<g/>
=
Amtskanzley	w8914
von	w8915
9	w8916
<g/>
.
Uhr	w8918
Vormittag	w8919
wohl=gefaßter	w8920
<g/>
=
alsogewiß	w8922
erscheinen	w8923
<g/>
;
wie	w8925
im	w8926
widrigen	w8927
nach	w8928
Verlauf	w8929
dieses	w8930
Tags	w8931
<g/>
,
oder	w8933
bey	w8934
Ermanglung	w8935
eines	w8936
hinlänglichen	w8937
Beweises	w8938
<g/>
,
um	w8940
alle	w8941
obigen	w8942
Beträge	w8943
niemand	w8944
mehr	w8945
Rede	w8946
und	w8947
Antwort	w8948
gege=ben	w8949
<g/>
=
werden	w8951
solle	w8952
<g/>
.
Actum	w8954
Wien	w8955
im	w8956
Schottenhof	w8957
den	w8958
5	w8959
<g/>
.
Febr	w8961
<g/>
.
1768	w8963
<g/>
.
</p>
<p id="p89">
Von	w8976
der	w8977
k	w8978
<g/>
.
k	w8980
<g/>
.
N	w8982
<g/>
.
Oe	w8984
<g/>
.
Justitz	w8986
Bancodeputation	w8987
wird	w8988
hiemit	w8989
all	w8990
<g/>
=
und	w8992
jeden	w8993
durch	w8994
gegenwärtiges	w8995
Edict	w8996
kund	w8997
und	w8998
zu	w8999
wissen	w9000
gemacht	w9001
<g/>
;
