<doc id="edoc_wd_1792-03-10" attrs="word" year="1792" month="03" day="10" corpus="1">
<head id="hl1">
Jnländische	w25
gelaufen	w1801
waren	w1802
<g/>
,
ist	w1804
unbeschreiblich	w1805
<g/>
.
Man	w1807
hatte	w1808
sicher	w1809
nichts	w1810
vernachläßiget	w1811
<g/>
,
was	w1813
dieses	w1814
Fest	w1815
präch=tig	w1816
<g/>
=
machen	w1818
konnte	w1819
<g/>
.
Die	w1821
Regung	w1822
der	w1823
Liebe	w1824
<g/>
,
für	w1826
die	w1827
Beherrscher	w1828
<g/>
,
welche	w1830
es	w1831
in	w1832
allen	w1833
Gemü=thern	w1834
<g/>
=
erzeugte	w1836
<g/>
,
und	w1838
der	w1839
Jubel	w1840
mit	w1841
dem	w1842
sich	w1843
diese	w1844
Regung	w1845
äusserte	w1846
<g/>
,
war	w1848
eine	w1849
neue	w1850
Verherr=lichung	w1851
<g/>
=
dieses	w1853
Schauspieles	w1854
<g/>
.
</p>
<p id="p36">
Der	w1856
Ball	w1857
<g/>
,
welcher	w1859
Abends	w1860
an	w1861
demselben	w1862
Tage	w1863
in	w1864
dem	w1865
Königl	w1866
<g/>
.
Karlstheater	w1868
zum	w1869
drit=ten	w1870
<g/>
=
Mahle	w1872
gegeben	w1873
wurde	w1874
<g/>
,
war	w1876
nicht	w1877
minder	w1878
prächtig	w1879
<g/>
.
Es	w1881
war	w1882
bekannt	w1883
<g/>
,
daß	w1885
der	w1886
jetzt	w1887
be=schriebene	w1888
<g/>
=
Zug	w1890
einen	w1891
allegorischen	w1892
Tanz	w1893
daselbst	w1894
ausführen	w1895
<g/>
,
und	w1897
daß	w1898
zu	w1899
dieser	w1900
Absicht	w1901
das	w1902
Thea=ter	w1903
<g/>
=
mit	w1905
neuen	w1906
Verzierungen	w1907
versehen	w1908
seyn	w1909
wür=de	w1910
<g/>
=
<g/>
.
Daher	w1913
war	w1914
der	w1915
Zulauf	w1916
auch	w1917
ausserordent=lich	w1918
<g/>
=
groß	w1920
<g/>
.
</p>
<p id="p37">
Die	w1922
Ankunft	w1923
des	w1924
Zuges	w1925
wurde	w1926
durch	w1927
eine	w1928
Simphonie	w1929
angekündiget	w1930
<g/>
;
dann	w1932
vereinigte	w1933
sich	w1934
das	w1935
Orchester	w1936
mit	w1937
den	w1938
militarischen	w1939
Jnstru=menten	w1940
<g/>
=
<g/>
,
und	w1943
da	w1944
der	w1945
Marsch	w1946
erschallte	w1947
<g/>
,
traten	w1949
die	w1950
zwey	w1951
Ungarischen	w1952
Korps	w1953
und	w1954
die	w1955
4	w1956
De=putirten	w1957
<g/>
=
der	w1959
Nation	w1960
ein	w1961
<g/>
.
Da	w1963
sie	w1964
bis	w1965
vor	w1966
die	w1967
Loge	w1968
JJ	w1969
<g/>
.
MM	w1971
<g/>
.
gekommen	w1973
waren	w1974
<g/>
,
schlug	w1976
man	w1977
</p>
<p id="p38">
daselbst	w1978
ein	w1979
Zelt	w1980
auf	w1981
<g/>
,
bey	w1983
welchem	w1984
ein	w1985
Theil	w1986
der	w1987
Soldaten	w1988
als	w1989
Schildwache	w1990
angestellt	w1991
wur=de	w1992
<g/>
=
<g/>
,
indessen	w1995
die	w1996
andern	w1997
in	w1998
verschiedenen	w1999
Hau=fen	w2000
<g/>
=
abgetheilt	w2002
<g/>
,
sich	w2004
der	w2005
Freude	w2006
überliessen	w2007
<g/>
,
und	w2009
ein	w2010
Theil	w2011
der	w2012
Hussaren	w2013
Ungarisch	w2014
tanzte	w2015
<g/>
.
Es	w2017
dauerte	w2018
aber	w2019
nicht	w2020
lange	w2021
<g/>
,
da	w2023
traten	w2024
die	w2025
Zwietracht	w2026
<g/>
,
der	w2028
Krieg	w2029
und	w2030
der	w2031
Neid	w2032
aus	w2033
dem	w2034
Gezelte	w2035
<g/>
,
mischten	w2037
sich	w2038
unter	w2039
die	w2040
Haufen	w2041
<g/>
,
und	w2043
suchten	w2044
Uneinigkeit	w2045
und	w2046
Jrrungen	w2047
dahin	w2048
zu	w2049
bringen	w2050
<g/>
,
wo	w2052
Freude	w2053
und	w2054
Zufriedenheit	w2055
herrsch=ten	w2056
<g/>
=
<g/>
.
Jhre	w2059
Absichten	w2060
wurden	w2061
aber	w2062
durch	w2063
die	w2064
Ankunft	w2065
zweyer	w2066
himmlischer	w2067
Geister	w2068
vereitelt	w2069
<g/>
,
welche	w2071
unter	w2072
dem	w2073
Schalle	w2074
einer	w2075
sanften	w2076
Melo=die	w2077
<g/>
=
auf	w2079
glänzenden	w2080
Wolken	w2081
erschienen	w2082
<g/>
.
Auf	w2084
ihren	w2085
Befehl	w2086
mußten	w2087
sich	w2088
jene	w2089
Furien	w2090
sogleich	w2091
aus	w2092
der	w2093
freudigen	w2094
Gesellschaft	w2095
hinweg	w2096
begeben	w2097
<g/>
,
dann	w2099
traten	w2100
sie	w2101
durch	w2102
die	w2103
Luft	w2104
schwebend	w2105
<g/>
,
vor	w2107
die	w2108
Königl	w2109
<g/>
.
Loge	w2111
<g/>
,
bothen	w2113
Sr	w2114
<g/>
.
Maj	w2116
<g/>
.
dem	w2118
Könige	w2119
eine	w2120
Lorberkrone	w2121
Jr	w2122
<g/>
.
M	w2124
<g/>
.
der	w2126
Köni=ginn	w2127
<g/>
=
aber	w2129
einen	w2130
Blumenstrauß	w2131
<g/>
.
Beyde	w2133
waren	w2134
aus	w2135
seidenem	w2136
Zeuge	w2137
<g/>
,
worauf	w2139
verschiedene	w2140
von	w2141
dem	w2142
mitspielenden	w2143
Adel	w2144
selbst	w2145
verfaßte	w2146
Gedich=te	w2147
<g/>
=
abgedruckt	w2149
waren	w2150
<g/>
,
verfertiget	w2152
<g/>
.
Die	w2154
Geister	w2155
begaben	w2156
sich	w2157
dann	w2158
auf	w2159
die	w2160
vorige	w2161
Art	w2162
zurück	w2163
<g/>
,
und	w2165
da	w2166
sie	w2167
über	w2168
die	w2169
Ungarischen	w2170
Korps	w2171
gekom=men	w2172
<g/>
=
waren	w2174
<g/>
,
liessen	w2176
sie	w2177
ihre	w2178
beyderseitigen	w2179
Wappen	w2180
von	w2181
Oesterreich	w2182
und	w2183
Bourbon	w2184
aus	w2185
der	w2186
Hand	w2187
fallen	w2188
<g/>
.
Diese	w2190
wurden	w2191
alsogleich	w2192
von	w2193
den	w2194
Deputirten	w2195
der	w2196
Nation	w2197
wieder	w2198
aufgeho=den	w2199
<g/>
=
<g/>
,
und	w2202
indem	w2203
Se	w2204
<g/>
.
K	w2206
<g/>
.
Maj	w2208
auf	w2209
die	w2210
Geister	w2211
deutete	w2212
<g/>
,
befahlen	w2214
Sie	w2215
dieselben	w2216
als	w2217
die	w2218
Schutz=enge	w2219
<g/>
=
des	w2221
Friedens	w2222
<g/>
,
den	w2224
die	w2225
beyderseitigen	w2226
Na=tionen	w2227
<g/>
=
jetzt	w2229
geniessen	w2230
<g/>
,
anzusehen	w2232
<g/>
.
Die	w2234
Geister	w2235
munterten	w2236
die	w2237
Soldaten	w2238
<g/>
,
die	w2240
über	w2241
das	w2242
was	w2243
sie	w2244
gesehen	w2245
hatten	w2246
<g/>
,
erschrocken	w2248
und	w2249
entflohen	w2250
waren	w2251
<g/>
,
auf	w2253
<g/>
,
zurück	w2255
zu	w2256
kehren	w2257
<g/>
,
und	w2259
sich	w2260
der	w2261
Freude	w2262
wieder	w2263
ganz	w2264
zu	w2265
überlassen	w2266
<g/>
.
Dann	w2268
ver=einigten	w2269
<g/>
=
sie	w2271
sich	w2272
alle	w2273
und	w2274
schwören	w2275
dem	w2276
Hause	w2277
Oesterreich	w2278
und	w2279
Bourbon	w2280
<g/>
,
ewige	w2282
Liebe	w2283
und	w2284
Verehrung	w2285
<g/>
,
und	w2287
hierauf	w2288
fing	w2289
unter	w2290
lautem	w2291
Freudengeschrey	w2292
der	w2293
Tanz	w2294
wieder	w2295
an	w2296
<g/>
.
Dieser	w2298
war	w2299
sehr	w2300
künstlich	w2301
zusammengesetzt	w2302
<g/>
,
zu	w2304
verschie=denen	w2305
<g/>
=
Mahlen	w2307
sah	w2308
man	w2309
die	w2310
Anfangsbuchsta=ben	w2311
<g/>
=
von	w2313
Ferdinand	w2314
<g/>
,
Carolina	w2316
<g/>
,
Austria	w2318
und	w2319
Bourbon	w2320
recht	w2321
gut	w2322
von	w2323
den	w2324
Tänzern	w2325
gebil=det	w2326
<g/>
=
Die	w2328
Hussaren	w2329
machten	w2330
ebenfalls	w2331
Figuren	w2332
mit	w2333
ihren	w2334
ausgezogenen	w2335
Säbeln	w2336
<g/>
,
und	w2338
mit	w2339
ei=nem	w2340
<g/>
=
ausdruckvollen	w2342
von	w2343
allen	w2344
Tänzerin	w2345
zusam=mengesetzten	w2346
<g/>
=
Bilde	w2348
<g/>
,
nahm	w2350
das	w2351
Fest	w2352
und	w2353
der	w2354
Ball	w2355
ein	w2356
Ende	w2357
<g/>
.
Der	w2359
Sal	w2360
ertönte	w2361
vom	w2362
Hän=deklatschen	w2363
<g/>
=
und	w2365
Freudengeschrey	w2366
<g/>
.
</p>
<head id="hl6">
Frankreich	w2368
<g/>
.
</head>
<p id="p39">
Nachdem	w2370
gegen	w2371
die	w2372
Häupter	w2373
der	w2374
ausge=wanderten	w2375
<g/>
=
Franzosen	w2377
ein	w2378
Anklagedekret	w2379
ab abgefaßt	w2380
<g/>
=
</p>
<p id="p40">
gefaßt	w2383
worden	w2384
ist	w2385
<g/>
,
hat	w2387
man	w2388
auch	w2389
vielmahls	w2390
verlangt	w2391
<g/>
,
daß	w2393
die	w2394
Güter	w2395
der	w2396
Ausgewander=ten	w2397
<g/>
=
eingezogen	w2399
werden	w2400
sollen	w2401
<g/>
,
und	w2403
hat	w2404
end=lich	w2405
<g/>
=
dem	w2407
Gesetzgebungs	w2408
<g/>
=
Ausschusse	w2410
aufge=tragen	w2411
<g/>
=
<g/>
,
darüber	w2414
sein	w2415
Gutachten	w2416
zu	w2417
erstatten	w2418
<g/>
.
</p>
<p id="p41">
Dasselbe	w2420
ward	w2421
durch	w2422
Hrn	w2423
<g/>
.
Sedillez	w2425
in	w2426
der	w2427
Sitzung	w2428
der	w2429
Nat	w2430
<g/>
.
Vers	w2432
<g/>
.
am	w2434
9	w2435
<g/>
.
Febr	w2437
<g/>
.
gelesen	w2439
<g/>
.
Der	w2441
Ausschuß	w2442
behauptete	w2443
zwar	w2444
das	w2445
allgemeine	w2446
Recht	w2447
der	w2448
Auswanderung	w2449
<g/>
,
glaubte	w2451
aber	w2452
doch	w2453
<g/>
,
daß	w2455
solches	w2456
dann	w2457
nicht	w2458
geltend	w2459
wäre	w2460
<g/>
,
wann	w2462
der	w2463
Staat	w2464
in	w2465
Gefahr	w2466
schwebet	w2467
<g/>
,
und	w2469
diese	w2470
Gefahr	w2471
durch	w2472
die	w2473
Aus=wanderungen	w2474
<g/>
=
vergrößert	w2476
wird	w2477
<g/>
.
Diejenigen	w2479
<g/>
,
sagte	w2481
er	w2482
<g/>
,
welche	w2484
ihr	w2485
Vaterland	w2486
in	w2487
dem	w2488
Au=genblicke	w2489
<g/>
=
der	w2491
Gefahr	w2492
verlassen	w2493
<g/>
,
und	w2495
<g/>
,
an=statt	w2497
<g/>
=
es	w2499
zu	w2500
vertheidigen	w2501
<g/>
,
Sicherheit	w2503
für	w2504
sich	w2505
selbst	w2506
suchen	w2507
<g/>
,
verletzen	w2509
offenbar	w2510
den	w2511
gesell=schaftlichen	w2512
<g/>
=
Vertrag	w2514
<g/>
,
durch	w2516
welchen	w2517
man	w2518
sich	w2519
gegenseiligen	w2520
Schutz	w2521
versprochen	w2522
hat	w2523
<g/>
.
<g/>
„
Der	w2526
Ausschuß	w2527
hat	w2528
die	w2529
Mittel	w2530
aufgesucht	w2531
<g/>
,
wie	w2533
man	w2534
diesen	w2535
Vorrath	w2536
bestrafen	w2537
könne	w2538
<g/>
.
Sein	w2540
erster	w2541
Gedanke	w2542
war	w2543
<g/>
,
die	w2545
Güter	w2546
<g/>
,
welche	w2548
sie	w2549
zurückgelassen	w2550
haben	w2551
<g/>
,
als	w2553
ein	w2554
Pfand	w2555
ihres	w2556
Betragens	w2557
einzuziehen	w2558
<g/>
.
Welchen	w2560
Schutz	w2561
ist	w2562
die	w2563
Gesellschaft	w2564
Menschen	w2565
schuldig	w2566
<g/>
,
welche	w2568
alle	w2569
Bande	w2570
zerrissen	w2571
<g/>
,
alle	w2573
Plichten	w2574
verletzt	w2575
haben	w2576
<g/>
?
Allein	w2578
der	w2579
Ausschuß	w2580
hat	w2581
bemerkt	w2582
<g/>
,
daß	w2584
diese	w2585
Sequestration	w2586
großen	w2587
Nachtheil	w2588
mit	w2589
sich	w2590
führten	w2591
würde	w2592
<g/>
,
daß	w2594
daraus	w2595
Ver=legenheiten	w2596
<g/>
=
aller	w2598
Art	w2599
<g/>
,
Versplitterungen	w2601
und	w2602
Schwierigkeiten	w2603
in	w2604
der	w2605
Administration	w2606
ent=stehen	w2607
<g/>
=
würden	w2609
<g/>
.
Er	w2611
hat	w2612
also	w2613
ein	w2614
einfache=res	w2615
<g/>
=
Mittel	w2617
angenommen	w2618
<g/>
;
es	w2620
schlägt	w2621
vor	w2622
<g/>
,
mit	w2624
einigen	w2625
Modificationen	w2626
das	w2627
Gesetz	w2628
der	w2629
konstituirenden	w2630
Nationalversammlung	w2631
vom	w2632
12	w2633
<g/>
.
August	w2635
zu	w2636
erneuern	w2637
<g/>
,
welches	w2639
den	w2640
Besi=tzungen	w2641
<g/>
=
der	w2643
Auswanderer	w2644
dreyfache	w2645
Abga=ben	w2646
<g/>
=
auferlegt	w2648
<g/>
.
ꝛc	w2650
<g/>
.
<g/>
“
</p>
<p id="p42">
Dieser	w2653
Vorschlag	w2654
ward	w2655
lebhaft	w2656
besritten	w2657
<g/>
.
Hr	w2659
<g/>
.
Bazire	w2661
behauptete	w2662
die	w2663
Sequestration	w2664
sey	w2665
schon	w2666
durch	w2667
die	w2668
öffentliche	w2669
Meinung	w2670
so=wohl	w2671
<g/>
=
<g/>
,
als	w2674
durch	w2675
die	w2676
Meinung	w2677
der	w2678
Natio=nalversammlung	w2679
<g/>
=
selbst	w2681
entschieden	w2682
<g/>
.
Das	w2684
Decret	w2685
<g/>
,
welches	w2687
verbiethet	w2688
<g/>
,
irgend	w2690
eine	w2691
Be=zahlung	w2692
<g/>
=
an	w2694
jemand	w2695
zu	w2696
machen	w2697
<g/>
,
der	w2699
nicht	w2700
be=weiset	w2701
<g/>
=
<g/>
,
daß	w2704
er	w2705
seit	w2706
6	w2707
Monathen	w2708
in	w2709
Frank=reich	w2710
<g/>
=
wohnt	w2712
<g/>
,
sey	w2714
ein	w2715
wahrer	w2716
Sequester	w2717
der	w2718
Einkünfte	w2719
aller	w2720
ausgewanderten	w2721
Franzosen	w2722
<g/>
,
</p>
<p id="p43">
welche	w2724
ihr	w2725
Vermögen	w2726
dem	w2727
Staate	w2728
geliehen	w2729
haben	w2730
<g/>
.
Warum	w2732
sollten	w2733
diese	w2734
strenger	w2735
behan=delt	w2736
<g/>
=
werden	w2738
<g/>
,
als	w2740
diejenigen	w2741
<g/>
,
deren	w2743
Vermö=gen	w2744
<g/>
=
in	w2746
liegenden	w2747
Gütern	w2748
besteht	w2749
<g/>
?
Der	w2751
Aus=schuß	w2752
<g/>
=
spreche	w2754
nur	w2755
von	w2756
Auswanderern	w2757
<g/>
:
die	w2759
Nationalversammlung	w2760
aber	w2761
könne	w2762
die	w2763
Bür=ger	w2764
<g/>
=
<g/>
,
welche	w2767
jenseits	w2768
des	w2769
Rheins	w2770
sind	w2771
<g/>
,
nicht	w2773
als	w2774
Auswanderer	w2775
<g/>
,
sondern	w2777
nur	w2778
als	w2779
Rebel=len	w2780
<g/>
=
ansehen	w2782
<g/>
,
und	w2784
habe	w2785
daher	w2786
auch	w2787
gegen	w2788
die	w2789
Häupter	w2790
derselben	w2791
ein	w2792
Anklagedekret	w2793
erge=hen	w2794
<g/>
=
lassen	w2796
<g/>
.
Die	w2798
Sequestration	w2799
sey	w2800
gerecht	w2801
<g/>
;
den	w2803
der	w2804
Kriegsminister	w2805
habe	w2806
der	w2807
Natio=nalversammlung	w2808
<g/>
=
angekündigt	w2810
<g/>
,
daß	w2812
das	w2813
ein=zige	w2814
<g/>
=
Kriegsdepartement	w2816
<g/>
,
ohne	w2818
die	w2819
National=gendarmerie	w2820
<g/>
=
<g/>
,
im	w2823
Jahre	w2824
1792	w2825
<g/>
,
bis	w2827
180	w2828
Mil=lionen	w2829
<g/>
=
kosten	w2831
würde	w2832
<g/>
;
es	w2834
sey	w2835
billig	w2836
<g/>
,
daß	w2838
die	w2839
Nation	w2840
eine	w2841
Entschädigung	w2842
habe	w2843
<g/>
,
und	w2845
die	w2846
Sequestratton	w2847
wäre	w2848
dazu	w2849
eine	w2850
Vorbereitung	w2851
<g/>
;
sie	w2853
sey	w2854
politisch	w2855
<g/>
;
denn	w2857
es	w2858
wäre	w2859
besser	w2860
<g/>
,
den	w2862
Rebellen	w2863
die	w2864
Mittel	w2865
zu	w2866
entziehen	w2867
<g/>
,
um	w2869
Krieg	w2870
gegen	w2871
Frankreich	w2872
zu	w2873
führen	w2874
<g/>
,
als	w2876
gezwun=gen	w2877
<g/>
=
zu	w2879
seyn	w2880
<g/>
,
gegen	w2882
sie	w2883
zu	w2884
streiten	w2885
u	w2886
<g/>
.
s	w2888
<g/>
.
w	w2890
<g/>
.
</p>
<p id="p44">
Mehrere	w2892
Personen	w2893
sprachen	w2894
für	w2895
die	w2896
Seque=stration	w2897
<g/>
=
<g/>
,
nur	w2900
meinten	w2901
Hr	w2902
<g/>
.
Boisrot	w2904
<g/>
=
La=cour	w2906
<g/>
=
und	w2908
Hr	w2909
<g/>
.
Vaublanc	w2911
sie	w2912
müsse	w2913
nicht	w2914
allgemein	w2915
seyn	w2916
<g/>
,
und	w2918
nicht	w2919
auch	w2920
die	w2921
unschul=digen	w2922
<g/>
=
im	w2924
Lande	w2925
gebliebenen	w2926
Väter	w2927
und	w2928
Mü=ter	w2929
<g/>
=
<g/>
,
Kinder	w2932
und	w2933
Weiber	w2934
der	w2935
Ausgewander=ten	w2936
<g/>
=
treffen	w2938
<g/>
.
Endlich	w2940
<g/>
,
nach	w2942
langen	w2943
Erörte=rungen	w2944
<g/>
=
<g/>
,
in	w2947
welcher	w2948
die	w2949
vorzüglichsten	w2950
Redner	w2951
auftraten	w2952
<g/>
,
ward	w2954
folgender	w2955
Schluß	w2956
gefaßt	w2957
<g/>
:
</p>
<p id="p45">
Die	w2959
Nationalversamlung	w2960
dekretirt	w2961
<g/>
,
daß	w2963
die	w2964
Güter	w2965
der	w2966
Auswanderer	w2967
der	w2968
Nation	w2969
und	w2970
der	w2971
Aufsicht	w2972
der	w2973
Administrationskörper	w2974
sol=len	w2975
<g/>
=
übergeben	w2977
werden	w2978
<g/>
,
und	w2980
trägt	w2981
ihrem	w2982
Ge=setzgebungs	w2983
<g/>
=
<g/>
=
Ausschusse	w2986
auf	w2987
<g/>
,
ihr	w2989
wegen	w2990
der	w2991
Ausnahmen	w2992
und	w2993
der	w2994
Ausführung	w2995
Bericht	w2996
abzustatten	w2997
<g/>
.
<g/>
“
</p>
<p id="p46">
Der	w3000
Minister	w3001
der	w3002
auswärtigen	w3003
Angele=genheiten	w3004
<g/>
=
<g/>
,
Hr	w3007
<g/>
.
Delessart	w3009
kam	w3010
am	w3011
Ende	w3012
der	w3013
Sitzung	w3014
und	w3015
theilte	w3016
der	w3017
Versammlung	w3018
die	w3019
aus	w3020
Koblenz	w3021
erhaltenen	w3022
Depeschen	w3023
mit	w3024
<g/>
.
Es	w3026
sind	w3027
Noten	w3028
<g/>
,
welche	w3030
zwischen	w3031
dem	w3032
dor=tigen	w3033
<g/>
=
Französischen	w3035
Minister	w3036
<g/>
,
Hrn	w3038
<g/>
.
La	w3040
Croix	w3041
und	w3042
dem	w3043
Kurtrierischen	w3044
Staatsminister	w3045
<g/>
,
Freyherrn	w3047
v	w3048
<g/>
.
Düminique	w3050
<g/>
,
sind	w3052
gewechselt	w3053
worden	w3054
<g/>
,
und	w3056
von	w3057
Seite	w3058
des	w3059
Kurfürsten	w3060
wiederhohlte	w3061
Zusicherungen	w3062
friedlicher	w3063
und	w3064
</p>
<p id="p47">
freundschaftlicher	w3066
Gesinnungen	w3067
in	w3068
Anse=hung	w3069
<g/>
=
Frankreichs	w3071
enthalten	w3072
<g/>
.
Hr	w3074
<g/>
.
Deles=sart	w3076
<g/>
=
setzte	w3078
hinzu	w3079
<g/>
,
daß	w3081
die	w3082
Ausgewander=ten	w3083
<g/>
=
sich	w3085
nun	w3086
zum	w3087
Theil	w3088
nach	w3089
Breisgau	w3090
<g/>
,
theils	w3092
nach	w3093
den	w3094
Marggrafthümer	w3095
von	w3096
An=spach	w3097
<g/>
=
und	w3099
Bayreuth	w3100
ziehen	w3101
<g/>
,
wo	w3103
ihnen	w3104
von	w3105
dem	w3106
Kaiser	w3107
und	w3108
dem	w3109
Könige	w3110
von	w3111
Preu=ßen	w3112
<g/>
=
ßen	w3114
erlaubt	w3115
worden	w3116
sey	w3117
<g/>
,
friedlich	w3119
und	w3120
un=bewaffnet	w3121
<g/>
=
zu	w3123
wohnen	w3124
<g/>
;
daß	w3126
der	w3127
Herzog	w3128
v	w3129
<g/>
.
Würtemberg	w3131
sich	w3132
sehr	w3133
ernstlich	w3134
angelegen	w3135
seyn	w3136
lasse	w3137
<g/>
,
die	w3139
Bewaffnungen	w3140
zu	w3141
zerstreuen	w3142
<g/>
,
die	w3144
in	w3145
den	w3146
Staaten	w3147
des	w3148
Kardinals	w3149
Rohan	w3150
sich	w3151
zusammen	w3152
gezogen	w3153
haben	w3154
<g/>
;
daß	w3156
der	w3157
Land=graf	w3158
<g/>
=
von	w3160
Hessenkassel	w3161
bey	w3162
Hanau	w3163
einen	w3164
Kordon	w3165
ziehe	w3166
<g/>
,
und	w3168
der	w3169
König	w3170
von	w3171
dem	w3172
Kai=ser	w3173
<g/>
=
noch	w3175
keine	w3176
Antwort	w3177
erhalten	w3178
habe	w3179
<g/>
,
die=selbe	w3181
<g/>
=
aber	w3183
ehestens	w3184
erwarte	w3185
<g/>
.
</p>
<p id="p48">
Das	w3187
merkwürdigste	w3188
<g/>
,
was	w3190
in	w3191
den	w3192
folgen=den	w3193
<g/>
=
Sitzungen	w3195
bis	w3196
zum	w3197
15	w3198
<g/>
.
Febr	w3200
<g/>
.
vorgefal=len	w3202
<g/>
=
ist	w3204
<g/>
,
besteht	w3206
in	w3207
folgendem	w3208
<g/>
:
</p>
<p id="p49">
Den	w3210
11	w3211
<g/>
.
Febr	w3213
<g/>
.
las	w3215
Hr	w3216
<g/>
.
Dumolard	w3218
einen	w3219
Brief	w3220
des	w3221
Departementsdirectorium	w3222
von	w3223
Jsere	w3224
<g/>
,
worin	w3226
dasselbe	w3227
berichtet	w3228
<g/>
,
daß	w3230
alle	w3231
Officiere	w3232
des	w3233
Regiments	w3234
Soissonnois	w3235
<g/>
,
bis	w3237
auf	w3238
5	w3239
<g/>
,
zu	w3241
den	w3242
Auswanderern	w3243
übergegangen	w3244
sind	w3245
<g/>
;
daß	w3247
jedoch	w3248
das	w3249
Regiment	w3250
noch	w3251
genaue	w3252
Mannszucht	w3253
beobachtet	w3254
<g/>
,
und	w3256
längst	w3257
schon	w3258
Hrn	w3259
<g/>
.
Choisy	w3261
und	w3262
dem	w3263
Kriegsminister	w3264
ge=richtliche	w3265
<g/>
=
Beweise	w3267
von	w3268
Mangel	w3269
des	w3270
Bürger=sinns	w3271
<g/>
=
der	w3273
Officiere	w3274
vorgelegt	w3275
<g/>
,
und	w3277
um	w3278
die	w3279
Versetzung	w3280
des	w3281
Regiments	w3282
gebethen	w3283
<g/>
,
aber	w3285
unter	w3286
allerley	w3287
Vorwand	w3288
aufschiebende	w3289
oder	w3290
abschlägige	w3291
Antworten	w3292
erhalten	w3293
habe	w3294
<g/>
.
Hierüber	w3296
würde	w3297
beschlossen	w3298
<g/>
,
durch	w3300
den	w3301
Prä=sidenten	w3302
<g/>
=
den	w3304
Unterofficieren	w3305
und	w3306
Soldaten	w3307
des	w3308
Regiments	w3309
Soissonnois	w3310
das	w3311
Wohlge=fallen	w3312
<g/>
=
der	w3314
Versammlung	w3315
bekannt	w3316
zu	w3317
machen	w3318
<g/>
,
und	w3320
von	w3321
dem	w3322
Kriegsminister	w3323
über	w3324
jene	w3325
An=zeigen	w3326
<g/>
=
Rechenschaft	w3328
zu	w3329
fordern	w3330
<g/>
.
</p>
<p id="p50">
Hr	w3332
<g/>
.
Thuriot	w3334
schlug	w3335
vor	w3336
<g/>
,
den	w3338
Soldaten	w3339
der	w3340
Linientruppen	w3341
das	w3342
Recht	w3343
zu	w3344
den	w3345
Offi=cierstellen	w3346
<g/>
=
zu	w3348
wählen	w3349
<g/>
,
einzuräumen	w3351
<g/>
,
so	w3353
wie	w3354
es	w3355
den	w3356
Nationalgarden	w3357
eingeräumt	w3358
ist	w3359
<g/>
;
man	w3361
würde	w3362
<g/>
,
sagte	w3364
er	w3365
<g/>
,
dann	w3367
keine	w3368
Officiere	w3369
mehr	w3370
sehen	w3371
<g/>
,
die	w3373
zu	w3374
den	w3375
Ausgewanderten	w3376
gehen	w3377
<g/>
.
Hr	w3379
<g/>
.
Lacue	w3381
erinnerte	w3382
<g/>
,
daß	w3384
Gesetze	w3385
über	w3386
diese	w3387
Ernennungen	w3388
schon	w3389
vorhanden	w3390
sind	w3391
<g/>
.
Hr	w3393
<g/>
.
Vaublanc	w3395
erwiederte	w3396
aber	w3397
<g/>
,
daß	w3399
</p>
<p id="p51">
man	w3400
in	w3401
diesem	w3402
Augenblicke	w3403
darauf	w3404
denken	w3405
müsse	w3406
<g/>
,
die	w3408
Armee	w3409
in	w3410
Bewegung	w3411
zu	w3412
setzen	w3413
<g/>
,
aber	w3415
nicht	w3416
die	w3417
Gesetze	w3418
über	w3419
ihre	w3420
Organisa=tion	w3421
<g/>
=
abzuänderen	w3423
<g/>
,
welches	w3425
äusserst	w3426
unpoli=tisch	w3427
<g/>
=
wäre	w3429
<g/>
.
</p>
<p id="p52">
Ein	w3431
Mitglied	w3432
berichtete	w3433
<g/>
,
daß	w3435
im	w3436
Depar=temente	w3437
<g/>
=
von	w3439
Sarthe	w3440
für	w3441
40	w3442
Millionen	w3443
Na=tionalgüter	w3444
<g/>
=
wirklich	w3446
verkauft	w3447
und	w3448
für	w3449
3	w3450
Mil=lionen	w3451
<g/>
=
noch	w3453
zu	w3454
verkaufen	w3455
sind	w3456
<g/>
,
außer	w3458
man=cherley	w3459
<g/>
=
Rechten	w3461
<g/>
,
die	w3463
auf	w3464
2	w3465
Millionen	w3466
<g/>
,
und	w3468
mehrern	w3469
Gütern	w3470
<g/>
,
deren	w3472
Verkauf	w3473
verschoben	w3474
ist	w3475
<g/>
,
und	w3477
die	w3478
auf	w3479
5	w3480
Millionen	w3481
geschätzt	w3482
wer=den	w3483
<g/>
=
<g/>
.
Von	w3486
der	w3487
gelöseten	w3488
Stumme	w3489
sind	w3490
schon	w3491
9	w3492
<g/>
,
192	w3494
<g/>
,
006	w3496
Liv	w3497
<g/>
.
bezahlt	w3499
<g/>
.
</p>
<p id="p53">
Hr	w3501
<g/>
.
Obsoy	w3503
meldete	w3504
<g/>
,
daß	w3506
600	w3507
Bauern	w3508
mehrere	w3509
Schiffe	w3510
mit	w3511
Getreide	w3512
<g/>
,
welches	w3514
für	w3515
Paris	w3516
bestimmt	w3517
ist	w3518
<g/>
,
zu	w3520
Noyon	w3521
angehalten	w3522
haben	w3523
<g/>
.
</p>
<p id="p54">
Hr	w3525
<g/>
.
Cahier	w3527
<g/>
,
Minister	w3529
des	w3530
Jnnern	w3531
<g/>
,
