<doc id="edoc_wd_1779-05-22" attrs="word" year="1779" month="05" day="22" corpus="1">
<head id="hl1">
Paris	w6
<g/>
,
Herr	w1815
Ar=buthnot	w1816
<g/>
=
<g/>
,
sogleich	w1819
schlüßig	w1820
geworden	w1821
<g/>
,
oh=ne	w1823
<g/>
=
neuere	w1825
Befehle	w1826
abzuwarten	w1827
<g/>
,
und	w1829
<g/>
,
an=statt	w1831
<g/>
=
die	w1833
Fahrt	w1834
nach	w1835
Amerika	w1836
fortzusetzen	w1837
<g/>
,
unverweilt	w1839
zum	w1840
Entsatze	w1841
der	w1842
angegriffe=nen	w1843
<g/>
=
Jnsel	w1845
zu	w1846
eilen	w1847
<g/>
.
”	w1849
</p>
<p id="p24">
Es	w1850
befand	w1851
sich	w1852
wirklich	w1853
auf	w1854
besagter	w1855
Jnsel	w1856
ein	w1857
vollzähliges	w1858
Regiment	w1859
Berg=schotten	w1860
<g/>
=
von	w1862
2	w1863
Battaillons	w1864
<g/>
,
jedes	w1866
zu	w1867
500	w1868
Mann	w1869
<g/>
,
unter	w1871
seinem	w1872
Obersten	w1873
<g/>
,
dem	w1875
Gra=fen	w1876
<g/>
=
von	w1878
Seaforth	w1879
<g/>
.
Die	w1881
dasige	w1882
Militz	w1883
wird	w1884
6000	w1885
Mann	w1886
geschätzt	w1887
<g/>
,
und	w1889
<g/>
,
wenn	w1891
man	w1892
die	w1893
frischen	w1894
Truppen	w1895
für	w1896
den	w1897
Ritter	w1898
Clinton	w1899
<g/>
,
welche	w1901
Herr	w1902
Arbuthnot	w1903
unter	w1904
seinem	w1905
Geleite	w1906
hat	w1907
<g/>
,
darzu	w1909
rechnet	w1910
<g/>
,
so	w1912
ist	w1913
kein	w1914
Zweifel	w1915
<g/>
,
unsere	w1917
Macht	w1918
werde	w1919
der	w1920
</p>
<p id="p25">
Französischen	w1921
bald	w1922
auf	w1923
der	w1924
Jnsel	w1925
überle=gen	w1926
<g/>
=
seyn	w1928
<g/>
,
um	w1930
so	w1931
mehr	w1932
<g/>
,
da	w1934
besagte	w1935
Ver=stärkungen	w1936
<g/>
=
aus	w1938
einem	w1939
starken	w1940
Detasche=mente	w1941
<g/>
=
von	w1943
den	w1944
3	w1945
Garderegimentern	w1946
zu	w1947
Fuß	w1948
<g/>
,
einem	w1950
Regimente	w1951
Bergschotten	w1952
und	w1953
den	w1954
deutschen	w1955
Rekruten	w1956
bestehen	w1957
<g/>
.
Bey	w1959
Arbuthnots	w1960
Geschwader	w1961
befinden	w1962
sich	w1963
das	w1964
Schiff	w1965
Europa	w1966
von	w1967
64	w1968
Kanonen	w1969
<g/>
,
so	w1971
er	w1972
selbst	w1973
besteigt	w1974
<g/>
;
der	w1976
Robust	w1977
und	w1978
der	w1979
Rous=sel	w1980
<g/>
=
von	w1982
74	w1983
jedes	w1984
<g/>
;
das	w1986
Mistrauen	w1987
von	w1988
64	w1989
<g/>
,
der	w1991
Experiment	w1992
von	w1993
50	w1994
<g/>
,
die	w1996
Gua=deloupe	w1997
<g/>
=
von	w1999
28	w2000
Kanonen	w2001
<g/>
,
nebst	w2003
einer	w2004
Bombenschlupe	w2005
und	w2006
vielen	w2007
bewaffneten	w2008
Schiffen	w2009
<g/>
.
Der	w2011
Centaur	w2012
von	w2013
74	w2014
und	w2015
Ame=rika	w2016
<g/>
=
von	w2018
60	w2019
Kanonen	w2020
<g/>
,
so	w2022
dieses	w2023
Geschwa=der	w2024
<g/>
=
eine	w2026
Strecke	w2027
von	w2028
34	w2029
Meilen	w2030
beglei=ten	w2031
<g/>
=
sollten	w2033
<g/>
,
haben	w2035
mit	w2036
demselben	w2037
die	w2038
Fahrt	w2039
nach	w2040
Jersey	w2041
angestellt	w2042
<g/>
,
und	w2044
über	w2045
dies	w2046
ist	w2047
noch	w2048
der	w2049
Befehl	w2050
an	w2051
ein	w2052
auf	w2053
der	w2054
Rheede	w2055
zu	w2056
Portsmouth	w2057
liegendes	w2058
Kriegs=schiff	w2059
<g/>
=
samt	w2061
4	w2062
Fregten	w2063
und	w2064
3	w2065
Schlupen	w2066
gefertigt	w2067
worden	w2068
<g/>
,
unverweilt	w2070
sich	w2071
auch	w2072
dahin	w2073
zu	w2074
begeben	w2075
<g/>
.
Unter	w2077
diesen	w2078
Schif=fen	w2079
<g/>
=
sind	w2081
3	w2082
die	w2083
mit	w2084
dem	w2085
Admirale	w2086
Gam=bier	w2087
<g/>
=
in	w2089
20	w2090
Tagen	w2091
Fahrt	w2092
von	w2093
Neuyork	w2094
zurück	w2095
gekommen	w2096
waren	w2097
<g/>
,
nemlich	w2099
der	w2100
Brenuende	w2101
von	w2102
64	w2103
<g/>
,
der	w2105
Raleig	w2106
von	w2107
32	w2108
<g/>
,
und	w2110
das	w2111
Einhorn	w2112
von	w2113
28	w2114
Kanonen	w2115
<g/>
.
</p>
<head id="hl7">
Amsterdam	w2117
<g/>
,
den	w2119
10	w2120
<g/>
.
May	w2122
<g/>
.
</head>
<p id="p26">
Die	w2124
von	w2125
Jhren	w2126
Hochmögenden	w2127
<g/>
,
den	w2129
Generalstaaten	w2130
<g/>
,
unterm	w2132
26	w2133
<g/>
.
April	w2135
getrof=fene	w2136
<g/>
=
Entschließung	w2138
lautet	w2139
im	w2140
Wesentli=chen	w2141
<g/>
=
dahin	w2143
<g/>
,
daß	w2145
für	w2146
diensam	w2147
befunden	w2148
worden	w2149
sey	w2150
<g/>
,
32	w2152
Schiffe	w2153
und	w2154
Fregatten	w2155
auf	w2156
das	w2157
Jahr	w2158
1779	w2159
zu	w2160
bemannen	w2161
<g/>
,
näm=lich	w2163
<g/>
=
6	w2165
Schiffe	w2166
von	w2167
60	w2168
Kanonen	w2169
<g/>
;
8	w2171
von	w2172
50	w2173
<g/>
;
2	w2175
Fregatten	w2176
von	w2177
40	w2178
<g/>
;
8	w2180
Fregatten	w2181
von	w2182
36	w2183
<g/>
;
7	w2185
gleiche	w2186
von	w2187
20	w2188
<g/>
,
und	w2190
eine	w2191
Schnau	w2192
von	w2193
12	w2194
Kanonen	w2195
<g/>
.
Das	w2197
hiesige	w2198
Admiralitätskollegium	w2199
stellt	w2200
2	w2201
Schiffe	w2202
von	w2203
60	w2204
Kanonen	w2205
und	w2206
350	w2207
Mann	w2208
Schiffsvolk	w2209
jedes	w2210
<g/>
,
4	w2212
andere	w2213
von	w2214
50	w2215
Kanonen	w2216
und	w2217
300	w2218
Mann	w2219
<g/>
,
2	w2221
Fregatten	w2222
von	w2223
40	w2224
Kanonen	w2225
<g/>
,
und	w2227
250	w2228
Mann	w2229
<g/>
,
2	w2231
gleiche	w2232
von	w2233
36	w2234
Ka=nonen	w2235
<g/>
=
<g/>
,
und	w2238
230	w2239
Mann	w2240
<g/>
,
sodann	w2242
2	w2243
von	w2244
20	w2245
Kanonen	w2246
<g/>
,
und	w2248
150	w2249
Mann	w2250
jede	w2251
<g/>
.
Die	w2253
Admiralitätskammern	w2254
von	w2255
der	w2256
Maas	w2257
<g/>
,
von	w2259
Zeeland	w2260
und	w2261
Friesland	w2262
stellen	w2263
die	w2264
ihrigen	w2265
nach	w2266
Maßgab	w2267
<g/>
.
Es	w2269
werden	w2270
sich	w2271
an	w2272
Bord	w2273
dieser	w2274
Schiffe	w2275
überhaupt	w2276
7920	w2277
Mann	w2278
und	w2279
1280	w2280
Kanonen	w2281
befinden	w2282
<g/>
.
Die	w2284
</p>
<p id="p27">
Kosten	w2285
der	w2286
Bemannung	w2287
auf	w2288
den	w2289
Fuß	w2290
von	w2291
36	w2292
Gulden	w2293
monatlich	w2294
für	w2295
den	w2296
Mann	w2297
be=tragen	w2298
<g/>
=
jeden	w2300
Monat	w2301
285	w2302
<g/>
,
120	w2304
Gulden	w2305
<g/>
,
in	w2307
dem	w2308
Laufe	w2309
von	w2310
14	w2311
Monaten	w2312
aber	w2313
3	w2314
<g/>
,
991	w2316
<g/>
,
680	w2318
Gulden	w2319
<g/>
.
</p>
<p id="p28">
Man	w2321
hat	w2322
aus	w2323
Nord	w2324
<g/>
=
Holland	w2326
zu	w2327
ver=nehmen	w2328
<g/>
=
<g/>
,
daß	w2331
daselbst	w2332
die	w2333
Kriegsschiffe	w2334
<g/>
,
der	w2336
Hoorn	w2337
und	w2338
der	w2339
Enthuisen	w2340
<g/>
,
jedes	w2342
von	w2343
24	w2344
Kanonen	w2345
<g/>
,
vom	w2347
Stapel	w2348
gelas=sen	w2349
<g/>
=
worden	w2351
seyen	w2352
<g/>
,
und	w2354
ein	w2355
gleiches	w2356
mit	w2357
dem	w2358
Medemblick	w2359
von	w2360
36	w2361
Kanonen	w2362
ehe=stens	w2363
<g/>
=
geschehen	w2365
werde	w2366
<g/>
.
</p>
<p id="p29">
Mit	w2368
den	w2369
jüngsten	w2370
Briefen	w2371
aus	w2372
Bata=via	w2373
<g/>
=
ist	w2375
die	w2376
Nachricht	w2377
eingegangen	w2378
<g/>
,
daß	w2380
die	w2381
ostindische	w2382
Handlungsgesellschaft	w2383
ge=nöthigt	w2384
<g/>
=
worden	w2386
<g/>
,
wider	w2388
die	w2389
auf	w2390
der	w2391
Kü=ste	w2392
<g/>
=
von	w2394
Malabar	w2395
<g/>
,
imgleichen	w2397
zu	w2398
Celebes	w2399
und	w2400
auf	w2401
den	w2402
moluckischen	w2403
Jnseln	w2404
befind=lichen	w2405
<g/>
=
Rebellen	w2407
die	w2408
Waffen	w2409
zu	w2410
ergreifen	w2411
<g/>
,
und	w2413
es	w2414
den	w2415
Truppen	w2416
der	w2417
Kompagnie	w2418
ge=lungen	w2419
<g/>
=
sey	w2421
<g/>
,
die	w2423
Meutlinge	w2424
aus	w2425
der	w2426
Fe=stung	w2427
<g/>
=
Goa	w2429
zu	w2430
vertreiben	w2431
<g/>
.
Diese	w2433
Briefe	w2434
setzen	w2435
hinzu	w2436
<g/>
,
daß	w2438
die	w2439
Jnsel	w2440
Banda	w2441
<g/>
=
Neira	w2443
von	w2444
einem	w2445
entsetzlichen	w2446
Orcan	w2447
hart	w2448
mit=genommen	w2449
<g/>
=
worden	w2451
sey	w2452
<g/>
,
und	w2454
nicht	w2455
nur	w2456
allein	w2457
die	w2458
Häuser	w2459
<g/>
,
sondern	w2461
auch	w2462
die	w2463
Mus=catenbäume	w2464
<g/>
=
sehr	w2466
vieles	w2467
gelitten	w2468
haben	w2469
<g/>
.
Man	w2471
hat	w2472
zugleich	w2473
die	w2474
unangenehme	w2475
Bott=schaft	w2476
<g/>
=
erhalten	w2478
<g/>
,
daß	w2480
das	w2481
Kompagnie=schiff	w2482
<g/>
=
<g/>
,
der	w2485
Beemster	w2486
<g/>
=
Welvaaren	w2488
<g/>
,
auf	w2490
sei=ner	w2491
<g/>
=
Fahrt	w2493
von	w2494
Batavia	w2495
nach	w2496
Cheribon	w2497
unglücklicher	w2498
Weise	w2499
untergegangen	w2500
<g/>
,
das	w2502
sämmtliche	w2503
Schiffsvolk	w2504
aber	w2505
davon	w2506
ge=kommen	w2507
<g/>
=
ist	w2509
<g/>
.
</p>
<p id="p30">
Schon	w2511
wieder	w2512
traurige	w2513
Nachrichten	w2514
von	w2515
Brandschäden	w2516
<g/>
.
Zu	w2518
Moscau	w2519
entstund	w2520
in	w2521
der	w2522
Nacht	w2523
vom	w2524
6	w2525
<g/>
.
auf	w2527
den	w2528
7	w2529
<g/>
.
April	w2531
in	w2532
dem	w2533
Quartier	w2534
der	w2535
Kaufleute	w2536
Feuer	w2537
<g/>
,
wel=ches	w2539
<g/>
=
so	w2541
geschwind	w2542
überhand	w2543
nahm	w2544
<g/>
,
daß	w2546
aller	w2547
angewandter	w2548
Rettungsmittel	w2549
unge=achtet	w2550
<g/>
=
<g/>
,
in	w2553
wenig	w2554
Minuten	w2555
fast	w2556
alle	w2557
Bou=tiquen	w2558
<g/>
=
an	w2560
der	w2561
Zahl	w2562
100	w2563
<g/>
,
mit	w2565
allen	w2566
dar=inn	w2567
<g/>
=
gewesenen	w2569
Waaren	w2570
<g/>
,
ein	w2572
Raub	w2573
der	w2574
Flamme	w2575
geworden	w2576
<g/>
.
Der	w2578
Verluß	w2579
wird	w2580
auf	w2581
2	w2582
bis	w2583
3	w2584
Millionen	w2585
Rubeln	w2586
gerechnet	w2587
<g/>
,
und	w2589
verschiedene	w2590
Kaufleute	w2591
sind	w2592
dadurch	w2593
gänzlich	w2594
zu	w2595
Grunde	w2596
gerichtet	w2597
<g/>
.
</p>
<head id="hl8">
Haag	w2599
<g/>
,
den	w2601
7	w2602
<g/>
.
May	w2604
<g/>
.
</head>
<p id="p31">
Unsere	w2606
Briefe	w2607
aus	w2608
Frankreich	w2609
melden	w2610
<g/>
,
daß	w2612
noch	w2613
immer	w2614
Truppen	w2615
in	w2616
die	w2617
Gegend	w2618
von	w2619
Brest	w2620
marschiren	w2621
<g/>
.
Auch	w2623
wird	w2624
ver	w2625
<g/>
=
</p>
<p id="p32">
sichert	w2627
<g/>
,
daß	w2629
man	w2630
in	w2631
Straßburg	w2632
sehr	w2633
be=schäftigt	w2634
<g/>
=
ist	w2636
<g/>
,
Kanonen	w2638
zu	w2639
gießen	w2640
<g/>
.
</p>
<p id="p33">
Die	w2642
Briefe	w2643
aus	w2644
Londen	w2645
vom	w2646
27	w2647
<g/>
.
April	w2649
berichten	w2650
<g/>
,
daß	w2652
der	w2653
Admiral	w2654
Keppel	w2655
eine	w2656
Unterredung	w2657
mit	w2658
Sr	w2659
<g/>
.
Majestät	w2661
dem	w2662
Kö=nig	w2663
<g/>
=
gehabt	w2665
hat	w2666
<g/>
.
Man	w2668
hat	w2669
dabey	w2670
bemerkt	w2671
<g/>
,
daß	w2673
der	w2674
Monarch	w2675
sich	w2676
mit	w2677
demselben	w2678
sehr	w2679
huldreich	w2680
unterhalten	w2681
<g/>
,
weswegen	w2683
die	w2684
Ver=muthung	w2685
<g/>
=
allgemein	w2687
ist	w2688
<g/>
,
daß	w2690
er	w2691
das	w2692
Kom=mando	w2693
<g/>
=
über	w2695
die	w2696
grosse	w2697
Flotte	w2698
wieder	w2699
über=nehmen	w2700
<g/>
=
werde	w2702
<g/>
.
</p>
<p id="p34">
Die	w2704
Generalstaaten	w2705
haben	w2706
nach	w2707
<g/>
,
nach	w2709
dem	w2710
Wunsch	w2711
der	w2712
Provinz	w2713
Holland	w2714
<g/>
,
auch	w2716
der	w2717
Provinz	w2718
Frießland	w2719
<g/>
,
und	w2721
der	w2722
übrigen	w2723
Provinzen	w2724
<g/>
,
den	w2726
Schluß	w2727
gefaßt	w2728
<g/>
,
die	w2730
ge=naueste	w2731
<g/>
=
Neutralität	w2733
zwischen	w2734
Frankreich	w2735
und	w2736
England	w2737
zu	w2738
halten	w2739
<g/>
,
und	w2741
folglich	w2742
kei=ne	w2743
<g/>
=
Neuerung	w2745
noch	w2746
Abbruch	w2747
der	w2748
wirklich	w2749
bestehenden	w2750
Traktaten	w2751
zu	w2752
erlauben	w2753
<g/>
.
Bey	w2755
solcher	w2756
Lage	w2757
der	w2758
Sachen	w2759
sind	w2760
die	w2761
verschie=denen	w2762
<g/>
=
Departemente	w2764
der	w2765
Admiralität	w2766
mit	w2767
den	w2768
erforderlichen	w2769
Maaßnehmungen	w2770
be=griffen	w2771
<g/>
=
<g/>
,
um	w2774
die	w2775
Ehre	w2776
und	w2777
Rechte	w2778
der	w2779
Re=publik	w2780
<g/>
=
zu	w2782
behaupten	w2783
<g/>
.
</p>
<head id="hl9">
Frankenthal	w2785
<g/>
,
den	w2787
10	w2788
<g/>
.
May	w2790
<g/>
.
</head>
<p id="p35">
Der	w2792
hiesige	w2793
Kanal	w2794
ist	w2795
nunmehr	w2796
so	w2797
weit	w2798
fertig	w2799
<g/>
,
daß	w2801
Schiffe	w2802
vom	w2803
ersten	w2804
Range	w2805
<g/>
,
so	w2807
wie	w2808
sie	w2809
auf	w2810
dem	w2811
Rhein	w2812
und	w2813
Necker	w2814
ge=hen	w2815
<g/>
=
<g/>
,
aus	w2818
diesen	w2819
Strömen	w2820
bis	w2821
nahe	w2822
an	w2823
hiesige	w2824
Stadt	w2825
mit	w2826
vollen	w2827
Ladungen	w2828
an=und	w2829
<g/>
=
wieder	w2831
abfahren	w2832
können	w2833
<g/>
,
wie	w2835
denn	w2836
wirklich	w2837
dieser	w2838
Tagen	w2839
dergleichen	w2840
Schiffe	w2841
mit	w2842
Früchten	w2843
nach	w2844
Straßburg	w2845
zum	w2846
ersten=male	w2847
<g/>
=
von	w2849
hier	w2850
abgefahren	w2851
sind	w2852
<g/>
.
Seitdem	w2854
gehen	w2855
mehrere	w2856
andere	w2857
Schiffe	w2858
aus	w2859
dem	w2860
Rhein	w2861
und	w2862
Necker	w2863
ab	w2864
und	w2865
zu	w2866
<g/>
.
Nur	w2868
ar=beiten	w2869
<g/>
=
itzt	w2871
noch	w2872
viele	w2873
hundert	w2874
Hände	w2875
an	w2876
dem	w2877
grossen	w2878
Kessel	w2879
<g/>
,
der	w2881
allernächst	w2882
an	w2883
der	w2884
Rheinpforte	w2885
mit	w2886
allen	w2887
zum	w2888
Aus	w2889
<g/>
=
und	w2891
Ein=laden	w2892
<g/>
=
erforderlichen	w2894
Bequemlichkeiten	w2895
an=noch	w2896
<g/>
=
angelegt	w2898
werden	w2899
muß	w2900
<g/>
;
dann	w2902
ist	w2903
ein	w2904
Werk	w2905
geendigt	w2906
<g/>
,
welches	w2908
als	w2909
ein	w2910
ewiges	w2911
Denkmaal	w2912
der	w2913
höchsten	w2914
Milde	w2915
und	w2916
Vor=sorge	w2917
<g/>
=
unsers	w2919
gnädigsten	w2920
Kurfürsten	w2921
und	w2922
Herrn	w2923
unendlichen	w2924
Segen	w2925
den	w2926
spätesten	w2927
Nachkommen	w2928
gewähren	w2929
kann	w2930
<g/>
.
Die	w2932
an	w2933
der	w2934
Mündung	w2935
dieses	w2936
Kanals	w2937
am	w2938
Rhein	w2939
er=baute	w2940
<g/>
=
Hauptschließe	w2942
ist	w2943
wegen	w2944
ihrer	w2945
Dauer	w2946
und	w2947
Festigkeit	w2948
ein	w2949
Meisterstück	w2950
der	w2951
Was=serbaukunst	w2952
<g/>
=
<g/>
.
Die	w2955
vorhin	w2956
mit	w2957
schädlichen	w2958
Sümpfen	w2959
umgebene	w2960
Ortschaften	w2961
freuen	w2962
</p>
<p id="p36">
sich	w2963
der	w2964
schönen	w2965
Ausdrocknung	w2966
<g/>
,
welche	w2968
als	w2969
ein	w2970
Hauptzweck	w2971
der	w2972
grossen	w2973
Unternehmung	w2974
glücklich	w2975
mitgewirkt	w2976
worden	w2977
ist	w2978
<g/>
.
</p>
<head id="hl10">
Stockholm	w2980
<g/>
,
den	w2982
30	w2983
<g/>
.
April	w2985
<g/>
.
</head>
<p id="p37">
Vorgestern	w2987
begiengen	w2988
Se	w2989
<g/>
.
kön	w2991
Maje=stät	w2992
<g/>
=
mit	w2994
den	w2995
Rittern	w2996
von	w2997
Seraphinen=und	w2998
<g/>
=
den	w3000
Commandeurs	w3001
der	w3002
übrigen	w3003
kö=nigl	w3004
<g/>
=
<g/>
.
Orden	w3007
den	w3008
jährlich	w3009
gefeyerten	w3010
Stif=tungstag	w3011
<g/>
=
der	w3013
Orden	w3014
in	w3015
der	w3016
Schloßkapel=le	w3017
<g/>
=
mit	w3019
den	w3020
gewöhnlichen	w3021
Feyerlichkeiten	w3022
<g/>
.
Nach	w3024
geschlossenem	w3025
Gottesdienste	w3026
schlu=gen	w3027
<g/>
=
Se	w3029
<g/>
.
Majestät	w3031
den	w3032
Reichsrath	w3033
<g/>
,
Frey=herrn	w3035
<g/>
=
Falkengren	w3037
<g/>
,
den	w3039
Oberhofstallmei=ster	w3040
<g/>
=
Grafen	w3042
Adolph	w3043
Löwenhaupt	w3044
<g/>
,
und	w3046
den	w3047
General	w3048
<g/>
,
Grafen	w3050
Friderich	w3051
Horn	w3052
<g/>
,
zu	w3054
Ritter	w3055
des	w3056
Seraphinen	w3057
Ordens	w3058
<g/>
,
wo=zu	w3060
<g/>
=
sie	w3062
am	w3063
27	w3064
<g/>
.
Christmon	w3066
<g/>
.
vorigen	w3068
Jahres	w3069
ernannt	w3070
waren	w3071
<g/>
.
Jn	w3073
dem	w3074
darauf	w3075
gehal=tenen	w3076
<g/>
=
Ordenskapitel	w3078
ertheilten	w3079
Se	w3080
<g/>
.
Ma=jestät	w3082
<g/>
=
dem	w3084
bisherigen	w3085
Unterceremonien=meister	w3086
<g/>
=
der	w3088
königl	w3089
<g/>
.
Orden	w3091
<g/>
,
Kammerherrn	w3093
Grafen	w3094
Gyllenborg	w3095
<g/>
,
den	w3097
gesuchten	w3098
Ab=schied	w3099
<g/>
=
<g/>
,
an	w3102
dessen	w3103
Stelle	w3104
der	w3105
Ordenskam=merier	w3106
<g/>
=
<g/>
=
und	w3109
Hofintendant	w3110
Graf	w3111
Cron=stedt	w3112
<g/>
=
<g/>
,
zum	w3115
Unterceremonienmeister	w3116
<g/>
,
und	w3118
der	w3119
Expeditionssecretair	w3120
in	w3121
der	w3122
Kanzley	w3123
<g/>
,
Fredenheim	w3125
<g/>
,
hinwieder	w3127
zum	w3128
Ordenskam=merier	w3129
<g/>
=
ernannt	w3131
wurde	w3132
<g/>
.
</p>
<head id="hl11">
Aus	w3134
einen	w3135
Schreiben	w3136
von	w3137
der	w3138
Jnsel	w3139
St	w3140
<g/>
.
Eustach	w3142
den	w3143
6	w3144
<g/>
.
März	w3146
<g/>
.
</head>
<p id="p38">
Der	w3148
Krieg	w3149
zwischen	w3150
England	w3151
an	w3152
einer	w3153
<g/>
,
und	w3155
dem	w3156
festen	w3157
Amerika	w3158
und	w3159
Frankreich	w3160
an	w3161
der	w3162
andern	w3163
Seite	w3164
<g/>
,
ist	w3166
einer	w3167
der	w3168
vor=theilhaftesten	w3169
<g/>
=
für	w3171
die	w3172
neutralen	w3173
Nationen	w3174
in	w3175
diesem	w3176
Theile	w3177
der	w3178
Welt	w3179
<g/>
,
und	w3181
inson=derheit	w3182
<g/>
=
für	w3184
unser	w3185
Etablissement	w3186
<g/>
,
wo	w3188
die	w3189
größte	w3190
Betriebsamkeit	w3191
herrschet	w3192
<g/>
.
Die	w3194
vo=rige	w3195
<g/>
=
Woche	w3197
kamen	w3198
hier	w3199
14	w3200
Schiffe	w3201
von	w3202
Martinique	w3203
unter	w3204
Bedeckung	w3205
einer	w3206
Fran=zösischen	w3207
<g/>
=
Fregatte	w3209
an	w3210
<g/>
,
die	w3212
denselben	w3213
Tag	w3214
mit	w3215
8	w3216
Schiffen	w3217
von	w3218
derselben	w3219
Nation	w3220
<g/>
,
die	w3222
ihre	w3223
Ladungen	w3224
für	w3225
Martinique	w3226
und	w3227
Guadaloupe	w3228
eingenommen	w3229
hatten	w3230
<g/>
,
wie=der	w3232
<g/>
=
abgieng	w3234
<g/>
.
Den	w3236
1	w3237
<g/>
.
dieses	w3239
sahen	w3240
wir	w3241
in	w3242
unserm	w3243
Haven	w3244
3	w3245
andere	w3246
Französische	w3247
Fregatten	w3248
eintreffen	w3249
<g/>
,
welche	w3251
den	w3252
Theil	w3253
der	w3254
Jnsel	w3255
St	w3256
<g/>
.
Martin	w3258
<g/>
,
der	w3260
an	w3261
Frank=reich	w3262
<g/>
=
gehört	w3264
<g/>
,
und	w3266
dessen	w3267
die	w3268
Engländer	w3269
sich	w3270
vor	w3271
einiger	w3272
Zeit	w3273
bemächtigten	w3274
<g/>
,
im=gleichen	w3276
<g/>
=
die	w3278
mit	w3279
derselben	w3280
benachbarte	w3281
kleine	w3282
Jnsel	w3283
St	w3284
<g/>
.
Bartholemi	w3286
<g/>
,
wieder	w3288
ge	w3289
<g/>
=
</p>
<p id="p39">
nommen	w3291
hatten	w3292
<g/>
.
Diese	w3294
3	w3295
Fregatten	w3296
gien=gen	w3297
<g/>
=
gestern	w3299
frühe	w3300
<g/>
,
mit	w3302
22	w3303
theils	w3304
Fran=zösischen	w3305
<g/>
=
und	w3307
Theils	w3308
Holländischen	w3309
für	w3310
Martinique	w3311
Guadeloupe	w3312
und	w3313
St	w3314
<g/>
.
Do=mingo	w3316
<g/>
=
beladenen	w3318
Schiffen	w3319
<g/>
,
wieder	w3321
unter	w3322
Segel	w3323
<g/>
.
Alle	w3325
die	w3326
Convoys	w3327
kommen	w3328
unge=stört	w3329
<g/>
=
an	w3331
<g/>
,
und	w3333
gehen	w3334
auf	w3335
gleiche	w3336
Weise	w3337
wieder	w3338
ab	w3339
<g/>
,
da	w3341
indessen	w3342
der	w3343
Englische	w3344
Ad=miral	w3345
<g/>
=
Byron	w3347
mit	w3348
25	w3349
Kriegsschiffen	w3350
zu	w3351
St	w3352
<g/>
.
Lucia	w3354
vor	w3355
Anker	w3356
liegt	w3357
<g/>
,
und	w3359
den	w3360
Grafen	w3361
d'Estaing	w3362
beobachtet	w3363
<g/>
,
der	w3365
sich	w3366
bisher	w3367
mit	w3368
16	w3369
Schiffen	w3370
zu	w3371
Fort	w3372
<g/>
=
Royal	w3374
in	w3375
Martini=que	w3376
<g/>
=
aufgehalten	w3378
hat	w3379
<g/>
,
wo	w3381
am	w3382
20	w3383
<g/>
.
Horn	w3385
<g/>
.
der	w3387
Graf	w3388
von	w3389
Grasse	w3390
mit	w3391
6	w3392
andern	w3393
Schif=fen	w3394
<g/>
=
zu	w3396
ihm	w3397
gestossen	w3398
ist	w3399
<g/>
,
und	w3401
wo	w3402
er	w3403
noch	w3404
einige	w3405
andere	w3406
zufolge	w3407
Nachrichten	w3408
vom	w3409
3	w3410
<g/>
.
dieses	w3412
erwartete	w3413
<g/>
,
mit	w3415
welchen	w3416
wir	w3417
zu=gleich	w3418
<g/>
=
vernehmen	w3420
<g/>
,
daß	w3422
in	w3423
der	w3424
vorigen	w3425
Woche	w3426
zu	w3427
Martinique	w3428
7	w3429
Schiffe	w3430
aus	w3431
Nord=Amerika	w3432
<g/>
=
angekommen	w3434
sind	w3435
<g/>
.
</p>
<head id="hl12">
Verzeichniß	w3437
der	w3438
Verstorbenen	w3439
zu	w3440
Wien	w3441
in	w3442
und	w3443
vor	w3444
der	w3445
Stadt	w3446
<g/>
.
</head>
<head id="hl13">
Den	w3448
17	w3449
<g/>
.
May	w3451
<g/>
.
Jn	w3453
der	w3454
Stadt	w3455
<g/>
.
</head>
<list id="">
Der	w3457
wohlehrw	w3458
<g/>
.
Hr	w3460
P	w3461
<g/>
.
Lambert	w3463
Gsponn	w3464
<g/>
,
d	w3466
<g/>
.
Ord	w3468
<g/>
.
d	w3470
<g/>
.
h	w3472
Benedikt	w3473
Prof	w3474
<g/>
.
zun	w3476
Schotten	w3477
<g/>
,
allda	w3479
<g/>
,
alt	w3481
45	w3482
J	w3483
<g/>
.
Titl	w3485
<g/>
.
Fr	w3487
<g/>
.
M	w3489
<g/>
.
Elisab	w3491
Anderlerin	w3492
<g/>
,
Med	w3494
<g/>
.
Doct	w3496
<g/>
.
Wit	w3498
<g/>
.
Nr	w3500
<g/>
.
887	w3502
<g/>
.
im	w3504
Kumpfgäßl	w3505
<g/>
,
alt	w3507
65	w3508
J	w3509
<g/>
.
Titl	w3511
<g/>
.
Hr	w3513
<g/>
.
Jos	w3515
<g/>
.
Pflaum	w3517
<g/>
,
k	w3519
<g/>
.
k	w3521
Hofkriegsbuchhalt	w3522
Re=gistrant	w3523
<g/>
=
<g/>
,
Nr	w3526
<g/>
.
523	w3528
<g/>
.
am	w3530
hoh	w3531
<g/>
.
Markt	w3533
<g/>
,
alt	w3535
62	w3536
J	w3537
<g/>
.
</list>
<head id="hl14">
Vor	w3539
der	w3540
Stadt	w3541
<g/>
.
</head>
<list id="">
Dem	w3543
Mich	w3544
<g/>
.
Ruprecht	w3546
<g/>
,
gmr	w3548
<g/>
.
Stadt	w3550
Wien	w3551
Scaar=dien	w3552
<g/>
=
<g/>
