<doc id="edoc_wd_1776-12-18" attrs="word" year="1776" month="12" day="18" corpus="1">
<head id="hl1">
Madrid	w38
zurückgekommene	w1839
königl	w1840
<g/>
.
Bothschafter	w1842
<g/>
,
Herr	w1844
Graf	w1845
von	w1846
Usson	w1847
hat	w1848
bereits	w1849
die	w1850
Ehre	w1851
gehabt	w1852
<g/>
,
Sr	w1854
<g/>
.
Majestät	w1856
durch	w1857
den	w1858
Herrn	w1859
Grafen	w1860
von	w1861
Vergennes	w1862
vorgestellt	w1863
zu	w1864
werden	w1865
<g/>
.
Gleiche	w1867
Ehre	w1868
wi=derfuhr	w1869
<g/>
=
dem	w1871
Herrn	w1872
Boyer	w1873
de	w1874
Fons	w1875
<g/>
=
Co=lombe	w1877
<g/>
=
königl	w1879
<g/>
.
bevollmächtigten	w1881
Minister	w1882
bey	w1883
der	w1884
Republik	w1885
Genua	w1886
<g/>
.
</p>
<p id="p29">
Der	w1888
königl	w1889
<g/>
.
Staatsrath	w1891
hat	w1892
befohlen	w1893
<g/>
,
drey	w1895
zum	w1896
Vorschein	w1897
gekommene	w1898
Läster=schriften	w1899
<g/>
=
gegen	w1901
den	w1902
Bischof	w1903
zu	w1904
Listeux	w1905
<g/>
,
wel=cher	w1907
<g/>
=
einen	w1909
Proceß	w1910
gegen	w1911
die	w1912
Pfarrer	w1913
sei=des	w1914
<g/>
=
Kirchensprengels	w1916
gewann	w1917
<g/>
,
zu	w1919
unter=drücken	w1920
<g/>
=
<g/>
.
</p>
<p id="p30">
Die	w1923
Stände	w1924
von	w1925
Languedoc	w1926
haben	w1927
ihre	w1928
Sitzungen	w1929
am	w1930
28	w1931
<g/>
.
Wintermonats	w1933
eröfnet	w1934
<g/>
,
und	w1936
alles	w1937
ist	w1938
in	w1939
der	w1940
beßten	w1941
Ordnung	w1942
vor	w1943
sich	w1944
gegangen	w1945
<g/>
.
</p>
<p id="p31">
Seit	w1947
der	w1948
Zurückkunft	w1949
des	w1950
Hosef	w1951
von	w1952
Fontainebleau	w1953
<g/>
,
haben	w1955
Jhre	w1956
Majestät	w1957
die	w1958
Königinn	w1959
nebst	w1960
einem	w1961
Theile	w1962
der	w1963
königl	w1964
<g/>
.
Famille	w1966
die	w1967
hiesige	w1968
Schaubühne	w1969
öfters	w1970
mit	w1971
höchstdero	w1972
Gegenwart	w1973
beehrt	w1974
<g/>
.
</p>
<p id="p32">
Der	w1976
Orkan	w1977
zu	w1978
Guadaloupe	w1979
hat	w1980
erstaun=lichen	w1981
<g/>
=
Schaden	w1983
gethan	w1984
<g/>
;
man	w1986
spricht	w1987
von	w1988
6	w1989
Schiffen	w1990
<g/>
,
welche	w1992
mit	w1993
Menschen	w1994
<g/>
,
und	w1996
Waaren	w1997
von	w1998
den	w1999
Wellen	w2000
verschlungen	w2001
wor=den	w2002
<g/>
=
<g/>
;
ein	w2005
Theil	w2006
der	w2007
Jnsel	w2008
und	w2009
ein	w2010
grosser	w2011
ist	w2012
überschwemmt	w2013
worden	w2014
<g/>
,
allein	w2016
die	w2017
Hitze	w2018
und	w2019
Begierde	w2020
sein	w2021
Glück	w2022
zu	w2023
machen	w2024
macht	w2025
<g/>
,
daß	w2027
man	w2028
aller	w2029
dieser	w2030
Gefahren	w2031
<g/>
,
denen	w2033
diese	w2034
Oerter	w2035
ausgesetzt	w2036
sind	w2037
<g/>
,
ungeachtet	w2039
<g/>
,
sich	w2041
dennoch	w2042
immer	w2043
wieder	w2044
dahin	w2045
begiebt	w2046
<g/>
,
und	w2048
sich	w2049
da	w2050
niederläßt	w2051
<g/>
.
</p>
<p id="p33">
Die	w2053
Herzoge	w2054
von	w2055
Chartres	w2056
<g/>
,
Lauzun	w2058
und	w2059
Fitzjames	w2060
haben	w2061
ein	w2062
Gewett	w2063
unter	w2064
sich	w2065
gemacht	w2066
<g/>
,
wer	w2068
der	w2069
erste	w2070
von	w2071
Paris	w2072
zu	w2073
Versailles	w2074
in	w2075
dem	w2076
sogenannten	w2077
Mar=morhof	w2078
<g/>
=
des	w2080
Schlosses	w2081
anlangen	w2082
würde	w2083
<g/>
.
</p>
<p id="p34">
Die	w2085
Abreise	w2086
geschah	w2087
zu	w2088
Fuß	w2089
<g/>
,
du	w2091
Pont	w2092
tournant	w2093
<g/>
,
der	w2095
Herzog	w2096
von	w2097
Fitzjames	w2098
legte	w2099
den	w2100
Weg	w2101
in	w2102
2	w2103
Stunden	w2104
weniger	w2105
eine	w2106
Minute	w2107
zurück	w2108
<g/>
,
war	w2110
10	w2111
<g/>
.
Minuten	w2113
ehen=der	w2114
<g/>
=
als	w2116
sein	w2117
Gegner	w2118
beym	w2119
Ziele	w2120
<g/>
,
und	w2122
gewann	w2123
also	w2124
die	w2125
Wette	w2126
<g/>
.
</p>
<p id="p35">
Unser	w2128
Geschwader	w2129
zu	w2130
Brest	w2131
<g/>
,
unter	w2133
den	w2134
Befehlen	w2135
des	w2136
Duchaffault	w2137
<g/>
,
hat	w2139
vorgestern	w2140
von	w2141
da	w2142
unter	w2143
Seegel	w2144
gehen	w2145
sollen	w2146
<g/>
.
Man	w2148
vernimmt	w2149
<g/>
,
daß	w2151
am	w2152
20	w2153
<g/>
.
Wintermonats	w2155
das	w2156
dasige	w2157
Spital	w2158
plötzlich	w2159
in	w2160
Flammen	w2161
gestan=den	w2162
<g/>
=
<g/>
,
und	w2165
einige	w2166
und	w2167
fünfzig	w2168
Kranke	w2169
ohne	w2170
Rettungsmittel	w2171
im	w2172
Feuer	w2173
umgekommen	w2174
<g/>
,
auch	w2176
viele	w2177
durch	w2178
den	w2179
Schutt	w2180
<g/>
,
und	w2182
in	w2183
ih=rer	w2184
<g/>
=
Flucht	w2186
beschädigt	w2187
worden	w2188
sind	w2189
<g/>
.
Zum	w2191
Glücke	w2192
ist	w2193
die	w2194
Seilspinnerey	w2195
<g/>
,
und	w2197
das	w2198
Ge=bäude	w2199
<g/>
=
<g/>
,
in	w2202
welchem	w2203
die	w2204
Ruderknechte	w2205
auf=behalten	w2206
<g/>
=
werden	w2208
<g/>
,
uneracht	w2210
des	w2211
ungestü=men	w2212
<g/>
=
Windes	w2214
<g/>
,
durch	w2216
die	w2217
schleunige	w2218
Hilfe	w2219
bewahrt	w2220
worden	w2221
<g/>
.
Der	w2223
Kommandant	w2224
<g/>
,
um	w2226
die	w2227
Ruderknechte	w2228
für	w2229
ihre	w2230
Entweichung	w2231
zu	w2232
hüten	w2233
<g/>
,
ließ	w2235
dieselbe	w2236
<g/>
,
unter	w2238
der	w2239
Bedeckung	w2240
von	w2241
500	w2242
Mann	w2243
<g/>
,
in	w2245
einen	w2246
Vorhof	w2247
ziehen	w2248
<g/>
,
und	w2250
befahl	w2251
<g/>
,
daß	w2253
sie	w2254
sich	w2255
alle	w2256
auf	w2257
den	w2258
Bauch	w2259
zur	w2260
Erde	w2261
strecken	w2262
sollten	w2263
<g/>
,
mit	w2265
dem	w2266
Be=fehle	w2267
<g/>
=
<g/>
,
daß	w2270
demjenigen	w2271
<g/>
,
der	w2273
sich	w2274
unterste=hen	w2275
<g/>
=
würde	w2277
<g/>
,
das	w2279
Haupt	w2280
in	w2281
die	w2282
Höhe	w2283
zu	w2284
richten	w2285
<g/>
,
die	w2287
Hirnschale	w2288
eingeschlossen	w2289
wer=den	w2290
<g/>
=
sollte	w2292
<g/>
;
durch	w2294
diese	w2295
Klugheit	w2296
brachte	w2297
ers	w2298
zuwege	w2299
<g/>
,
daß	w2301
alles	w2302
in	w2303
solchen	w2304
greuel=vollen	w2305
<g/>
=
Umständen	w2307
<g/>
,
da	w2309
vorgedachte	w2310
Wache	w2311
zur	w2312
Bezwingung	w2313
der	w2314
Ruderknechte	w2315
nicht	w2316
hinreichend	w2317
gewesen	w2318
seyn	w2319
dürfte	w2320
<g/>
,
ruhig	w2322
ablief	w2323
<g/>
.
</p>
<p id="p36">
Der	w2325
Sage	w2326
nach	w2327
wird	w2328
der	w2329
Ritter	w2330
von	w2331
Condrai	w2332
mit	w2333
einigen	w2334
Artillerieofficieren	w2335
sich	w2336
am	w2337
Borde	w2338
der	w2339
unter	w2340
Befehle	w2341
des	w2342
Grafen	w2343
von	w2344
du	w2345
Chaffaut	w2346
stehenden	w2347
Flotte	w2348
begeben	w2349
<g/>
.
Auch	w2351
heißt	w2352
es	w2353
<g/>
,
daß	w2355
der	w2356
Großbrittanische	w2357
Bothschafter	w2358
sich	w2359
über	w2360
einen	w2361
gewissen	w2362
vor=nehmen	w2363
<g/>
=
Franzosen	w2365
<g/>
,
der	w2367
für	w2368
die	w2369
rebellische	w2370
Amerikaner	w2371
in	w2372
geheim	w2373
Rekrouten	w2374
ange=worden	w2375
<g/>
=
hätte	w2377
<g/>
,
beschwert	w2379
habe	w2380
<g/>
.
</p>
<head id="hl7">
Allerley	w2382
<g/>
.
</head>
<p id="p37">
Aus	w2384
Delßniz	w2385
<g/>
,
im	w2387
Voigtlande	w2388
<g/>
,
ist	w2390
die	w2391
schröck=liche	w2392
<g/>
=
Nachricht	w2394
eingegangen	w2395
<g/>
,
daß	w2397
ein	w2398
Tuchma=cher	w2399
<g/>
=
daselbst	w2401
<g/>
,
nebst	w2403
seiner	w2404
Frau	w2405
<g/>
,
mehrere	w2407
ihnen	w2408
gebohrne	w2409
Kinder	w2410
auf	w2411
das	w2412
unmenschlichste	w2413
und	w2414
</p>
<p id="p38">
grausamste	w2415
um	w2416
das	w2417
Leben	w2418
gebracht	w2419
haben	w2420
<g/>
,
bloß	w2422
weil	w2423
sie	w2424
nicht	w2425
mehr	w2426
als	w2427
ein	w2428
einziges	w2429
Kind	w2430
groß	w2431
zu	w2432
ziehen	w2433
sich	w2434
entschlossen	w2435
hatten	w2436
<g/>
.
Erst	w2438
bey	w2439
der	w2440
dritten	w2441
so	w2442
abscheulichen	w2443
That	w2444
wurde	w2445
ihre	w2446
Bos=heit	w2447
<g/>
=
entdeckt	w2449
<g/>
,
und	w2451
sie	w2452
erwarten	w2453
nunmehr	w2454
dafür	w2455
den	w2456
gerechten	w2457
Lohn	w2458
in	w2459
den	w2460
Banden	w2461
<g/>
,
da	w2463
sich	w2464
denn	w2465
durch	w2466
die	w2467
Aussage	w2468
der	w2469
Frau	w2470
bereits	w2471
auch	w2472
offen=baret	w2473
<g/>
=
hat	w2475
<g/>
,
daß	w2477
sie	w2478
vor	w2479
einigen	w2480
Jahren	w2481
noch	w2482
da=zu	w2483
<g/>
=
des	w2485
Mannes	w2486
leibliche	w2487
Mutter	w2488
durch	w2489
Gift	w2490
aus	w2491
der	w2492
Welt	w2493
geschaft	w2494
haben	w2495
<g/>
.
</p>
<p id="p39">
Aus	w2497
Pußta	w2498
Radotz	w2499
im	w2500
Eisenburger	w2501
Komitat	w2502
wird	w2503
berichtet	w2504
<g/>
,
daß	w2506
daselbst	w2507
ein	w2508
alter	w2509
Wirth	w2510
ein	w2511
junges	w2512
Mädchen	w2513
zur	w2514
Ehe	w2515
nahm	w2516
<g/>
.
Die	w2518
Ungleich=heit	w2519
<g/>
=
des	w2521
Alters	w2522
und	w2523
der	w2524
Argwohn	w2525
bewegten	w2526
ihn	w2527
zur	w2528
Eifersucht	w2529
<g/>
,
welche	w2531
immer	w2532
größter	w2533
wurde	w2534
<g/>
.
Vor	w2536
einigen	w2537
Wochen	w2538
nöthigten	w2539
sie	w2540
ökonomische	w2541
Ursache	w2542
beyde	w2543
aufs	w2544
Feld	w2545
zu	w2546
gehen	w2547
<g/>
.
Ehe	w2549
sich	w2550
die	w2551
junge	w2552
Wirthin	w2553
verfah	w2554
<g/>
,
bekam	w2556
sie	w2557
von	w2558
hinten	w2559
mit	w2560
einer	w2561
Hacke	w2562
einen	w2563
tödtlichen	w2564
Streich	w2565
<g/>
.
Sie	w2567
vermeynte	w2568
<g/>
,
es	w2570
geschehe	w2571
solches	w2572
von	w2573
Jemand	w2574
Fremden	w2575
<g/>
,
sie	w2577
tief	w2578
demnach	w2579
ihren	w2580
Mann	w2581
um	w2582
Hilfe	w2583
<g/>
.
Allein	w2585
der	w2586
alte	w2587
Geck	w2588
versetzte	w2589
ihr	w2590
noch	w2591
eines	w2592
<g/>
,
und	w2594
ließ	w2595
sie	w2596
liegen	w2597
Er	w2598
eilte	w2599
sodann	w2600
dem	w2601
nächsten	w2602
Walde	w2603
zu	w2604
<g/>
,
und	w2606
erhieng	w2607
sich	w2608
<g/>
.
Das	w2610
Weib	w2611
erholte	w2612
sich	w2613
zwar	w2614
wieder	w2615
<g/>
,
mußte	w2617
aber	w2618
doch	w2619
aller	w2620
angewandten	w2621
Hilfe	w2622
ohngeacht	w2623
am	w2624
2ten	w2625
Tage	w2626
ihren	w2627
Geist	w2628
aufgeben	w2629
<g/>
.
</p>
<p id="p40">
Zu	w2631
Hamburg	w2632
ist	w2633
neulich	w2634
eine	w2635
Dame	w2636
von	w2637
3	w2638
Kindern	w2639
glücklich	w2640
entbunden	w2641
worden	w2642
<g/>
.
Noch	w2644
seltener	w2645
aber	w2646
ist	w2647
die	w2648
Superfötation	w2649
<g/>
,
wovon	w2651
man	w2652
daselbst	w2653
vor	w2654
kurzem	w2655
gleichfals	w2656
ein	w2657
Beyspiel	w2658
ge=habt	w2659
<g/>
=
hat	w2661
<g/>
.
Vor	w2663
einigen	w2664
Monaten	w2665
ward	w2666
eine	w2667
dasige	w2668
Bürgersftau	w2669
von	w2670
einem	w2671
todten	w2672
<g/>
,
aber	w2674
vollkommenen	w2675
Kinde	w2676
entbunden	w2677
<g/>
.
Nach	w2679
wenigen	w2680
Wochen	w2681
ward	w2682
sie	w2683
aufs	w2684
neue	w2685
von	w2686
einem	w2687
lebendi=gen	w2688
<g/>
=
<g/>
,
vollkommenen	w2691
Kinde	w2692
glücklich	w2693
entbunden	w2694
<g/>
.
Das	w2696
erste	w2697
todtgebohrne	w2698
Kind	w2699
hatte	w2700
in	w2701
der	w2702
wei=chen	w2703
<g/>
=
Seite	w2705
nach	w2706
dem	w2707
Rücken	w2708
zu	w2709
einen	w2710
blauen	w2711
Fleck	w2712
<g/>
,
weswegen	w2714
man	w2715
vermuthet	w2716
<g/>
,
daß	w2718
das	w2719
letzt=gebohrne	w2720
<g/>
=
durch	w2722
seine	w2723
Lage	w2724
im	w2725
Mutterleibe	w2726
ein	w2727
unwillührlicher	w2728
Mörder	w2729
des	w2730
ersten	w2731
geworden	w2732
sey	w2733
<g/>
.
Hier	w2735
ist	w2736
also	w2737
eine	w2738
wahre	w2739
Superfötation	w2740
<g/>
,
die	w2742
von	w2743
vielen	w2744
Aerzten	w2745
und	w2746
Naturkündigern	w2747
so	w2748
sehr	w2749
be=stritten	w2750
<g/>
=
worden	w2752
<g/>
.
Diese	w2754
Nachricht	w2755
ist	w2756
so	w2757
glaub=würdig	w2758
<g/>
=
<g/>
,
daß	w2761
auf	w2762
Verlangen	w2763
allenfalls	w2764
Attestate	w2765
von	w2766
diesem	w2767
seltenen	w2768
Vorfalle	w2769
beygebracht	w2770
werden	w2771
können	w2772
<g/>
.
</p>
<p id="p41">
Jn	w2774
Paris	w2775
<g/>
,
wo	w2777
immer	w2778
<g/>
,
wie	w2780
bekannt	w2781
<g/>
,
Erfin=dungen	w2783
<g/>
=
von	w2785
neuen	w2786
Moden	w2787
hervorgebracht	w2788
wer=den	w2789
<g/>
=
<g/>
,
hat	w2792
sich	w2793
neulich	w2794
ein	w2795
Zufall	w2796
ereignet	w2797
<g/>
,
der	w2799
in	w2800
Absicht	w2801
auf	w2802
das	w2803
schöne	w2804
Geschlecht	w2805
sehr	w2806
wich=tige	w2807
<g/>
=
Folgen	w2809
haben	w2810
kann	w2811
<g/>
.
Eine	w2813
Dame	w2814
<g/>
,
die	w2816
einen	w2817
neuen	w2818
Kopfputz	w2819
aufhatte	w2820
<g/>
,
den	w2822
man	w2823
a	w2824
la	w2825
Tale=stris	w2826
<g/>
=
nennt	w2828
<g/>
,
kam	w2830
unversehens	w2831
mit	w2832
demselben	w2833
ei=nem	w2834
<g/>
=
Lichte	w2836
zunahe	w2837
<g/>
,
so	w2839
<g/>
,
daß	w2841
das	w2842
Zeug	w2843
zu	w2844
glim=men	w2845
<g/>
=
anfing	w2847
<g/>
:
ohne	w2849
es	w2850
zu	w2851
wissen	w2852
<g/>
,
fuhr	w2854
sie	w2855
in	w2856
eine	w2857
</p>
<p id="p42">
Gesellschaft	w2858
<g/>
,
und	w2860
unglücklicher	w2861
Weise	w2862
gerieth	w2863
durch	w2864
den	w2865
Zug	w2866
in	w2867
dem	w2868
Zimmer	w2869
<g/>
,
als	w2871
ihn	w2872
eben	w2873
die	w2874
ganze	w2875
Gesellschaft	w2876
bewunderte	w2877
<g/>
,
derselbe	w2879
in	w2880
eine	w2881
völlige	w2882
Entzündung	w2883
<g/>
;
hierauf	w2885
entstand	w2886
ein	w2887
fürchterlich	w2888
Geschrey	w2889
<g/>
,
und	w2891
alle	w2892
Anwesende	w2893
hat=ten	w2894
<g/>
=
die	w2896
größte	w2897
Mühe	w2898
<g/>
,
ehe	w2900
es	w2901
ihnen	w2902
gelung	w2903
selbi=gen	w2904
<g/>
=
löschen	w2906
zu	w2907
konnen	w2908
<g/>
;
alles	w2910
war	w2911
aber	w2912
einer	w2913
Verwüstung	w2914
ähnlich	w2915
<g/>
;
selbst	w2917
Mad	w2918
<g/>
.
d	w2920
<g/>
=
Osmany	w2922
<g/>
,
die	w2924
berühmteste	w2925
Putzmacherinn	w2926
in	w2927
Paris	w2928
konnte	w2929
die	w2930
Forme	w2931
nicht	w2932
nieder	w2933
in	w2934
Ordnung	w2935
bringen	w2936
<g/>
.
Die	w2938
Löschung	w2939
dieses	w2940
Feuers	w2941
war	w2942
sehr	w2943
schwer	w2944
<g/>
,
weil	w2946
der	w2947
Drat	w2948
ganz	w2949
glüend	w2950
worden	w2951
war	w2952
<g/>
,
und	w2954
sich	w2955
also	w2956
niemand	w2957
verbrennen	w2958
wollte	w2959
<g/>
.
Die	w2961
abgefalle=nen	w2962
<g/>
=
Stücke	w2964
dieses	w2965
fürchterlichen	w2966
Feuers	w2967
machen	w2968
über	w2969
9	w2970
Pfund	w2971
Parisergewicht	w2972
aus	w2973
<g/>
.
</p>
<head id="hl8">
Wien	w2975
den	w2976
18	w2977
<g/>
.
Christmonats	w2979
<g/>
.
</head>
<p id="p43">
Montags	w2981
den	w2982
16	w2983
<g/>
.
dieses	w2985
<g/>
,
langte	w2987
ein	w2988
Kourier	w2989
von	w2990
Mayland	w2991
mit	w2992
der	w2993
erfreu=lichen	w2994
<g/>
=
Nachricht	w2996
allhier	w2997
an	w2998
<g/>
,
daß	w3000
Jhro	w3001
königl	w3002
<g/>
.
Hoheit	w3004
die	w3005
Durchl	w3006
<g/>
.
Erzherzoginn	w3008
Maria	w3009
Beatrix	w3010
von	w3011
Este	w3012
<g/>
,
Gemahlinn	w3014
Sr	w3015
<g/>
.
königl	w3017
<g/>
.
Hoheit	w3019
des	w3020
Durchl	w3021
<g/>
.
Erzher=zogs	w3023
<g/>
=
Ferdinand	w3025
<g/>
,
Generalgouverneurs	w3027
der	w3028
österreichis	w3029
<g/>
.
Lombardey	w3031
<g/>
,
in	w3033
der	w3034
Nacht	w3035
vom	w3036
10	w3037
<g/>
.
zum	w3039
11	w3040
<g/>
.
dieses	w3042
<g/>
,
von	w3044
einer	w3045
ge=sund	w3046
<g/>
=
und	w3048
wohlgestalten	w3049
Erzherzoginn	w3050
glücklich	w3051
entbunden	w3052
worden	w3053
<g/>
.
</p>
<p id="p44">
Gestern	w3055
war	w3056
dieser	w3057
frohen	w3058
Zeitung	w3059
we=gen	w3060
<g/>
=
Abends	w3062
bey	w3063
Hofe	w3064
großes	w3065
Apartement	w3066
<g/>
,
wobey	w3068
sich	w3069
der	w3070
gesammte	w3071
hohe	w3072
Adel	w3073
in	w3074
prächtigster	w3075
Gala	w3076
einfande	w3077
und	w3078
an	w3079
die	w3080
allerhöchsten	w3081
Herrschaften	w3082
seine	w3083
unterthä=nigster	w3084
<g/>
=
Glückwünsche	w3086
deshalben	w3087
abstattete	w3088
<g/>
.
</p>
<p id="p45">
Bey	w3090
welcher	w3091
Gelegenheit	w3092
noch	w3093
vor	w3094
An=fang	w3095
<g/>
=
des	w3097
Apartements	w3098
gewöhnlicher	w3099
mas=sen	w3100
<g/>
=
verkündiget	w3102
worden	w3103
<g/>
,
wie	w3105
Allerhöchst	w3106
Jhre	w3107
Kaiserliche	w3108
Majestäten	w3109
nachfolgen=de	w3110
<g/>
=
Gegenstände	w3112
zu	w3113
höchst	w3114
Dero	w3115
geheimen	w3116
Räthen	w3117
allergnädigst	w3118
zu	w3119
ernennen	w3120
geru=ruhet	w3121
<g/>
=
haben	w3123
<g/>
,
nämlich	w3125
</p>
<head id="hl9">
Zu	w3126
wirklichen	w3127
</head>
<p id="p46">
Des	w3128
heiligen	w3129
Römischen	w3130
Reichs	w3131
Fürsten	w3132
<g/>
,
Herrn	w3134
Cesare	w3135
Rasini	w3136
<g/>
,
aus	w3138
Mayland	w3139
<g/>
.
</p>
<p id="p47">
Den	w3141
Deutschenordenskommenthur	w3142
Frey=herrn	w3143
<g/>
=
Weyl	w3145
von	w3146
Reuttner	w3147
<g/>
.
</p>
<p id="p48">
Den	w3149
Herrn	w3150
Franz	w3151
Siegmund	w3152
Grafen	w3153
En=gel	w3154
<g/>
=
von	w3156
Wagram	w3157
<g/>
,
k	w3159
<g/>
.
k	w3161
Kämmerer	w3162
<g/>
,
auch	w3164
Ni	w3165
<g/>
.
Oe	w3167
<g/>
.
Regierungs	w3169
<g/>
=
und	w3171
Gubernial	w3172
<g/>
=
Rath	w3174
<g/>
.
</p>
<p id="p49">
und	w3176
Herrn	w3177
Grafen	w3178
Karl	w3179
Vinzenz	w3180
von	w3181
Salm	w3182
<g/>
,
Mährischen	w3184
Gubernial	w3185
Rath	w3186
<g/>
.
</p>
<head id="hl10">
Zu	w3188
Dekretisten	w3189
<g/>
.
</head>
<p id="p50">
Herrn	w3191
Franz	w3192
Wenzel	w3193
Grafen	w3194
von	w3195
Stam=pach	w3196
<g/>
=
Kager	w3198
<g/>
,
k	w3200
<g/>
.
k	w3202
<g/>
.
Kämmerer	w3204
<g/>
,
und	w3206
wirklichen	w3207
Hofrath	w3208
bey	w3209
der	w3210
obersten	w3211
Justitzstelle	w3212
<g/>
.
</p>
<p id="p51">
Herrn	w3214
Basilius	w3215
Bosichkowich	w3216
<g/>
,
Episcopum	w3218
Græci Graeci	w3219
Ritus	w3220
Carholicorum	w3221
Crisiensem	w3222
<g/>
.
</p>
<p id="p52">
Herrn	w3224
Andreas	w3225
Bacsinzki	w3226
<g/>
,
Episcopum	w3228
Græ- ci Graeci	w3229
<g/>
-
Ritus	w3231
Catholicorum	w3232
Munkacsiensem	w3233
<g/>
.
</p>
<p id="p53">
Herrn	w3235
Grafen	w3236
Siegmund	w3237
Ernst	w3238
v	w3239
<g/>
.
Heis=senstam	w3241
<g/>
=
<g/>
,
ni	w3244
<g/>
.
öst	w3246
<g/>
.
Regierungsrath	w3248
<g/>
.
</p>
<p id="p54">
Herrn	w3250
Grafen	w3251
von	w3252
Palm	w3253
<g/>
,
k	w3255
<g/>
.
k	w3257
<g/>
.
Käm=merer	w3259
<g/>
=
<g/>
.
</p>
<p id="p55">
Und	w3262
Herrn	w3263
Vincentius	w3264
Joannovich	w3265
Vi=dack	w3266
<g/>
=
<g/>
,
griechischen	w3269
nicht	w3270
unirten	w3271
Erzbi=schofen	w3272
<g/>
=
und	w3274
Metropoliten	w3275
<g/>
.
</p>
<head id="hl11">
Zu	w3277
wirkl	w3278
<g/>
.
Kammerherren	w3280
<g/>
,
die	w3282
Herren	w3283
</head>
<p id="p56">
Althann	w3284
<g/>
,
Graf	w3286
Michael	w3287
Joseph	w3288
<g/>
.
</p>
<p id="p57">
Arconati	w3290
<g/>
,
Visconti	w3292
Don	w3293
Paolo	w3294
<g/>
.
</p>
<p id="p58">
Attems	w3296
<g/>
,
Graf	w3298
Niklas	w3299
<g/>
.
</p>
<p id="p59">
Auersperg	w3301
<g/>
,
Graf	w3303
Xaverius	w3304
<g/>
.
</p>
<p id="p60">
Bethune	w3306
Hesdigneul	w3307
<g/>
,
Marquis	w3309
Eugene	w3310
</p>
<p id="p61">
Borbon	w3311
del	w3312
Monte	w3313
<g/>
,
Pietro	w3315
Francesco	w3316
<g/>
.
</p>
<p id="p62">
Calenberg	w3318
<g/>
,
Graf	w3320
Karl	w3321
Heinrich	w3322
</p>
<p id="p63">
Castiglione	w3323
<g/>
,
Conte	w3325
Alfonso	w3326
<g/>
.
</p>
<p id="p64">
Cavagno	w3328
<g/>
,
Conte	w3330
Ambrogio	w3331
<g/>
.
</p>
<p id="p65">
Ebersperg	w3333
<g/>
,
Freyherr	w3335
Amand	w3336
Philipp	w3337
<g/>
.
</p>
<p id="p66">
Freyberg	w3339
<g/>
,
Freyherr	w3341
Anton	w3342
<g/>
.
</p>
<p id="p67">
Gallenberg	w3344
<g/>
,
Graf	w3346
Franz	w3347
Salesius	w3348
<g/>
.
</p>
<p id="p68">
Grundemann	w3350
<g/>
,
Graf	w3352
Emanuel	w3353
<g/>
.
</p>
<p id="p69">
Haddik	w3355
Graf	w3356
Johann	w3357
<g/>
.
</p>
<p id="p70">
Haddik	w3359
Graf	w3360
Karl	w3361
</p>
<p id="p71">
Hojos	w3362
<g/>
,
Graf	w3364
Johann	w3365
Anton	w3366
<g/>
.
</p>
<p id="p72">
Huyn	w3368
<g/>
,
Graf	w3370
Heinrich	w3371
<g/>
.
</p>
<p id="p73">
Khevenhüller	w3373
<g/>
,
Graf	w3375
Joseph	w3376
<g/>
.
</p>
<p id="p74">
Lamberg	w3378
<g/>
,
Graf	w3380
Johann	w3381
<g/>
.
</p>
<p id="p75">
Lichtenberg	w3383
<g/>
,
Graf	w3385
Cajetan	w3386
<g/>
.
</p>
<p id="p76">
Medniansky	w3388
<g/>
,
Freyherr	w3390
Joh	w3391
<g/>
.
Nepomuck	w3393
<g/>
.
</p>
<p id="p77">
Melzi	w3395
<g/>
,
Marchese	w3397
</p>
<p id="p78">
Nimptsch	w3398
<g/>
,
Graf	w3400
Johann	w3401
Heinrich	w3402
<g/>
.
</p>
<p id="p79">
Preudhomme	w3404
d'Ailly	w3405
<g/>
,
Marquis	w3407
Louis	w3408
<g/>
.
</p>
<p id="p80">
Rabbata	w3410
<g/>
,
Graf	w3412
Michael	w3413
<g/>
.
</p>
<p id="p81">
Riccardi	w3415
<g/>
,
Marchese	w3417
Giuseppe	w3418
<g/>
.
</p>
<p id="p82">
Riesenfels	w3420
<g/>
,
Freyherr	w3422
Theodor	w3423
<g/>
.
</p>
<p id="p83">
Speth	w3425
von	w3426
Zweyfalten	w3427
<g/>
,
Freyherr	w3429
Mar=quard	w3430
<g/>
=
<g/>
.
</p>
<p id="p84">
Schweerts	w3433
und	w3434
Spork	w3435
<g/>
,
Graf	w3437
Philpp	w3438
Benetius	w3439
<g/>
.
</p>
<p id="p85">
Spauer	w3441
<g/>
,
Graf	w3443
Leopold	w3444
<g/>
.
</p>
<p id="p86">
Sinzendorf	w3446
<g/>
,
Graf	w3448
Joseph	w3449
<g/>
.
</p>
<p id="p87">
Staell	w3451
v	w3452
<g/>
.
Holstein	w3454
<g/>
,
Freyherr	w3456
Andreas	w3457
<g/>
.
</p>
<p id="p88">
von	w3459
Stubenberg	w3460
<g/>
,
Karl	w3462
<g/>
.
</p>
<p id="p89">
Szapary	w3464
<g/>
,
Graf	w3466
Paul	w3467
<g/>
.
</p>
<p id="p90">
Szecseny	w3469
<g/>
,
Graf	w3471
Franz	w3472
<g/>
.
</p>
<p id="p91">
Taxis	w3474
<g/>
,
Freyherr	w3476
Franz	w3477
Joseph	w3478
<g/>
.
</p>
<p id="p92">
