<doc id="edoc_wd_1777-06-07" attrs="word" year="1777" month="06" day="07" corpus="1">
<head id="hl1">
Madrid	w42
ge=bricht	w1851
<g/>
=
<g/>
,
und	w1854
daß	w1855
der	w1856
gesalzene	w1857
Vorrath	w1858
mit	w1859
der	w1860
äußersten	w1861
Wirthschaft	w1862
ausgetheilt	w1863
wird	w1864
<g/>
.
Die	w1866
Portion	w1867
auf	w1868
6	w1869
Mann	w1870
besteht	w1871
aus	w1872
4	w1873
Pfund	w1874
Ochsenfleisch	w1875
<g/>
,
so	w1877
viel	w1878
Brod	w1879
</p>
<p id="p21">
und	w1880
1	w1881
Schoppen	w1882
Rum	w1883
den	w1884
Tag	w1885
<g/>
;
das	w1887
Pferdefutter	w1888
ist	w1889
aber	w1890
sehr	w1891
rar	w1892
<g/>
,
und	w1894
die	w1895
Truppen	w1896
sind	w1897
sehr	w1898
strapazirt	w1899
<g/>
.
Der	w1901
Ge=neral	w1902
<g/>
=
Howe	w1904
muß	w1905
entweder	w1906
Jersey	w1907
räu=men	w1908
<g/>
=
<g/>
,
oder	w1911
einen	w1912
Meisterstreich	w1913
ausführen	w1914
<g/>
.
Man	w1916
hält	w1917
dafür	w1918
<g/>
,
er	w1920
werde	w1921
letzteres	w1922
ver=suchen	w1923
<g/>
=
<g/>
,
wenn	w1926
die	w1927
Völker	w1928
unter	w1929
Lord	w1930
Per=cy	w1931
<g/>
=
<g/>
,
welche	w1934
Rhode	w1935
<g/>
=
Jsland	w1937
geräumt	w1938
ha=ben	w1939
<g/>
=
sollen	w1941
<g/>
,
zu	w1943
ihm	w1944
stossen	w1945
<g/>
.
Unserer	w1947
Seits	w1948
hoffen	w1949
wir	w1950
<g/>
,
unsere	w1952
neue	w1953
Völker	w1954
werden	w1955
zeitlich	w1956
zu	w1957
unsern	w1958
Fahnen	w1959
gestos=sen	w1960
<g/>
=
seyn	w1962
<g/>
,
um	w1964
die	w1965
Progressen	w1966
der	w1967
Feinde	w1968
zu	w1969
hemmen	w1970
<g/>
,
und	w1972
sie	w1973
auf	w1974
Neuyork	w1975
zu=rückzuweisen	w1976
<g/>
=
<g/>
.
</p>
<p id="p22">
So	w1979
eben	w1980
gehet	w1981
ein	w1982
Brief	w1983
aus	w1984
Conec=ticut	w1985
<g/>
=
ein	w1987
<g/>
,
nach	w1989
welchem	w1990
der	w1991
General	w1992
Howe	w1993
eine	w1994
ganze	w1995
Brigade	w1996
fremder	w1997
Völ=ker	w1998
<g/>
=
entwaffnet	w2000
<g/>
,
und	w2002
nach	w2003
Neuyork	w2004
in	w2005
Gefangenschaft	w2006
geschickt	w2007
haben	w2008
soll	w2009
<g/>
.
Die=se	w2011
<g/>
=
Truppen	w2013
hatten	w2014
den	w2015
Dienst	w2016
versagt	w2017
<g/>
.
Johann	w2019
Sheppard	w2020
ist	w2021
in	w2022
gefängliche	w2023
Haft	w2024
nach	w2025
Exeter	w2026
geführt	w2027
worden	w2028
<g/>
.
Er	w2030
betrieb	w2031
das	w2032
Werbgeschäft	w2033
für	w2034
die	w2035
Roya=listen	w2036
<g/>
=
<g/>
,
war	w2039
von	w2040
den	w2041
Provinzialisten	w2042
de=sertirt	w2043
<g/>
=
<g/>
,
und	w2046
man	w2047
hat	w2048
vieles	w2049
Geld	w2050
und	w2051
eine	w2052
Menge	w2053
Kapitulationen	w2054
bey	w2055
ihm	w2056
ge=funden	w2057
<g/>
=
<g/>
.
</p>
<head id="hl5">
Paris	w2060
<g/>
,
den	w2062
21	w2063
<g/>
.
May	w2065
<g/>
.
</head>
<p id="p23">
Am	w2067
heiligen	w2068
Pfingstsonntage	w2069
versam=melten	w2070
<g/>
=
sich	w2072
die	w2073
Ritter	w2074
<g/>
,
Kommandeurs	w2076
<g/>
,
und	w2078
Beamte	w2079
des	w2080
heiligen	w2081
Geistordens	w2082
ge=gen	w2083
<g/>
=
11	w2085
Uhr	w2086
Vormittags	w2087
im	w2088
kön	w2089
<g/>
.
Kabi=nete	w2091
<g/>
=
<g/>
,
woselbst	w2094
Se	w2095
<g/>
.
Majestät	w2097
ein	w2098
Ordens=kapitel	w2099
<g/>
=
hielten	w2101
<g/>
,
und	w2103
in	w2104
demselben	w2105
den	w2106
Bischof	w2107
von	w2108
Chatres	w2109
<g/>
,
Großallmosenpfle=ger	w2111
<g/>
=
der	w2113
Königinn	w2114
<g/>
,
zum	w2116
Kommandeur	w2117
er=nannten	w2118
<g/>
=
<g/>
.
Hierauf	w2121
begab	w2122
sich	w2123
der	w2124
Mo=narch	w2125
<g/>
=
unter	w2127
Vortritte	w2128
des	w2129
Monsieur	w2130
<g/>
,
des	w2132
Herzogs	w2133
von	w2134
Orleans	w2135
<g/>
,
des	w2137
Prinzens	w2138
v	w2139
<g/>
.
Conde	w2141
<g/>
,
des	w2143
Herzogens	w2144
von	w2145
Bourbon	w2146
<g/>
,
des	w2148
Prinzens	w2149
von	w2150
Conti	w2151
<g/>
,
des	w2153
Herzoges	w2154
von	w2155
Penthievre	w2156
<g/>
,
wie	w2158
auch	w2159
aller	w2160
anwesenden	w2161
Ritter	w2162
<g/>
,
Kommandeurs	w2164
<g/>
,
und	w2166
Ordens=beamten	w2167
<g/>
=
in	w2169
die	w2170
Schloßkapelle	w2171
zu	w2172
Versail=les	w2173
<g/>
=
<g/>
,
und	w2176
wohnten	w2177
dem	w2178
von	w2179
dem	w2180
gewesten	w2181
Bischoffe	w2182
zu	w2183
Limoges	w2184
gehaltenen	w2185
feyerli=chen	w2186
<g/>
=
Hochamte	w2188
bey	w2189
<g/>
.
Jhre	w2191
Majestät	w2192
die	w2193
Königinn	w2194
<g/>
,
Madame	w2196
<g/>
,
die	w2198
Frau	w2199
Gräfinn	w2200
von	w2201
Artois	w2202
<g/>
,
Madame	w2204
Elisabeth	w2205
<g/>
,
befän befänden	w2207
<g/>
=
</p>
<p id="p24">
den	w2209
sich	w2210
in	w2211
ihren	w2212
bestimmten	w2213
Plätzen	w2214
<g/>
,
und	w2216
die	w2217
Marquisinn	w2218
von	w2219
Matignon	w2220
ver=richtete	w2221
<g/>
=
die	w2223
gewöhnliche	w2224
Allmosensamm=lung	w2225
<g/>
=
<g/>
.
Nach	w2228
vollendetem	w2229
Gottesdienste	w2230
kehrte	w2231
der	w2232
König	w2233
in	w2234
voriger	w2235
Ordnung	w2236
wieder	w2237
nach	w2238
seinen	w2239
Zimmern	w2240
zurück	w2241
<g/>
.
</p>
<p id="p25">
Der	w2243
Reichsgraf	w2244
von	w2245
Falkenstein	w2246
kam	w2247
am	w2248
vorigen	w2249
Montage	w2250
nochmahls	w2251
in	w2252
den	w2253
Parlamentshofe	w2254
<g/>
,
um	w2256
eine	w2257
öffentliche	w2258
Re=de	w2259
<g/>
=
des	w2261
Generaladvokatens	w2262
<g/>
,
Herrn	w2264
Seg=uier	w2265
<g/>
=
<g/>
,
mit	w2268
anzuhören	w2269
<g/>
.
Diese	w2271
Magistrats=person	w2272
<g/>
=
ließ	w2274
bey	w2275
dieser	w2276
Gelegenheit	w2277
einige	w2278
mit	w2279
der	w2280
feinsten	w2281
<g/>
,
und	w2283
glücklichsten	w2284
Wen=dung	w2285
<g/>
=
angebrachte	w2287
Ausdrücke	w2288
zum	w2289
Ruhm	w2290
des	w2291
höchsten	w2292
Anwesenden	w2293
einfließen	w2294
<g/>
.
Ta=ges	w2296
<g/>
=
darauf	w2298
wohnte	w2299
der	w2300
Reichsgraf	w2301
von	w2302
Falkenstein	w2303
in	w2304
Uniforme	w2305
den	w2306
von	w2307
dem	w2308
Re=gimente	w2309
<g/>
=
der	w2311
französischen	w2312
Garden	w2313
im	w2314
Feuer	w2315
auf	w2316
dem	w2317
Marsfelde	w2318
gemachten	w2319
Kriegsü=bungen	w2320
<g/>
=
bey	w2322
<g/>
.
Der	w2324
Marschall	w2325
von	w2326
Biron	w2327
hatte	w2328
verschiedene	w2329
Generalspersonen	w2330
da=zu	w2331
<g/>
=
einladen	w2333
lassen	w2334
<g/>
,
worunter	w2336
sich	w2337
auch	w2338
der	w2339
Marschall	w2340
von	w2341
Broglio	w2342
befand	w2343
<g/>
,
mit	w2345
welchem	w2346
der	w2347
Reichsgraf	w2348
ein	w2349
sehr	w2350
langes	w2351
Gespräch	w2352
hielt	w2353
<g/>
.
</p>
<p id="p26">
Am	w2355
17	w2356
<g/>
.
hatte	w2358
es	w2359
dem	w2360
Herrn	w2361
Reichs=grafen	w2362
<g/>
=
gefallen	w2364
<g/>
,
sich	w2366
in	w2367
die	w2368
königl	w2369
<g/>
.
fran=zösische	w2371
<g/>
=
Akademie	w2373
zu	w2374
begeben	w2375
<g/>
.
Diese	w2377
Ge=sellschaft	w2378
<g/>
=
in	w2380
Körper	w2381
empfieng	w2382
den	w2383
erha=benen	w2384
<g/>
=
Fremden	w2386
bey	w2387
dem	w2388
Eintritte	w2389
in	w2390
das	w2391
Vorgemach	w2392
<g/>
.
Jm	w2394
Saale	w2395
verlangte	w2396
der=selbe	w2397
<g/>
=
die	w2399
Namen	w2400
aller	w2401
anwesenden	w2402
Aka=demiker	w2403
<g/>
=
zu	w2405
wissen	w2406
<g/>
,
setzte	w2408
sich	w2409
mitten	w2410
un=ter	w2411
<g/>
=
dieselben	w2413
<g/>
,
und	w2415
wollte	w2416
den	w2417
angebote=nen	w2418
<g/>
=
ersten	w2420
Platz	w2421
durchaus	w2422
nicht	w2423
anneh=men	w2424
<g/>
=
<g/>
.
Hierauf	w2427
verlas	w2428
Herr	w2429
d’Alembert	w2430
<g/>
,
Sekretar	w2432
der	w2433
Akademie	w2434
das	w2435
abgekürzte	w2436
Lob	w2437
des	w2438
unsterblichen	w2439
Fenelon	w2440
<g/>
;
Herr	w2442
de	w2443
la	w2444
Harpe	w2445
einige	w2446
poetische	w2447
Stücke	w2448
<g/>
,
und	w2450
Herr	w2451
von	w2452
Marmontel	w2453
eine	w2454
Abhandlung	w2455
über	w2456
die	w2457
Geschichte	w2458
<g/>
.
Nach	w2460
diesem	w2461
hatte	w2462
die	w2463
Aka=demie	w2464
<g/>
=
die	w2466
Ehre	w2467
<g/>
,
dem	w2469
Herrn	w2470
Grafen	w2471
den	w2472
ge=wöhnlichen	w2473
<g/>
=
akademischen	w2475
Schaupfennig	w2476
zu	w2477
überreichen	w2478
<g/>
,
welcher	w2480
solchen	w2481
auch	w2482
mit	w2483
seiner	w2484
gewöhnlichen	w2485
Herablassung	w2486
annahm	w2487
<g/>
,
und	w2489
der	w2490
Akademie	w2491
Hofnung	w2492
machte	w2493
<g/>
,
sie	w2495
hinwie=der	w2496
<g/>
=
mit	w2498
seiner	w2499
Abbildung	w2500
zu	w2501
beschenken	w2502
<g/>
.
</p>
<p id="p27">
Die	w2504
Personen	w2505
von	w2506
seinem	w2507
Gefolge	w2508
er=hielten	w2509
<g/>
=
ebenfalls	w2511
dergleichen	w2512
Schaupfen Schaupfennige	w2513
<g/>
=
</p>
<p id="p28">
nige	w2515
<g/>
.
Nachdem	w2517
nun	w2518
der	w2519
Herr	w2520
Reichsgraf	w2521
sich	w2522
um	w2523
die	w2524
unterschiedlichen	w2525
Dinge	w2526
<g/>
,
so	w2528
die	w2529
Akademie	w2530
betreffen	w2531
<g/>
,
genau	w2533
erkundi=get	w2534
<g/>
=
<g/>
,
und	w2537
jedes	w2538
Mitglied	w2539
seiner	w2540
Achtung	w2541
mit	w2542
der	w2543
unnachahmlichsten	w2544
Güte	w2545
versichert	w2546
hatte	w2547
<g/>
,
nahm	w2549
er	w2550
seinen	w2551
Abschied	w2552
<g/>
,
litte	w2554
aber	w2555
durchaus	w2556
nicht	w2557
<g/>
,
daß	w2559
die	w2560
Akademie	w2561
ihn	w2562
hinaus	w2563
begleiten	w2564
durfte	w2565
<g/>
.
</p>
<head id="hl6">
Paris	w2567
den	w2568
26	w2569
<g/>
.
May	w2571
</head>
<p id="p29">
Am	w2572
11	w2573
<g/>
.
dieses	w2575
reisete	w2576
der	w2577
Herr	w2578
Graf	w2579
von	w2580
Artois	w2581
durch	w2582
Dole	w2583
<g/>
,
woselbst	w2585
er	w2586
von	w2587
den	w2588
Abgeordneten	w2589
des	w2590
Stadtrathes	w2591
auf	w2592
das	w2593
ehrerbietigste	w2594
bewillkommet	w2595
ward	w2596
<g/>
,
in	w2598
dem	w2599
bischöfl	w2600
<g/>
.
Pallaste	w2602
abstieg	w2603
<g/>
,
und	w2605
daß	w2606
Mittagsmahl	w2607
<g/>
,
so	w2609
der	w2610
Bischof	w2611
für	w2612
ihn	w2613
zu=bereiten	w2614
<g/>
=
lassen	w2616
<g/>
,
anzunehmen	w2618
geruhete	w2619
<g/>
.
Um	w2621
3	w2622
Uhr	w2623
Nachmittags	w2624
giengen	w2625
Se	w2626
<g/>
.
königl	w2628
<g/>
.
Hoheit	w2630
nach	w2631
St	w2632
<g/>
.
Malo	w2634
ab	w2635
<g/>
,
woselbst	w2637
sie	w2638
um	w2639
6	w2640
Uhr	w2641
Abends	w2642
unter	w2643
Lösung	w2644
der	w2645
Ka=nonen	w2646
<g/>
=
<g/>
,
und	w2649
einem	w2650
unaufhörlichen	w2651
Freu=dengeschrey	w2652
<g/>
=
des	w2654
Volkes	w2655
<g/>
,
anlangten	w2657
<g/>
.
Fol=genden	w2659
<g/>
=
Tages	w2661
besichtigte	w2662
dieser	w2663
Prinz	w2664
den	w2665
Haven	w2666
<g/>
,
ward	w2668
von	w2669
allen	w2670
auf	w2671
der	w2672
Rheede	w2673
liegenden	w2674
Schiffen	w2675
mit	w2676
Stuckschüssen	w2677
be=grüßt	w2678
<g/>
=
<g/>
,
und	w2681
die	w2682
Kriegsschiffe	w2683
<g/>
,
die	w2685
Lilie	w2686
<g/>
,
und	w2688
die	w2689
Bothschaft	w2690
stellten	w2691
eine	w2692
Seetref=fen	w2693
<g/>
=
vor	w2695
<g/>
,
in	w2697
welchem	w2698
dieselben	w2699
alle	w2700
Hand=griffe	w2701
<g/>
=
dieser	w2703
Art	w2704
zu	w2705
kriegen	w2706
auf	w2707
das	w2708
voll=kommenste	w2709
<g/>
=
entwickelten	w2711
<g/>
.
</p>
<p id="p30">
Man	w2713
hatte	w2714
für	w2715
Se	w2716
<g/>
.
königl	w2718
<g/>
.
Hoheit	w2720
das	w2721
Schauspiel	w2722
<g/>
,
ein	w2724
grosses	w2725
Schif	w2726
in	w2727
das	w2728
Wasser	w2729
lassen	w2730
zu	w2731
sehen	w2732
<g/>
,
in	w2734
Bereitschaft	w2735
gehalten	w2736
<g/>
.
Weil	w2738
aber	w2739
solches	w2740
nicht	w2741
recht	w2742
von	w2743
statten	w2744
gieng	w2745
<g/>
,
so	w2747
begnügte	w2748
man	w2749
sich	w2750
<g/>
,
die	w2752
nämliche	w2753
Vorstellung	w2754
mit	w2755
einem	w2756
klei=nen	w2757
<g/>
=
Fahrzeuge	w2759
<g/>
,
so	w2761
den	w2762
Namen	w2763
der	w2764
Grä=finn	w2765
<g/>
=
von	w2767
Artois	w2768
bekam	w2769
<g/>
,
ins	w2771
Werk	w2772
zu	w2773
rich=ten	w2774
<g/>
=
<g/>
,
um	w2777
dem	w2778
Prinzen	w2779
einen	w2780
kleinen	w2781
Be=grif	w2782
<g/>
=
von	w2784
dergleichen	w2785
Schifsanstalten	w2786
zu	w2787
geben	w2788
<g/>
.
Nachts	w2790
wurde	w2791
ein	w2792
Feuerwerk	w2793
auf	w2794
der	w2795
holländischen	w2796
Batterie	w2797
abgebrannt	w2798
<g/>
,
und	w2800
auf	w2801
dem	w2802
Rathhause	w2803
Ball	w2804
gehalten	w2805
<g/>
,
welche	w2807
Höchstdieselbe	w2808
mit	w2809
dero	w2810
Gegen=wart	w2811
<g/>
=
beehrten	w2813
<g/>
.
Am	w2815
23	w2816
<g/>
.
geschah	w2818
die	w2819
Ab=reise	w2820
<g/>
=
<g/>
.
</p>
<p id="p31">
Die	w2823
königl	w2824
<g/>
.
Akademie	w2826
der	w2827
Jnnschriften	w2828
und	w2829
schönen	w2830
Wissenschaften	w2831
genoß	w2832
am	w2833
16	w2834
<g/>
.
dieses	w2836
die	w2837
Ehre	w2838
<g/>
,
den	w2840
Reichsgrafen	w2841
von	w2842
Falkenstein	w2843
in	w2844
ihrer	w2845
Versammlung	w2846
zu	w2847
se sehen	w2848
<g/>
=
</p>
<p id="p32">
hen	w2850
<g/>
.
Sobald	w2852
die	w2853
Kompagnie	w2854
von	w2855
seiner	w2856
Ankunft	w2857
benachrichtiget	w2858
ward	w2859
<g/>
,
eilte	w2861
sie	w2862
demselben	w2863
entgegen	w2864
<g/>
,
und	w2866
bot	w2867
ihm	w2868
den	w2869
Präsidentenplatz	w2870
an	w2871
<g/>
,
welchen	w2873
er	w2874
aber	w2875
an=zunehmen	w2876
<g/>
=
sich	w2878
weigerte	w2879
<g/>
.
Bey	w2881
dieser	w2882
Ge=legenheit	w2883
<g/>
=
verrichtete	w2885
der	w2886
immerwährende	w2887
Sekretar	w2888
<g/>
,
Herr	w2890
Dupuy	w2891
<g/>
,
die	w2893
Ablesung	w2894
einiger	w2895
Schriften	w2896
<g/>
,
die	w2898
noch	w2899
nicht	w2900
im	w2901
Dru=cke	w2902
<g/>
=
erschienen	w2904
sind	w2905
<g/>
.
Auch	w2907
verlas	w2908
Herr	w2909
le	w2910
Beau	w2911
über	w2912
die	w2913
Kriegszucht	w2914
bey	w2915
den	w2916
Legionen	w2917
<g/>
,
und	w2919
über	w2920
die	w2921
Straßen	w2922
der	w2923
rö=mischen	w2924
<g/>
=
Soldaten	w2926
eine	w2927
vortrefliche	w2928
Ab=handlung	w2929
<g/>
=
<g/>
.
Herr	w2932
von	w2933
Villois	w2934
lieferte	w2935
ei=ne	w2936
<g/>
=
Ankündigung	w2938
seiner	w2939
Arbeiten	w2940
über	w2941
die	w2942
hinterlassenen	w2943
Schriften	w2944
der	w2945
Kaiserinn	w2946
Eu=doxia	w2947
<g/>
=
<g/>
,
welche	w2950
er	w2951
nächstens	w2952
der	w2953
Presse	w2954
zu	w2955
überlassen	w2956
Willens	w2957
ist	w2958
<g/>
.
Der	w2960
Herr	w2961
Dupuy	w2962
machte	w2963
den	w2964
Beschluß	w2965
mit	w2966
einem	w2967
in	w2968
die	w2969
französische	w2970
Sprache	w2971
übersetzten	w2972
griechischen	w2973
Fragmente	w2974
des	w2975
Anthemius	w2976
<g/>
,
und	w2978
mit	w2979
ei=ner	w2980
<g/>
=
Beschreibung	w2982
des	w2983
Verfahrens	w2984
<g/>
,
des=sen	w2986
<g/>
=
sich	w2988
die	w2989
Alten	w2990
bey	w2991
Gold	w2992
<g/>
=
und	w2994
Silber=minen	w2995
<g/>
=
bedienten	w2997
<g/>
.
Nach	w2999
geendigter	w3000
Sitzung	w3001
war	w3002
der	w3003
Herr	w3004
Reichsgraf	w3005
so	w3006
gnädig	w3007
<g/>
,
den	w3009
akademischen	w3010
Schaupfennig	w3011
anzunehmen	w3012
<g/>
,
mit	w3014
welchem	w3015
auch	w3016
sein	w3017
Gefolge	w3018
beschenkt	w3019
ward	w3020
<g/>
.
</p>
<p id="p33">
Die	w3022
Ehefrau	w3023
des	w3024
nunmehr	w3025
geräderten	w3026
Kaufmanns	w3027
Desrues	w3028
ist	w3029
äußerst	w3030
verdäch=tig	w3031
<g/>
=
<g/>
,
mit	w3034
ihrem	w3035
Manne	w3036
an	w3037
den	w3038
bekann=ten	w3039
<g/>
=
Vergiftungen	w3041
Antheil	w3042
gehabt	w3043
zu	w3044
ha=ben	w3045
<g/>
=
<g/>
,
und	w3048
man	w3049
erwartet	w3050
nur	w3051
das	w3052
Ende	w3053
ihrer	w3054
Schwangerschaft	w3055
<g/>
,
um	w3057
ihr	w3058
gleichfalls	w3059
den	w3060
Proceß	w3061
zu	w3062
machen	w3063
<g/>
,
binnen	w3065
welcher	w3066
Zeit	w3067
sie	w3068
sehr	w3069
genau	w3070
in	w3071
ihrem	w3072
Gefängnisse	w3073
bewacht	w3074
wird	w3075
<g/>
.
Dieser	w3077
verruchte	w3078
Misse=thäter	w3079
<g/>
=
soll	w3081
auch	w3082
den	w3083
Oheim	w3084
seiner	w3085
Ehe=gattinn	w3086
<g/>
=
ermordet	w3088
<g/>
,
seinen	w3090
Bruder	w3091
vergif=tet	w3092
<g/>
=
<g/>
,
und	w3095
noch	w3096
mehr	w3097
abscheuliche	w3098
Gräuel=thaten	w3099
<g/>
=
ausgeübt	w3101
haben	w3102
<g/>
.
</p>
<head id="hl7">
Dünkirchen	w3104
<g/>
,
den	w3106
21	w3107
<g/>
.
May	w3109
<g/>
.
</head>
<p id="p34">
Der	w3111
Kapitain	w3112
und	w3113
das	w3114
Schifsvolk	w3115
von	w3116
dem	w3117
kleinen	w3118
amerikanischen	w3119
Kaper=schiffe	w3120
<g/>
=
sitzen	w3122
noch	w3123
allhier	w3124
in	w3125
gefänglicher	w3126
Haft	w3127
<g/>
.
Die	w3129
Admiralität	w3130
hat	w3131
den	w3132
Auf=trag	w3133
<g/>
=
<g/>
,
einen	w3136
ausführlichen	w3137
Bericht	w3138
von	w3139
allen	w3140
eben	w3141
diesen	w3142
Kaper	w3143
betreffenden	w3144
Um=ständen	w3145
<g/>
=
an	w3147
den	w3148
Hof	w3149
zu	w3150
Versailles	w3151
einzu=schicken	w3152
<g/>
=
<g/>
.
Es	w3155
wird	w3156
sich	w3157
sodann	w3158
entwi entwickeln	w3159
<g/>
=
</p>
<p id="p35">
ckeln	w3161
<g/>
,
ob	w3163
er	w3164
als	w3165
ein	w3166
Seeräuber	w3167
behan=delt	w3168
<g/>
=
<g/>
,
oder	w3171
wie	w3172
in	w3173
seinem	w3174
Betracht	w3175
ver=fahren	w3176
<g/>
=
werden	w3178
soll	w3179
<g/>
.
Jnzwischen	w3181
kom=men	w3182
<g/>
=
zuweilen	w3184
engländische	w3185
Kriegsschiffe	w3186
in	w3187
der	w3188
Nähe	w3189
unsers	w3190
Havens	w3191
zum	w3192
Vor=schein	w3193
<g/>
=
<g/>
,
um	w3196
auf	w3197
die	w3198
amerikanischen	w3199
Fahr=zeuge	w3200
<g/>
=
<g/>
,
welche	w3203
die	w3204
hiesigen	w3205
Gewässer	w3206
be=streichen	w3207
<g/>
=
möchten	w3209
<g/>
,
zu	w3211
lauren	w3212
<g/>
.
</p>
<head id="hl8">
Wien	w3214
<g/>
,
den	w3216
7	w3217
<g/>
.
Brachm	w3219
<g/>
.
</head>
<p id="p36">
Donnerstags	w3221
den	w3222
5	w3223
Brachmonats	w3224
zum	w3225
Beschluß	w3226
der	w3227
tägigen	w3228
Feyer	w3229
des	w3230
hohen	w3231
Festes	w3232
des	w3233
heiligen	w3234
Fronleichnams	w3235
Christi	w3236
schon	w3237
Morgens	w3238
gleich	w3239
nach	w3240
4	w3241
Uhr	w3242
<g/>
,
nahm	w3244
mehrmal	w3245
die	w3246
feyerliche	w3247
Proceßion	w3248
ihren	w3249
Anfang	w3250
<g/>
,
da	w3252
die	w3253
Zünfte	w3254
und	w3255
Handwer=ker	w3256
<g/>
=
mit	w3258
ihren	w3259
prächtigen	w3260
Fahnen	w3261
von	w3262
der	w3263
hohen	w3264
Domkirche	w3265
aus	w3266
<g/>
,
den	w3268
Graben	w3269
hin=auf	w3270
<g/>
=
<g/>
,
über	w3273
den	w3274
hohen	w3275
Markt	w3276
nach	w3277
St	w3278
<g/>
.
Stephan	w3280
zurückzogen	w3281
<g/>
,
und	w3283
allda	w3284
sich	w3285
rei=heten	w3286
<g/>
=
<g/>
;
darauf	w3289
gegen	w3290
8	w3291
Uhr	w3292
die	w3293
Kleri=seyen	w3294
<g/>
=
sich	w3296
an	w3297
die	w3298
vorgetrettenen	w3299
Spitäler	w3300
<g/>
,
und	w3302
Stiftungen	w3303
schlossen	w3304
<g/>
,
und	w3306
auf	w3307
diese	w3308
die	w3309
hiesigen	w3310
Stadtpfarreyen	w3311
mit	w3312
dem	w3313
un=tergetheilten	w3314
<g/>
=
Volke	w3316
folgten	w3317
<g/>
,
worauf	w3319
das	w3320
hohe	w3321
Domstift	w3322
mit	w3323
den	w3324
in	w3325
ersagter	w3326
Erz=kirche	w3327
<g/>
=
befindlichen	w3329
Bruderschaften	w3330
kamen	w3331
<g/>
,
und	w3333
dann	w3334
das	w3335
hochwürdigste	w3336
Altarssa=krament	w3337
<g/>
=
von	w3339
<g/>
(
Titl	w3341
<g/>
.
dem	w3343
hochwürdig=sten	w3344
<g/>
=
Herrn	w3346
Adam	w3347
Dvertitsch	w3348
<g/>
,
Bischoffe	w3350
zu	w3351
Paphos	w3352
<g/>
,
des	w3354
hohen	w3355
Erz	w3356
<g/>
=
und	w3358
Dom=stifts	w3359
<g/>
=
zum	w3361
heiligen	w3362
Stephan	w3363
allhier	w3364
custos	w3365
<g/>
,
Sr	w3367
<g/>
.
hochfürstl	w3369
<g/>
.
Eminenz	w3371
des	w3372
all=hiesigen	w3373
<g/>
=
Herrn	w3375
Kardinals	w3376
Erzbischoffes	w3377
Suf Suffraganeus	w3378
<g/>
=
fraganeus	w3380
<g/>
,
<g/>
&
in	w3383
Spirit	w3384
<g/>
.
ac	w3386
Pontif	w3387
<g/>
.
Vicar	w3389
<g/>
.
General	w3391
<g/>
.
<g/>
&
Official	w3394
<g/>
.
unter	w3396
einem	w3397
prächti=gen	w3398
<g/>
=
Himmel	w3400
zu	w3401
den	w3402
vier	w3403
auf	w3404
den	w3405
Stras=sen	w3406
<g/>
=
errichteten	w3408
Altären	w3409
getragen	w3410
wurde	w3411
<g/>
,
welches	w3413
mehrmal	w3414
die	w3415
Herren	w3416
Ministers	w3417
<g/>
,
die	w3419
hohe	w3420
Generalität	w3421
<g/>
,
die	w3423
Präsidenten	w3424
der	w3425
Landesstellen	w3426
<g/>
,
geheimen	w3428
Räthe	w3429
<g/>
,
und	w3431
Kämmerer	w3432
<g/>
,
auferbaulichst	w3434
begleite=ten	w3435
<g/>
=
<g/>
.
Den	w3438
Zug	w3439
beschloß	w3440
abermal	w3441
eine	w3442
Compagnie	w3443
der	w3444
hier	w3445
garnisonirenden	w3446
Gre=nadiers	w3447
<g/>
=
mit	w3449
ihren	w3450
Herren	w3451
Oberoffiziers	w3452
<g/>
,
und	w3454
rührendem	w3455
Spiele	w3456
<g/>
.
Auf	w3458
dem	w3459
Gra=ben	w3460
<g/>
=
paradirten	w3462
einige	w3463
Compagnien	w3464
Gre=nadiers	w3465
<g/>
=
mit	w3467
ihrer	w3468
Feldmusik	w3469
<g/>
,
und	w3471
flie=genden	w3472
<g/>
=
Fahnen	w3474
<g/>
,
welche	w3476
nach	w3477
Endigung	w3478
</p>
<p id="p37">
der	w3479
Prozession	w3480
ein	w3481
dreymaliges	w3482
Salve	w3483
abbrannten	w3484
<g/>
.
</p>
<p id="p38">
Gestern	w3486
Nachmittag	w3487
reißten	w3488
Se	w3489
<g/>
.
kön	w3491
<g/>
.
Hoheit	w3493
der	w3494
durchlauchtigste	w3495
Churfürst	w3496
von	w3497
Trier	w3498
<g/>
,
Clemens	w3500
<g/>
,
Prinz	w3502
von	w3503
Sach=sen	w3504
<g/>
=
<g/>
,
mit	w3507
dero	w3508
durchl	w3509
<g/>
.
Frauen	w3511
Schwester	w3512
Prinzeßinn	w3513
Kunigund	w3514
<g/>
,
hierdurch	w3516
nach	w3517
Preßburg	w3518
<g/>
,
um	w3520
bey	w3521
beyden	w3522
königl	w3523
<g/>
.
Ho=heiten	w3525
<g/>
=
einen	w3527
Besuch	w3528
abzustaten	w3529
<g/>
,
und	w3531
ge=denken	w3532
<g/>
=
sich	w3534
einige	w3535
Zeit	w3536
allda	w3537
aufzuhalten	w3538
<g/>
.
</p>
<p id="p39">
Zu	w3540
Klagenfurt	w3541
hat	w3542
den	w3543
13	w3544
<g/>
.
May	w3546
die	w3547
Rhetorik	w3548
zur	w3549
Ehre	w3550
