<doc id="edoc_wd_1768-12-10" attrs="word" year="1768" month="12" day="10" corpus="1">
<head id="hl1">
Londen	w36
hervorgezogen	w7056
<g/>
,
um	w7058
ein	w7059
Ganzes	w7060
aus	w7061
ihnen	w7062
zu	w7063
machen	w7064
<g/>
.
</p>
<p id="p64">
Aus	w7066
dem	w7067
Colosseum	w7068
oder	w7069
Amphitheatrum	w7070
Flavii	w7071
und	w7072
anderen	w7073
Antiken	w7074
bemerkt	w7075
man	w7076
<g/>
,
daß	w7078
die	w7079
Alten	w7080
dreyerley	w7081
auf	w7082
einanden	w7083
stehen=de	w7084
<g/>
=
Gattungen	w7086
von	w7087
Proportionen	w7088
gehabt	w7089
ha=ben	w7090
<g/>
=
<g/>
,
welche	w7093
überhaupt	w7094
Ordnungen	w7095
genennt	w7096
werden	w7097
<g/>
;
als	w7099
<g/>
:
die	w7101
Dorische	w7102
<g/>
,
die	w7104
Jonische	w7105
<g/>
,
und	w7107
die	w7108
Corinthische	w7109
<g/>
.
Diese	w7111
drey	w7112
Säu=lenordnungen	w7113
<g/>
=
<g/>
,
sind	w7116
die	w7117
einzigen	w7118
ächten	w7119
Ue=berbleibsel	w7120
<g/>
=
der	w7122
griechischen	w7123
Meistere	w7124
<g/>
,
wodurch	w7126
sie	w7127
sich	w7128
gleichsam	w7129
der	w7130
Unsterblichkeit	w7131
zugesellet	w7132
<g/>
,
und	w7134
die	w7135
Thätigkeit	w7136
eines	w7137
schöpferischen	w7138
Gei=stes	w7139
<g/>
=
erworben	w7141
haben	w7142
<g/>
.
Jhre	w7144
Erfindung	w7145
ist	w7146
das	w7147
einzige	w7148
<g/>
,
was	w7150
außer	w7151
den	w7152
Menschen	w7153
und	w7154
der	w7155
Natur	w7156
existiret	w7157
<g/>
.
Alles	w7159
<g/>
,
was	w7161
irgends	w7162
ein	w7163
Künstler	w7164
erfunden	w7165
hat	w7166
<g/>
,
hat	w7168
er	w7169
aus	w7170
der	w7171
Na=tur	w7172
<g/>
=
hergeholet	w7174
<g/>
;
nur	w7176
diese	w7177
findet	w7178
sich	w7179
nicht	w7180
darinn	w7181
<g/>
;
sie	w7183
ist	w7184
einzig	w7185
für	w7186
sich	w7187
selbst	w7188
erschaffen	w7189
<g/>
.
</p>
<p id="p65">
Die	w7191
Lateiner	w7192
haben	w7193
nachher	w7194
noch	w7195
zwo	w7196
andere	w7197
Ordnungen	w7198
dazu	w7199
gethan	w7200
<g/>
,
die	w7202
man	w7203
aber	w7204
nicht	w7205
mit	w7206
den	w7207
Antiken	w7208
vermengen	w7209
muß	w7210
<g/>
,
weil	w7212
sie	w7213
aus	w7214
deren	w7215
Vollkommenheit	w7216
entlehnet	w7217
<g/>
,
und	w7219
nach	w7220
ihrer	w7221
Geburtsstadt	w7222
die	w7223
Toskani=sche	w7224
<g/>
=
und	w7226
Romanische	w7227
genennet	w7228
wurden	w7229
<g/>
.
Man	w7231
betrachte	w7232
z	w7233
<g/>
.
B	w7235
<g/>
.
das	w7237
Kapitell	w7238
von	w7239
der	w7240
römischen	w7241
Säule	w7242
<g/>
,
so	w7244
wird	w7245
die	w7246
Wulst	w7247
von	w7248
der	w7249
dorischen	w7250
<g/>
,
die	w7252
Schnecken	w7253
von	w7254
der	w7255
joni=schen	w7256
<g/>
=
<g/>
,
und	w7259
die	w7260
zweyfach	w7261
übereinander	w7262
stehen=de	w7263
<g/>
=
Blätter	w7265
von	w7266
der	w7267
corinthischen	w7268
genommen	w7269
seyn	w7270
<g/>
,
und	w7272
daher	w7273
mit	w7274
Recht	w7275
Composita	w7276
<g/>
,
die	w7278
zusammengesetzte	w7279
geheißen	w7280
<g/>
.
Die	w7282
Toskanische	w7283
hat	w7284
ihren	w7285
Ursprung	w7286
auch	w7287
aus	w7288
der	w7289
dorischen	w7290
<g/>
,
außer	w7292
daß	w7293
sie	w7294
kürzer	w7295
und	w7296
plumper	w7297
ist	w7298
<g/>
.
Ei=nige	w7300
<g/>
=
glaubten	w7302
<g/>
,
daß	w7304
die	w7305
Griechen	w7306
noch	w7307
eine	w7308
vierte	w7309
Ordnung	w7310
gehabt	w7311
hätten	w7312
<g/>
;
aber	w7314
es	w7315
ist	w7316
irrig	w7317
<g/>
.
Man	w7319
findet	w7320
zwar	w7321
am	w7322
Colosseum	w7323
über	w7324
der	w7325
corinthischen	w7326
eine	w7327
vierte	w7328
<g/>
,
allein	w7330
es	w7331
ist	w7332
wider	w7333
die	w7334
corinthische	w7335
<g/>
,
mit	w7337
einfachen	w7338
Lau=bern	w7339
<g/>
=
und	w7341
den	w7342
nämlichen	w7343
Schnecken	w7344
im	w7345
Ka=pitell	w7346
<g/>
=
<g/>
.
</p>
<p id="p66">
<g/>
(
Die	w7350
Fortsetzung	w7351
folgt	w7352
<g/>
.
<g/>
)
</p>
<p id="p67">
Bey	w7355
dem	w7356
Verleger	w7357
des	w7358
wienerischen	w7359
Diariums	w7360
ist	w7361
zu	w7362
haben	w7363
<g/>
:
</p>
<p id="p68">
Annales	w7365
Ducatus	w7366
StyriæStyriae	w7367
cum	w7368
adjecta	w7369
sinitima=rum	w7370
<g/>
=
provinciarum	w7372
BavariæBavariae	w7373
<g/>
,
AustriæAustriae	w7375
<g/>
,
Carin=thiæCarinthiae	w7377
<g/>
=
<g/>
,
Salisburgi	w7380
&c	w7381
<g/>
.
historia	w7383
<g/>
,
<g/>
&
antiquis	w7386
hi=storiæhistoriae	w7387
<g/>
=
monumentis	w7389
collocti	w7390
&c	w7391
<g/>
.
opera	w7393
<g/>
&
stu=dio	w7395
<g/>
=
Aquilini	w7397
Julii	w7398
CæsarCaesar	w7399
<g/>
.
Can	w7401
<g/>
.
Reg	w7403
<g/>
.
Vorav	w7405
<g/>
.
Styri	w7407
GræcensisGraecensis	w7408
&c	w7409
<g/>
.
Folio	w7411
<g/>
,
Tom	w7413
<g/>
.
l	w7415
<g/>
.
4	w7417
<g/>
.
fl	w7419
<g/>
.
12	w7421
<g/>
.
x	w7423
<g/>
.
</p>
<p id="p69">
Ein	w7425
in	w7426
italiänisch	w7427
<g/>
=
französisch	w7429
<g/>
=
lateinisch	w7431
<g/>
=
bö	w7433
heimisch	w7434
<g/>
=
wallachisch	w7436
<g/>
=
und	w7438
hungarischer	w7439
Sprache	w7440
<g/>
(
welche	w7442
3	w7443
<g/>
.
ersten	w7445
im	w7446
Lesen	w7447
<g/>
,
Schreiben	w7449
<g/>
,
und	w7451
Re=den	w7452
<g/>
=
ihme	w7454
gleich	w7455
sind	w7456
<g/>
)
auch	w7458
dabey	w7459
im	w7460
Reuten	w7461
<g/>
,
Fechten	w7463
<g/>
,
und	w7465
Tanzen	w7466
erfahrner	w7467
Mensch	w7468
<g/>
,
suchet	w7470
bey	w7471
einem	w7472
Cavalier	w7473
als	w7474
Kammerdiener	w7475
<g/>
,
oder	w7477
an=deren	w7478
<g/>
=
Dienst	w7480
<g/>
.
</p>
<p id="p70">
Von	w7482
der	w7483
N	w7484
<g/>
.
Oe	w7486
<g/>
.
Regierung	w7488
wegen	w7489
wird	w7490
mit	w7491
gegenwärtig	w7492
offenem	w7493
Edict	w7494
jedermänniglich	w7495
<g/>
,
so=wohl	w7497
<g/>
=
An	w7499
<g/>
=
alß	w7501
Abwesenden	w7502
<g/>
,
deme	w7504
daran	w7505
gelegen	w7506
<g/>
,
kund	w7508
und	w7509
zu	w7510
wissen	w7511
gemacht	w7512
<g/>
:
Es	w7514
habe	w7515
Regierung	w7516
nach	w7517
erfolgt	w7518
tödtlichen	w7519
Hintritt	w7520
des	w7521
Hrn	w7522
<g/>
.
Carl	w7524
Joseph	w7525
Baron	w7526
v	w7527
<g/>
.
Rosmarina	w7529
<g/>
,
auf	w7531
Anlangen	w7532
des=sen	w7533
<g/>
=
Hrn	w7535
<g/>
.
Brudern	w7537
<g/>
,
als	w7539
instituirten	w7540
Universaler=ben	w7541
<g/>
=
<g/>
,
Hrn	w7544
<g/>
.
Alexander	w7546
Baron	w7547
v	w7548
<g/>
.
Rosmarina	w7550
<g/>
,
zu	w7552
Erfindung	w7553
desselben	w7554
etwa	w7555
vorhandenen	w7556
Æris	w7557
alie=ni	w7558
<g/>
=
<g/>
,
folgends	w7561
auch	w7562
zu	w7563
sicherer	w7564
Abhandlung	w7565
solcher	w7566
Verlassenschaft	w7567
für	w7568
nöthig	w7569
befunden	w7570
<g/>
,
die	w7572
sam=mentliche	w7573
<g/>
=
sowohl	w7575
in	w7576
<g/>
=
als	w7578
außer	w7579
Land	w7580
befindliche	w7581
Carl	w7582
Joseph	w7583
v	w7584
<g/>
.
Rosmarinische	w7586
Glaubigere	w7587
zu	w7588
An=meld	w7589
<g/>
=
<g/>
=
und	w7592
Liquidirung	w7593
ihrer	w7594
an	w7595
wiederholt	w7596
Ros=marinische	w7597
<g/>
=
Verlassenschaft	w7599
zu	w7600
stellen	w7601
habender	w7602
Sprüche	w7603
und	w7604
Forderungen	w7605
gerichtl	w7606
<g/>
.
vorzuladen	w7608
<g/>
,
und	w7610
einzuberuffen	w7611
<g/>
;
Zu	w7613
welchem	w7614
Ende	w7615
denenselben	w7616
der	w7617
16	w7618
<g/>
.
Tag	w7620
des	w7621
Monats	w7622
Jänner	w7623
1769	w7624
<g/>
.
Nachmit=tag	w7626
<g/>
=
um	w7628
4	w7629
<g/>
.
Uhr	w7631
zur	w7632
gewöhnlichen	w7633
Convocations	w7634
<g/>
=
und	w7636
Anmeldungstagsatzung	w7637
zu	w7638
all	w7639
endlicher	w7640
Frist	w7641
anberaumet	w7642
worden	w7643
<g/>
.
Solchemnach	w7645
werden	w7646
alle	w7647
und	w7648
jede	w7649
<g/>
,
welche	w7651
bey	w7652
gedacht	w7653
Carl	w7654
Joseph	w7655
Baron	w7656
v	w7657
<g/>
.
Rosmarinaischen	w7659
Verlassenschaft	w7660
um	w7661
rechtmäs=siger	w7662
<g/>
=
Forderung	w7664
willen	w7665
einige	w7666
Sprüche	w7667
haben	w7668
<g/>
,
oder	w7670
zu	w7671
haben	w7672
vermeinen	w7673
<g/>
,
an	w7675
obbestimmten	w7676
Tag	w7677
und	w7678
Stund	w7679
vor	w7680
Regierung	w7681
in	w7682
der	w7683
daselbst	w7684
zu	w7685
solchem	w7686
Ende	w7687
offen	w7688
haltenden	w7689
Commißionsstuben	w7690
entweder	w7691
selbst	w7692
persöhnlich	w7693
<g/>
,
oder	w7695
durch	w7696
hiezu	w7697
genugsam	w7698
ge=vollmächtigte	w7699
<g/>
=
Gewaltträger	w7701
alsogewiß	w7702
zu	w7703
erschei=nen	w7704
<g/>
=
<g/>
,
und	w7707
ihre	w7708
an	w7709
solche	w7710
Verlassenschaft	w7711
habende	w7712
Anforderungen	w7713
anzumelden	w7714
<g/>
,
auch	w7716
rechtlich	w7717
zu	w7718
li=quidiren	w7719
<g/>
=
haben	w7721
<g/>
,
als	w7723
im	w7724
widrigen	w7725
die	w7726
Abhandlung	w7727
gleichwolen	w7728
vorgenommen	w7729
<g/>
,
und	w7731
ohngehindert	w7732
de=ren	w7733
<g/>
=
etwa	w7735
vorhandenen	w7736
Glaubigern	w7737
<g/>
,
so	w7739
sich	w7740
mit	w7741
ihren	w7742
Anforderungen	w7743
in	w7744
bestimmter	w7745
Zeit	w7746
nicht	w7747
an=gemeldet	w7748
<g/>
=
<g/>
,
solche	w7751
Verlassenschaft	w7752
dem	w7753
sich	w7754
erklär=ten	w7755
<g/>
=
Universalerben	w7757
<g/>
,
Eingangs	w7759
besagtem	w7760
Hrn	w7761
<g/>
.
Ale=xander	w7763
<g/>
=
Baron	w7765
v	w7766
<g/>
.
Rosmarina	w7768
eingeantwortet	w7769
<g/>
,
auch	w7771
ansonsten	w7772
ex	w7773
Officio	w7774
vorgekehret	w7775
werden	w7776
solle	w7777
<g/>
,
was	w7779
Rechtens	w7780
ist	w7781
<g/>
.
Wornach	w7783
sich	w7784
also	w7785
ein	w7786
jeder	w7787
zu	w7788
richten	w7789
wissen	w7790
wird	w7791
<g/>
.
</p>
<p id="p71">
Von	w7793
der	w7794
k	w7795
<g/>
.
k	w7797
<g/>
.
N	w7799
<g/>
.
Oe	w7801
<g/>
.
Justitzbancodeputation	w7803
wird	w7804
hiemit	w7805
all	w7806
und	w7807
jeden	w7808
durch	w7809
gegenwärtiges	w7810
Edict	w7811
kund	w7812
und	w7813
zu	w7814
wissen	w7815
gemacht	w7816
<g/>
:
Bey	w7818
dieser	w7819
Justizstelle	w7820
habe	w7821
Franz	w7822
Joseph	w7823
Seeger	w7824
J	w7825
<g/>
.
U	w7827
<g/>
.
Dr	w7829
<g/>
.
als	w7831
gerichtlich	w7832
aufgestellt	w7833
Mathias	w7834
Jos	w7835
<g/>
.
Prucknerischer	w7837
Verlassenschaftscurator	w7838
ad	w7839
actum	w7840
mit	w7841
mehreren	w7842
angebracht	w7843
<g/>
,
was	w7845
massen	w7846
der	w7847
verstorbene	w7848
Mathias	w7849
Joseph	w7850
Pruckner	w7851
gewester	w7852
Verwalter	w7853
der	w7854
Herrschaft	w7855
Trautmanstorf	w7856
<g/>
,
ein	w7858
in	w7859
dem	w7860
wienerischen	w7861
Stadtbanco	w7862
unterm	w7863
3ten	w7864
Novembr	w7865
<g/>
.
1733	w7867
<g/>
.
angelegt	w7869
<g/>
,
auf	w7871
den	w7872
Namen	w7873
Cäcilia	w7874
Krafflin	w7875
lautendes	w7876
Kapital	w7877
pr	w7878
<g/>
.
2400	w7880
<g/>
.
fl	w7882
<g/>
.
<g/>
(
so	w7885
aber	w7886
über	w7887
die	w7888
unterm	w7889
12	w7890
<g/>
.
Septem	w7892
<g/>
.
1739	w7894
<g/>
.
beschehene	w7896
Abschlagszahlung	w7897
annoch	w7898
nur	w7899
pr	w7900
<g/>
.
600	w7902
fl	w7903
<g/>
.
gültig	w7905
<g/>
)
hinterlassen	w7907
hatte	w7908
<g/>
,
die	w7910
dieß=fällige	w7911
<g/>
=
Originalbancoobligation	w7913
aber	w7914
in	w7915
Verstos	w7916
gerathen	w7917
wäre	w7918
<g/>
,
und	w7920
ohngehindert	w7921
all	w7922
angewen=deter	w7923
<g/>
=
Mühe	w7925
nicht	w7926
ausfindig	w7927
gemacht	w7928
werden	w7929
könnte	w7930
<g/>
.
Damit	w7932
also	w7933
oberwehnte	w7934
Obligation	w7935
durch	w7936
Affi=girung	w7937
<g/>
=
eines	w7939
gewöhnlichen	w7940
Valvaledicts	w7941
der	w7942
Ord=nung	w7943
<g/>
=
nach	w7945
amortisiret	w7946
<g/>
,
und	w7948
ihm	w7949
Prucknerischen	w7950
Curatori	w7951
dafür	w7952
eine	w7953
andere	w7954
dergleichen	w7955
ausgestel=let	w7956
<g/>
=
werden	w7958
möchte	w7959
<g/>
.
Als	w7961
hat	w7962
Eingangs	w7963
erwehn=ter	w7964
<g/>
=
Curator	w7966
ad	w7967
actum	w7968
wegen	w7969
dessen	w7970
Ausfertigung	w7971
um	w7972
die	w7973
Auflage	w7974
an	w7975
seine	w7976
Behörde	w7977
gebeten	w7978
<g/>
.
Gleich=wie	w7980
<g/>
=
nun	w7982
in	w7983
solches	w7984
des	w7985
Supplicantens	w7986
billiges	w7987
Anlangen	w7988
<g/>
,
von	w7990
Rechts	w7991
wegen	w7992
solchergestalten	w7993
gewilliget	w7994
worden	w7995
<g/>
,
daß	w7997
<g/>
,
wann	w7999
binnen	w8000
einem	w8001
Jahr	w8002
<g/>
,
6	w8004
<g/>
.
Wochen	w8006
und	w8007
3	w8008
<g/>
.
Tägen	w8010
von	w8011
Zeit	w8012
der	w8013
Affigirung	w8014
dieses	w8015
Edicts	w8016
anzurechnen	w8017
<g/>
,
sich	w8019
nie=mand	w8020
<g/>
=
zu	w8022
obiger	w8023
in	w8024
Verstos	w8025
gerathenen	w8026
<g/>
,
auf	w8028
Ein=gangs	w8029
<g/>
=
gemeldte	w8031
Cäcilia	w8032
Krafflin	w8033
lautende	w8034
Stadt=bancoobligation	w8035
<g/>
=
d	w8037
<g/>
.
d	w8039
<g/>
.
3	w8041
<g/>
.
Novemb	w8043
<g/>
.
1733	w8045
<g/>
.
annoch	w8047
pr	w8048
<g/>
.
600	w8050
<g/>
.
fl	w8052
<g/>
.
gültig	w8054
<g/>
,
rechtlichen	w8056
legitimiren	w8057
<g/>
,
oder	w8059
solche	w8060
in	w8061
Originali	w8062
produciren	w8063
würde	w8064
<g/>
,
selbe	w8066
als=dann	w8067
<g/>
=
für	w8069
null	w8070
und	w8071
nichtig	w8072
gehalten	w8073
seyn	w8074
<g/>
,
folg=sam	w8076
<g/>
=
nach	w8078
Verfließung	w8079
bemeldten	w8080
Termins	w8081
dem	w8082
Prucknerischen	w8083
Curatori	w8084
ad	w8085
actum	w8086
eine	w8087
neue	w8088
derley	w8089
Obligation	w8090
<g/>
,
auf	w8092
vorberührte	w8093
Summam	w8094
pr	w8095
<g/>
.
600	w8097
<g/>
.
fl	w8099
<g/>
.
ausgefertiget	w8101
<g/>
,
und	w8103
zugestellet	w8104
werden	w8105
solle	w8106
<g/>
.
Solchemnach	w8108
hat	w8109
man	w8110
ein	w8111
solches	w8112
jeder=männiglich	w8113
<g/>
=
durch	w8115
dieses	w8116
offene	w8117
Edict	w8118
zur	w8119
Nach=richt	w8120
<g/>
=
erinneren	w8122
wollen	w8123
<g/>
.
Wien	w8125
den	w8126
26	w8127
<g/>
.
Sept	w8129
<g/>
.
1768	w8131
<g/>
.
</p>
<p id="p72">
Von	w8133
der	w8134
Röm	w8135
k	w8136
<g/>
.
k	w8138
<g/>
.
Majest	w8140
<g/>
.
N	w8142
<g/>
.
Oe	w8144
<g/>
.
Landrecht	w8146
wegen	w8147
<g/>
,
wird	w8149
hiemit	w8150
allen	w8151
und	w8152
jeden	w8153
<g/>
,
denen	w8155
etwa	w8156
hieran	w8157
gelegen	w8158
<g/>
,
kund	w8160
und	w8161
zu	w8162
wissen	w8163
gemacht	w8164
<g/>
:
Es	w8166
habe	w8167
bey	w8168
diesem	w8169
k	w8170
<g/>
.
k	w8172
<g/>
.
N	w8174
<g/>
.
Oe	w8176
<g/>
.
Landrechte	w8178
der	w8179
hoch	w8180
<g/>
=
und	w8182
wohlgebohrne	w8183
Herr	w8184
Wenzl	w8185
Graf	w8186
v	w8187
<g/>
.
Breu=ner	w8189
<g/>
=
schriftlich	w8191
angezeiget	w8192
<g/>
,
welchergestalten	w8194
die	w8195
über	w8196
das	w8197
Gräfl	w8198
<g/>
.
Breunerische	w8200
Fideicomißcapital	w8201
pr	w8202
<g/>
.
50000	w8204
<g/>
.
fl	w8206
<g/>
.
<g/>
(
wovon	w8209
er	w8210
Herr	w8211
Graf	w8212
dermalen	w8213
die	w8214
Jn=teressen	w8215
<g/>
=
zu	w8217
genießen	w8218
hätte	w8219
<g/>
)
sub	w8221
dato	w8222
Wien	w8223
den	w8224
20	w8225
<g/>
.
Juni	w8227
1740	w8228
<g/>
.
an	w8230
die	w8231
Herren	w8232
Grafen	w8233
v	w8234
<g/>
.
Breu=ner	w8236
<g/>
=
ausgestellte	w8238
N	w8239
<g/>
.
Oe	w8241
<g/>
.
Landschaftsobligation	w8243
in	w8244
Verstoß	w8245
gerathen	w8246
<g/>
,
und	w8248
ungehindert	w8249
alles	w8250
fleißigen	w8251
Nachsuchens	w8252
nicht	w8253
ausfindig	w8254
gemacht	w8255
<g/>
,
dahero	w8257
auch	w8258
nicht	w8259
zu	w8260
Umschreibung	w8261
gebracht	w8262
werden	w8263
können	w8264
<g/>
,
folgsam	w8266
um	w8267
Ausfertigung	w8268
des	w8269
in	w8270
derley	w8271
Fällen	w8272
</p>
<p id="p73">
gewöhnlichen	w8273
Amortisationsedicts	w8274
gebetten	w8275
<g/>
.
Wan	w8277
nun	w8278
in	w8279
dieses	w8280
des	w8281
Gräfl	w8282
<g/>
.
Hrn	w8284
<g/>
.
Supplicantens	w8286
bil=liges	w8287
<g/>
=
Gesuch	w8289
gewilliget	w8290
worden	w8291
ist	w8292
<g/>
;
Als	w8294
ist	w8295
im	w8296
Namen	w8297
Jhrer	w8298
k	w8299
<g/>
.
k	w8301
<g/>
.
Majest	w8303
<g/>
.
unserer	w8305
allergnädigsten	w8306
Frauen	w8307
der	w8308
Befehl	w8309
hiemit	w8310
<g/>
,
daß	w8312
der	w8313
<g/>
=
oder	w8315
dieje=nige	w8316
<g/>
=
<g/>
,
so	w8319
obbemeldte	w8320
<g/>
,
auf	w8322
die	w8323
Herren	w8324
Grafen	w8325
v	w8326
<g/>
.
Breuner	w8328
ausgestellte	w8329
N	w8330
<g/>
.
Oe	w8332
<g/>
.
Landschaftsobligation	w8334
d	w8335
<g/>
.
d	w8337
<g/>
.
Wien	w8339
den	w8340
20	w8341
<g/>
.
Juni	w8343
1740	w8344
<g/>
.
pr	w8346
<g/>
.
50000	w8348
<g/>
.
fl	w8350
<g/>
.
be=reits	w8352
<g/>
=
in	w8354
Handen	w8355
haben	w8356
<g/>
,
oder	w8358
annoch	w8359
überkommen	w8360
möchten	w8361
<g/>
,
wie	w8363
auch	w8364
jene	w8365
<g/>
,
welche	w8367
ansonsten	w8368
einige	w8369
Sprüche	w8370
und	w8371
Anforderungen	w8372
hierauf	w8373
zu	w8374
haben	w8375
vermeinen	w8376
<g/>
,
sich	w8378
innerhalb	w8379
eines	w8380
Jahrs	w8381
<g/>
,
6	w8383
<g/>
.
Wo=chen	w8385
<g/>
=
<g/>
,
und	w8388
3	w8389
<g/>
.
Tägen	w8391
bey	w8392
diesem	w8393
k	w8394
<g/>
.
k	w8396
<g/>
.
N	w8398
<g/>
.
Oe	w8400
<g/>
.
Land=recht	w8402
<g/>
=
alsogewiß	w8404
behörig	w8405
melden	w8406
<g/>
,
und	w8408
hiezu	w8409
legiti=miren	w8410
<g/>
=
<g/>
,
wie	w8413
im	w8414
widrigen	w8415
nach	w8416
Verfließung	w8417
dieses	w8418
Termins	w8419
niemand	w8420
mehr	w8421
gehöret	w8422
<g/>
,
sondern	w8424
wieder=hollte	w8425
<g/>
=
Obligation	w8427
eo	w8428
ipso	w8429
amortisiret	w8430
<g/>
,
caßiret	w8432
<g/>
,
und	w8434
annulliret	w8435
<g/>
,
auch	w8437
dem	w8438
Gräfl	w8439
<g/>
.
Hrn	w8441
<g/>
.
Suppli=canten	w8443
<g/>
=
eine	w8445
neue	w8446
ausgefertiget	w8447
werden	w8448
solle	w8449
<g/>
.
Wien	w8451
den	w8452
9	w8453
<g/>
.
Novemb	w8455
<g/>
.
1768	w8457
<g/>
.
</p>
<p id="p74">
Wir	w8459
Burgermeister	w8460
und	w8461
Rath	w8462
der	w8463
Stadt	w8464
Wien	w8465
<g/>
,
geben	w8467
allen	w8468
denen	w8469
welchen	w8470
daran	w8471
gelegen	w8472
ist	w8473
<g/>
,
hie=mit	w8475
<g/>
=
zu	w8477
vernehmen	w8478
<g/>
;
es	w8480
haben	w8481
uns	w8482
die	w8483
Herren	w8484
Su=perintendenten	w8485
<g/>
=
und	w8487
Spitlmeister	w8488
des	w8489
allhiesigen	w8490
Burgerspitals	w8491
angezeiget	w8492
<g/>
,
daß	w8494
der	w8495
sel	w8496
<g/>
.
Peter	w8498
Pfa=benschwanz	w8499
<g/>
=
gewester	w8501
Obervater	w8502
zu	w8503
St	w8504
<g/>
.
Marx	w8506
ein	w8507
Kapital	w8508
pr	w8509
<g/>
.
200	w8511
<g/>
.
fl	w8513
<g/>
.
für	w8515
das	w8516
hiesige	w8517
Burgerspital	w8518
unterm	w8519
28	w8520
<g/>
.
Märtz	w8522
1589	w8523
<g/>
.
bey	w8525
unserm	w8526
und	w8527
gemei=ner	w8528
<g/>
=
Stadt	w8530
Wien	w8531
Oberkammeramte	w8532
angeleget	w8533
hät=te	w8534
<g/>
=
<g/>
,
worüber	w8537
auch	w8538
eine	w8539
auf	w8540
den	w8541
Burgerspitals	w8542
Na=men	w8543
<g/>
=
lautende	w8545
Oberkammeramts	w8546
<g/>
=
Obligation	w8548
unter	w8549
obigen	w8550
Dato	w8551
und	w8552
Jahr	w8553
ausgestellt	w8554
worden	w8555
wäre	w8556
<g/>
.
Diese	w8558
ausgestellte	w8559
Obligation	w8560
aber	w8561
wäre	w8562
ihnen	w8563
in	w8564
Verlust	w8565
gerathen	w8566
<g/>
,
und	w8568
all	w8569
fleißigen	w8570
Nachsuchens	w8571
ungeachtet	w8572
nicht	w8573
zu	w8574
Handen	w8575
zu	w8576
bringen	w8577
<g/>
;
daher	w8579
ersuchten	w8580
sie	w8581
uns	w8582
um	w8583
die	w8584
Affigirung	w8585
eines	w8586
in	w8587
der=ley	w8588
<g/>
=
Fällen	w8590
gewöhnlichen	w8591
Amortisationsedicts	w8592
<g/>
.
Da	w8594
nun	w8595
solches	w8596
über	w8597
einem	w8598
von	w8599
unserm	w8600
<g/>
,
und	w8602
gemei=ner	w8603
<g/>
=
Stadt	w8605
Oberkammeramte	w8606
erstatteten	w8607
Bericht	w8608
<g/>
,
den	w8610
25	w8611
<g/>
.
October	w8613
verwilliget	w8614
worden	w8615
ist	w8616
<g/>
.
So	w8618
hat	w8619
demnach	w8620
der	w8621
oder	w8622
diejenige	w8623
<g/>
,
so	w8625
von	w8626
der	w8627
obbemeldt=auf	w8628
<g/>
=
des	w8630
Burgerspitals	w8631
Namen	w8632
lautend	w8633
<g/>
=
unterm	w8635
28	w8636
<g/>
.
Märtz	w8638
1589	w8639
<g/>
.
ausgestellten	w8641
Oberkammeramts	w8642
<g/>
=
Obligation	w8644
pr	w8645
<g/>
.
200	w8647
<g/>
.
fl	w8649
<g/>
.
einige	w8651
Wissenschaft	w8652
ha=ben	w8653
<g/>
=
<g/>
,
oder	w8656
hierauf	w8657
einige	w8658
Sprüche	w8659
zu	w8660
haben	w8661
glau=ben	w8662
<g/>
=
<g/>
,
von	w8665
heut	w8666
zu	w8667
Ende	w8668
gesetzten	w8669
Dato	w8670
an	w8671
bin=nen	w8672
<g/>
=
1	w8674
<g/>
.
Jahr	w8676
<g/>
,
6	w8678
<g/>
.
Wochen	w8680
und	w8681
3	w8682
<g/>
.
Täg	w8684
<g/>
,
bey	w8686
un=serm	w8687
<g/>
=
und	w8689
gemeiner	w8690
Stadt	w8691
Oberkammeramte	w8692
<g/>
,
al=sogewiß	w8694
<g/>
=
zu	w8696
erscheinen	w8697
<g/>
,
und	w8699
sich	w8700
hierüber	w8701
behörig	w8702
zu	w8703
legitimiren	w8704
<g/>
,
wie	w8706
im	w8707
widrigen	w8708
nach	w8709
Verlauf	w8710
dieser	w8711
bestimmten	w8712
Zeitfrist	w8713
besagte	w8714
Obligation	w8715
gänzlich	w8716
caßiret	w8717
<g/>
,
und	w8719
hinfüran	w8720
für	w8721
null	w8722
<g/>
,
nichtig	w8724
<g/>
,
und	w8726
unkräftig	w8727
geachtet	w8728
<g/>
,
auch	w8730
auf	w8731
weiters	w8732
Ansu=chen	w8733
<g/>
=
eine	w8735
neue	w8736
Oberkammeramts	w8737
Obligation	w8738
für	w8739
das	w8740
hiesige	w8741
Burgerspital	w8742
ausgefertiget	w8743
werden	w8744
würde	w8745
<g/>
.
Welches	w8747
man	w8748
männiglich	w8749
durch	w8750
dies	w8751
of=fentliche	w8752
<g/>
=
Edict	w8754
hiemit	w8755
hat	w8756
kund	w8757
und	w8758
zu	w8759
wissen	w8760
machen	w8761
wollen	w8762
<g/>
.
Wien	w8764
den	w8765
8	w8766
<g/>
.
November	w8768
1768	w8769
<g/>
.
</p>
<head id="hl30">
Nachtrag	w8771
zu	w8772
dem	w8773
wienerischen	w8774
Diarium	w8775
Num	w8776
<g/>
.
99	w8778
<g/>
.
1768	w8780
<g/>
.
</head>
<p id="p75">
Von	w8782
der	w8783
k	w8784
<g/>
.
k	w8786
<g/>
.
N	w8788
<g/>
.
Oe	w8790
<g/>
.
Justizbankodeputation	w8792
<g/>
,
