"Lfd_Nr_G","ID_G","G","GG","GGG","GGG_kompakt","GGGS","Stichwort_G","Löschen","Militär"
3329,1002363,1,5,7,157,Sa,,false,false
3330,1002363,1,5,9,159,,,false,false
3331,1002364,1,5,1,151,Bö,,false,false
3332,1002365,1,6,8,168,,,false,false
3333,1002366,1,5,1,151,,,false,false
3334,1002367,1,5,1,151,,,false,false
3335,1002368,1,6,8,168,,,false,false
3336,1002368,1,6,3,163,,,false,false
3337,1002368,1,6,1,161,,,false,false
3338,1002369,1,5,1,151,,,false,false
3339,1002369,1,6,1,161,,,false,false
3340,1002370,1,5,9,159,,,false,false
3341,1002370,1,5,2,152,KL,Münster,false,false
3342,1002371,1,5,2,152,,,false,false
3343,1002372,1,1,3,113,,,false,false
3344,1002373,1,5,1,151,,,false,true
3345,1002374,1,5,1,151,,,false,false
3346,1002375,1,5,1,151,,,false,false
3347,1002376,1,5,1,151,,,false,false
3348,1002377,1,5,1,151,,,false,false
3349,1002378,1,5,1,151,,,false,false
3350,1002379,1,5,1,151,,,false,false
3351,1002380,1,5,1,151,,,false,false
3352,1002381,1,5,1,151,Bö,,false,false
3353,1002382,1,1,9,119,,,false,false
3354,1002382,1,1,3,113,,,false,false
3355,1002382,1,1,2,112,,,false,false
3356,1002383,1,2,1,121,,,false,false
3357,1002384,1,2,1,121,,,false,false
3358,1002384,1,5,3,153,HK,,false,true
3359,1002385,1,2,1,121,,,false,false
3360,1002385,1,7,5,175,,,false,false
3361,1002385,1,1,3,113,,,false,false
3362,1002385,1,1,3,113,M,,false,false
3363,1002386,1,2,1,121,,,false,false
3364,1002386,3,1,1,311,,,false,false
3365,1002387,1,1,3,113,,,false,false
3366,1002387,1,5,2,152,Pr,Kleve,false,false
3367,1002387,1,5,2,152,KL,,false,false
3368,1002388,1,1,3,113,,,false,false
3369,1002388,1,5,2,152,Pr,Kleve,false,false
3370,1002387,1,5,2,152,Pr,Geldern,false,false
3371,1002387,0,0,0,0,,,false,false
3372,1002389,1,5,9,159,,,false,false
3373,1002389,1,5,1,151,,,false,false
3374,1002389,1,5,7,157,Sa,,false,false
3375,1002389,1,5,7,157,Sa,Lausitz,false,false
3376,1002390,1,5,8,158,Mb,,false,false
3377,1002390,1,5,9,159,,,false,true
3378,1002390,1,1,3,113,,,false,false
3379,1002390,1,5,8,158,BwL,,false,false
3380,1002391,1,3,4,134,,,false,false
3381,1002392,1,5,6,156,BY,,false,false
3382,1002392,1,5,5,155,Bb,Bambergische Truppen,false,true
3383,1002392,1,5,5,155,Wzb,Würzburgische Truppen,false,true
3384,1002392,1,1,4,114,,,false,true
3385,1002392,1,5,1,151,Bö,,false,false
3386,1002393,1,5,3,153,Fr,,false,false
3387,1002393,0,0,0,0,,,false,false
3388,1002393,1,5,6,156,BY,,false,false
3389,1002393,1,5,3,153,Pf,,false,false
3390,1002394,1,5,9,159,,,false,false
3391,1002394,1,5,7,157,Sa,,false,false
3392,1002395,1,1,3,113,,,false,false
3393,1002395,1,5,2,152,LÜt,,false,false
3394,1002396,1,6,1,161,,,false,false
3395,1002396,1,6,8,168,,,false,false
3396,1002397,1,5,9,159,,,false,false
3397,1002397,1,6,3,163,,,false,false
3398,1002398,1,5,9,159,,,false,true
3399,1002398,1,6,1,161,D,,false,false
3400,1002399,1,1,4,114,,,false,false
3401,1002400,1,5,2,152,Pr,Mörs,false,false
3402,1002400,1,5,2,152,Pr,Geldern,false,false
3403,1002400,1,5,9,159,,,false,true
3404,1002401,1,1,3,113,,,false,false
3405,1002402,1,5,2,152,Pf,Berg,false,false
3406,1002403,1,5,9,159,,,false,true
3407,1002405,1,2,3,123,,,false,false
3408,1002405,1,6,8,168,,,false,false
3409,1002406,1,5,1,151,,,false,true
3410,1002407,1,5,9,159,,,false,true
3411,1002407,1,5,1,151,,,false,true
3412,1002407,1,5,7,157,Sa,,false,true
3413,1002408,1,5,1,151,Bö,,false,false
3414,1002409,1,5,1,151,,,false,false
3415,1002410,1,5,1,151,,,false,false
3416,1002411,1,1,3,113,,,false,false
3417,1002412,1,5,5,155,Bb,,false,false
3418,1002413,1,1,3,113,,,false,false
3419,1002413,1,2,3,123,,,false,false
3420,1002412,1,5,2,152,Pr,Kleve,false,false
3421,1002414,1,5,9,159,,,false,true
3422,1002414,1,5,7,157,Sa,,false,false
3423,1002415,1,1,3,113,,,false,false
3424,1002415,1,5,2,152,Pr,Geldern,false,false
3425,1002416,1,1,3,113,,,false,false
3426,1002417,1,5,1,151,,,false,false
3427,1002419,1,5,1,151,,,false,false
3428,1002420,1,6,8,168,,,false,false
3429,1002420,1,5,9,159,,,false,false
3430,1002420,1,5,1,151,,,false,false
3431,1002421,1,5,9,159,,,false,false
3432,1002421,1,5,1,151,,,false,false
3433,1002422,1,2,1,121,,,false,true
3434,1002422,1,5,3,153,HK,,false,true
3435,1002423,3,1,1,311,,,false,false
3436,1002423,3,1,3,313,,,false,false
3437,1002424,1,3,4,134,K,,false,false
3438,1002425,1,1,3,113,,,false,false
3439,1002425,1,2,3,123,,,false,false
3440,1002426,3,1,3,313,,,false,false
3441,1002426,3,1,1,311,,,false,false
3442,1002427,1,5,2,152,Pr,Kleve,false,false
3443,1002428,1,1,3,113,,,false,false
3444,1002428,1,5,2,152,Pr,Kleve,false,false
3445,1002428,1,5,2,152,Pr,Geldern,false,false
3446,1002429,1,1,3,113,,,false,false
3447,1002430,1,5,9,159,,,false,true
3448,1002430,1,5,7,157,Sa,,false,true
3449,1002431,1,5,9,159,,,false,true
3450,1002432,1,5,7,157,Sa,,false,false
3451,1002432,1,4,5,145,,,false,false
3452,1002433,1,5,9,159,,,false,false
3453,1002433,1,6,3,163,,,false,false
3454,1002434,1,5,9,159,,,false,false
3455,1002435,1,5,9,159,,,false,false
3456,1002436,1,6,8,168,,,false,false
3457,1002436,1,6,1,161,,,false,false
3458,1002436,1,6,3,163,,,false,false
3459,1002437,1,5,2,152,KL,,false,false
3460,1002437,1,1,3,113,,,false,true
3461,1002437,1,5,2,152,Pf,Jülich,false,false
3462,1002438,1,3,2,132,,,false,false
3463,1002439,1,5,8,158,Hb,,false,false
3464,1002440,1,6,8,168,,,false,false
3465,1002440,1,5,1,151,,,false,false
3466,1002440,1,2,1,121,,,false,false
3467,1002440,1,1,3,113,,,false,false
3468,1002441,1,4,5,145,,,false,false
3469,1002442,1,5,2,152,KL,Münster,false,false
3470,1002443,1,5,9,159,,,false,true
3471,1002443,1,5,7,157,Sa,,false,false
3472,1002444,1,5,9,159,,,false,false
3473,1002445,1,5,9,159,,,false,false
3474,1002445,1,5,7,157,Sa,,false,false
3475,1002446,1,5,8,158,Mb,,false,false
3476,1002447,1,5,8,158,Bwl,,false,false
3477,1002447,1,5,9,159,,,false,false
3478,1002447,1,5,9,159,,Halberstadt,false,false
3479,1002448,1,5,1,151,Bö,,false,false
3480,1002449,1,5,9,159,,,false,false
3481,1002449,1,5,1,151,Bö,,false,false
3482,1002450,1,5,9,159,,,false,false
3483,1002451,1,5,1,151,Bö,,false,false
3484,1002451,1,5,1,151,,,false,false
3485,1002452,1,5,1,151,,,false,false
3486,1002453,1,5,1,151,,,false,true
3487,1002454,1,5,1,151,Bö,,false,false
3488,1002454,1,5,1,151,Mä,,false,false
3489,1002455,1,5,1,151,Bö,,false,false
3490,1002456,1,5,9,159,,,false,false
3491,1002456,1,5,9,159,Mbg,Magdeburg,false,false
3492,1002457,1,5,9,159,,,false,false
3493,1002458,1,5,3,153,Pf,,false,false
3494,1002459,1,6,8,168,,,false,true
3495,1002460,1,2,1,121,,,false,false
3496,1002460,1,7,5,175,,,false,false
3497,1002461,1,2,1,121,,,false,false
3498,1002461,1,3,4,134,K,,false,false
3499,1002462,1,5,2,152,Mz,,false,false
3500,1002463,1,5,9,159,,,false,false
3501,1002464,1,5,9,159,,,false,false
3502,1002465,1,1,3,113,,,false,false
3503,1002466,1,5,1,151,,,false,false
3504,1002467,1,5,1,151,,,false,false
3505,1002468,1,6,1,161,,,false,false
3506,1002468,1,5,9,159,,,false,false
3507,1002468,1,5,7,157,Sa,,false,false
3508,1002469,1,5,1,151,,,false,false
3509,1002470,1,5,1,151,,,false,false
3510,1002471,1,5,1,151,,,false,false
3511,1002472,1,5,1,151,,,false,false
3512,1002473,1,5,1,151,,,false,false
3513,1002474,1,5,1,151,Bö,,false,false
3514,1002474,1,5,1,151, MÄ,,false,false
3515,1002475,1,1,3,113,,,false,false
3516,1002475,1,5,1,151,,,false,false
3517,1002476,1,6,8,168,,,false,true
3518,1002476,1,6,1,161,,,false,false
3519,1002477,1,1,3,113,,,false,true
3520,1002477,1,5,2,152,Pr,Geldern,false,false
3521,1002478,1,1,3,113,,,false,true
3522,1002478,1,5,2,152,Pr,Kleve,false,false
3523,1002479,1,5,2,152,Pr,Kleve,false,false
3524,1002479,1,1,3,113,,,false,true
3525,1002480,1,5,9,159,,,false,true
3526,1002480,1,5,0,150,,,false,true
3527,1002480,1,5,2,152,Lp,,false,false
3528,1002481,1,5,7,157,Sa,,false,false
3529,1002481,1,5,9,159,,,false,true
3530,1002482,1,1,3,113,,,false,true
3531,1002482,1,5,2,152,Pr,Kleve,false,false
3532,1002483,1,1,3,113,,,false,true
3533,1002483,1,5,2,152,,,false,false
3534,1002484,1,6,8,168,,,false,true
3535,1002484,1,6,1,161,,,false,false
3536,1002485,1,2,1,121,,,false,true
3537,1002485,3,3,1,331,,,false,false
3538,1002486,1,2,1,121,,,false,false
3539,1002487,1,2,1,121,,,false,false
3540,1002488,1,5,3,153,HK,,false,true
3541,1002488,1,5,8,158,BwL,,false,true
3542,1002488,1,2,1,121,,,false,false
3543,1002488,1,5,0,150,,,false,false
3544,1002489,1,1,3,113,,,false,false
3545,1002489,1,1,5,115,,,false,false
3546,1002490,1,1,3,113,,,false,true
3547,1002490,1,5,2,152,Pr,Kleve,false,false
3548,1002490,1,5,2,152,Pr,Geldern,false,false
3549,1002491,1,5,1,151,,,false,true
3550,1002491,1,5,2,152,Pr,Geldern,false,false
3551,1002492,1,1,3,113,,,false,true
3552,1002492,1,5,1,151,,,false,true
3553,1002492,1,5,9,159,,,false,true
3554,1002492,1,5,2,152,Pr,Kleve,false,false
3555,1002493,3,1,1,311,,,false,false
3556,1002494,1,5,8,158,BwL,,false,false
3557,1002495,1,1,3,113,,,false,false
3558,1002495,1,5,9,159,,,false,false
3559,1002496,1,2,1,121,,,false,false
3560,1002496,1,5,9,159,,,false,true
3561,1002497,1,5,1,151,,,false,false
3562,1002498,1,5,1,151,,,false,false
3563,1002499,1,5,1,151,,,false,false
3564,1002500,1,1,2,112,,,false,false
3565,1002500,1,3,4,134,,,false,false
3566,1002501,1,5,9,159,,,false,true
3567,1002501,1,5,7,157,Sa,,false,false
3568,1002502,3,1,1,311,,,false,false
3569,1002502,3,1,3,313,,,false,false
3570,1002503,1,1,2,112,,,false,false
3571,1002504,1,6,8,168,,,false,true
3572,1002504,1,6,1,161,,,false,false
3573,1002505,1,1,2,112,,,false,false
3574,1002506,1,1,3,113,,,false,false
3575,1002506,1,2,1,121,,,false,false
3576,1002507,1,1,5,115,,,false,false
3577,1002507,1,2,1,121,,,false,false
3578,1002507,1,5,0,150,,,false,false
3579,1002507,1,5,8,158,Hb,,false,false
3580,1002508,1,5,1,151,Bö,,false,false
3581,1002509,1,1,2,112,,,false,false
3582,1002510,1,5,1,151,,,false,false
3583,1002511,1,5,1,151,,,false,false
3584,1002512,1,1,3,113,,,false,false
3585,1002512,1,1,5,115,,,false,false
3586,1002513,1,5,7,157,Sa,,false,false
3587,1002514,1,5,1,151,,,false,false
3588,1002515,1,5,1,151,,,false,false
3589,1002516,1,5,1,151,,,false,false
3590,1002517,1,5,1,151,,,false,false
3591,1002518,1,5,1,151,,,false,false
3592,1002519,1,5,1,151,,,false,false
3593,1002520,1,5,1,151,Bö,,false,false
3594,1002521,1,5,1,151,Bö,,false,false
3595,1002522,1,5,1,151,,,false,false
3596,1002523,1,5,1,151,,,false,false
3597,1002523,2,1,0,210,,,false,false
3598,1002524,1,2,1,121,,,false,false
3599,1002525,1,2,1,121,,,false,false
3600,1002526,1,2,1,121,,,false,false
3601,1002526,1,5,8,158,BwL,Hannov. Truppen,false,true
3602,1002527,1,2,1,121,,,false,false
3603,1002527,1,5,8,158,BwL,,false,false
3604,1002528,1,2,1,121,,,false,true
3605,1002528,1,7,5,175,,,false,false
3606,1002529,1,2,1,121,,,false,false
3607,1002530,1,2,1,121,,,false,true
3608,1002530,1,1,3,113,,,false,true
3609,1002531,1,1,1,111,,,false,false
3610,1002532,1,2,1,121,,,false,true
3611,1002532,1,7,5,175,,,false,false
3613,1002533,1,6,8,168,,,false,false
3614,1002534,1,5,6,156,BY,,false,true
3615,1002534,1,5,0,150,,,false,true
3616,1002535,1,5,9,159,,,false,true
3617,1002535,1,5,1,151,,,false,true
3618,1002535,1,5,2,152,Pr,Geldern,false,false
3619,1002536,1,5,9,159,,,false,false
3620,1002536,1,5,7,157,Sa,,false,false
3621,1002537,1,5,9,159,,,false,true
3622,1002537,1,5,2,152,Pr,Geldern,false,false
3623,1002537,1,5,2,152,Lp,,false,false
3624,1002537,1,5,2,152,PR,Mark,false,false
3625,1002537,1,5,2,152,Pr,Kleve,false,false
3626,1002538,1,1,3,113,,,false,true
3627,1002538,1,5,2,152,KL,,false,false
3628,1002538,1,5,2,152,PR,Mark,false,false
3629,1002539,1,1,3,113,,,false,true
3630,1002539,1,1,4,114,,,false,false
3631,1002540,1,1,2,112,,,false,false
3632,1002540,1,3,4,134,,,false,false
3633,1002541,1,5,1,151,Bö,,false,false
3634,1002542,1,5,9,159,,,false,true
3635,1002543,1,5,9,159,,,false,true
3636,1002543,1,5,1,151,,,false,true
3637,1002543,1,5,1,151,Bö,,false,false
3638,1002544,1,5,1,151,,,false,false
3639,1002545,1,5,1,151,,,false,false
3640,1002546,1,1,5,115,,,false,false
3641,1002546,1,1,3,113,,,false,false
3642,1002547,1,5,4,154,Wü,,false,true
3643,1002548,1,5,9,159,,,false,false
3644,1002548,1,5,7,157,Sa,,false,false
3645,1002549,1,5,1,151,,,false,true
3646,1002549,1,5,2,152,Pr,Kleve,false,false
3647,1002550,1,5,2,152,,Westphälischer Kreis,false,false
3648,1002550,1,5,9,159,,,false,false
3649,1002550,1,5,2,152,Pr,Kleve,false,false
3650,1002550,1,5,2,152,Pr,Mörs,false,false
3651,1002550,1,5,2,152,Pr,Ostfr.,false,false
3652,1002550,1,5,2,152,Pr,Minden,false,false
3653,1002550,1,5,2,152,PR,Mark,false,false
3654,1002550,1,5,2,152,Pr,Lingen,false,false
3655,1002550,1,5,2,152,Rvg,,false,false
3656,1002550,1,5,2,152,PR,Tecklenburg,false,false
3657,1002551,1,1,5,115,,,false,false
3658,1002551,1,5,1,151,,,false,false
3659,1002552,1,5,9,159,,,false,true
3660,1002552,1,5,7,157,Sa,,false,false
3661,1002552,1,6,1,161,,,false,false
3662,1002553,1,5,5,155,Bt,,false,false
3663,1002553,1,5,9,159,,,false,true
3664,1002554,1,5,1,151,,,false,false
3665,1002555,1,3,2,132,,,false,false
3666,1002555,1,5,1,151,,,false,false
3667,1002555,1,2,1,121,,,false,false
3668,1002555,1,1,3,113,,,false,false
3669,1002556,1,5,9,159,,,false,true
3670,1002557,1,1,3,113,,,false,false
3671,1002557,1,5,4,154,Wü,,false,false
3672,1002557,1,5,5,155,Ans,Onolzbach,false,false
3673,1002558,1,5,4,154,Wü,,false,false
3674,1002559,1,5,6,156,Reg,,false,false
3675,1002560,1,5,8,158,BwL,,false,false
3676,1002561,1,2,1,121,,,false,false
3677,1002562,1,5,1,151,Bö,,false,false
3678,1002563,1,5,1,151,,,false,false
3679,1002564,1,5,1,151,,,false,false
3680,1002565,1,5,1,151,,,false,false
3681,1002566,1,5,1,151,,,false,false
3682,1002567,1,5,1,151,Bö,,false,false
3683,1002568,1,6,8,168,,,false,false
3684,1002568,1,5,9,159,,,false,false
3685,1002568,1,5,1,151,,,false,false
3686,1002568,1,5,6,156,BY,,false,false
3687,1002568,1,5,7,157,Sa,,false,false
3688,1002569,1,2,1,121,,,false,false
3689,1002570,1,2,1,121,,,false,false
3690,1002571,1,5,7,157,Sa,,false,false
3691,1002571,1,5,9,159,,,false,true
3692,1002571,1,5,1,151,Bö,,false,false
3693,1002571,1,5,7,157,Sa,Lausitz,false,false
3694,1002572,1,5,9,159,,,false,false
3695,1002572,1,5,7,157,Sa,,false,false
3696,1002573,1,2,1,121,,,false,true
3697,1002573,1,5,8,158,BwL,,false,false
3698,1002573,1,5,3,153,HK,Hessische Truppen,false,true
3699,1002574,1,2,1,121,,,false,false
3700,1002575,1,1,3,113,,,false,false
3701,1002576,1,5,8,158,BwL,Hannov. Truppen,false,true
3702,1002577,1,1,3,113,,,false,true
3703,1002577,1,5,2,152,Pr,Geldern,false,false
3704,1002578,1,1,3,113,,,false,true
3705,1002578,1,5,2,152,Pr,Kleve,false,false
3706,1002579,1,1,3,113,,,false,false
3707,1002580,1,5,8,158,SP,,false,false
3708,1002580,1,2,2,122,,,false,true
