"Lfd_Nr_X","ID_X","X","XY","XYY","XYYY","XYYYS","Stichwort_X","Löschen"
392,1000361,n,1,1,0,,"..., Bischof zu Olmütz",false
393,1000361,n,1,3,0,,"Gianini, Gf., Senior des Domkapituls zu Olmütz",false
394,1000362,g,1,5,2,Tr,"Trier, St.",false
395,1000362,n,1,1,0,,"Walderdorf, Johann Philipp, Koadjutor, dann Kurfürst u. Erzbischof v. Trier",false
396,1000363,t,9,2,1,$,,false
397,1000363,w,6,6,0,,Schilgische Druckerei,false
398,1000363,w,5,9,0,,Buchgewölb Nevenstein Zum goldenen Vließ auf der hohen Brücke,false
399,1000363,n,3,1,0,,"Meninski, Franzisk Mesgnien, K. Dolmetscher, Autor der Türkischen Grammatik",false
400,1000363,n,3,1,0,,"Potesta, Johannes Baptista, Lehrer der morgenländischen Sprachen (W)",false
401,1000363,n,3,1,0,,"Kollar, Adam Franzisk, Kustod der Wienerischen Bibliothek",false
402,1000363,n,3,1,0,,"Altermann, Pater-Jesuit aus Elsas, Phililoge",false
403,1000373,n,0,1,0,,"d'Affry, frz. Minister in Haag",false
404,1000378,n,1,1,0,,"Elisabeth, russ. Krn.",false
405,1000378,n,1,2,0,,"Katharina, russ. Gftn.",false
406,1000378,n,1,2,0,,"Peter, russ. Gft.",false
407,1000381,g,1,5,7,SM,"Salzungen, Bad, St.",false
408,1000382,n,1,4,0,,"Bärenstamm, Bn, v., Bischof v. Bautzen (Ober-Lausitz)",false
409,1000383,g,1,5,7,Sa,"Dresden, St.",false
410,1000385,g,1,5,7,SG,"Hain, Ort",false
411,1000385,n,5,0,0,,"Themer, v., Kadet (Dresden)",false
412,1000385,N,0,1,0,,"Saltykov (Saltikow), Gf, Gen., russ. Gesandter in Hamburg",false
413,1000385,n,0,1,0,,"Rehe, Sekretär d. russ. Gesandschaft in Hamburg",false
414,1000386,g,1,5,7,Sa,"Hubertsburg, Lusthaus zwischen Dresden u. Leipzig",false
415,1000388,w,5,3,0,,St. Stephan Metropolitandomkirche,false
416,1000388,w,5,3,0,,St. Michaels Hofpfarrkirche,false
417,1000388,w,5,3,0,,Bei den Schotten,false
418,1000389,n,1,3,0,,"Jörger, Juliana, Gfn. v., geb. v. Stubenberg",false
419,1000390,g,1,5,1,Bö,"Prag, St. = Praha",false
420,1000391,t,9,2,1,$,,false
421,1000391,w,6,5,0,,Buchhandlung A. Bernardi bei der Oberen Jesuitenpforten,false
422,1000391,w,5,9,0,,"Jesuitenpforte, Obere",false
423,1000391,n,2,1,0,,"Bernardi, Augustin, B/H",false
424,1000392,t,5,3,1,=,,false
425,1000392,g,1,5,1,,"Kritzendorf, Ort bei Wien",false
426,1000392,g,1,5,1,,"Klosterneuburg, St. bei Wien",false
427,1000392,n,3,3,0,,"Wagner, Josef, Gräflich Daunischer Grundrichter",false
428,1000392,i,4,0,0,,Landmarschallisch. Gericht (W),false
429,1000393,t,0,0,9,=,,false
430,1000393,t,1,9,1,P,,false
431,1000393,w,2,1,0,,Hohe Brücke,false
432,1000393,w,4,9,0,,"Grimwalderisches Haus, auf der hohen Brücke, neben den Ratern Cajetanern",false
433,1000394,T,1,9,1,P,,false
434,1000394,T,7,8,2,,,false
435,1000394,w,2,1,0,,Singerstr.,false
436,1000394,w,4,9,0,,"Rössel, Zum steinernen, in der Singerstr.",false
437,1000395,t,9,2,1,$,,false
438,1000395,n,2,1,0,,"Bader, Emerich Felix, B/H",false
439,1000395,w,6,5,0,,Buchhandlung E.F. Bader in der Bognergasse nebst dem Todtenkopf,false
440,1000395,w,6,7,0,,"Todtenkopf, Bierstube, in der Bognergasse",false
441,1000395,w,2,4,0,,Bognergasse,false
442,1000086,g,1,5,9,P,"Gartz, St.",false
443,1000086,g,1,5,9,,"Templin, St.",false
444,1000086,g,1,7,9,,"Oder, Fl. = Odra",false
445,1000428,N,0,1,0,,"Nivernoios, Herzog, frz. außerordentl. Ambassad. in Berlin",false
446,1000428,n,0,1,0,,"De la Touche, frz. Minister in Berlin",false
447,1000428,n,4,0,0,,"Podewils, Gf. v., pr. Kabinetsminister",false
448,1000429,g,1,5,9,,"Berlin, St.",false
449,1000429,n,1,1,0,,Friedrich II.,false
450,1000429,n,1,2,0,,"Ferdinanmd, Pz v. Braunschweig",false
451,1000429,n,1,1,0,,"Moritz, Fst. v. Anhalt-Dessau",false
452,1000429,n,1,1,0,,"Elisabetn, russ. Kgn.",false
453,1000429,n,1,2,0,,"Sophie Dorothea, Mutter des Friedrichs II.",false
454,1000430,n,5,1,0,,"Normann, v., pr. Gmr.",false
455,1000430,g,1,5,9,,"Wriezen an der Oder, Ort",false
456,1000432,n,1,1,0,+,"Schönborn, Franz Georg, Kft. von Trier, Kft. v. Trier, Erzbischof (1668-1756)",false
457,1000433,n,1,1,0,,"Johann Friedrich Karl, Gf. v. Ostein, Kft. und Erzbf. v. Mainz",false
458,1000434,w,5,4,0,,Salesianerinnen-Frauen-Kloster auf dem Rennweg,false
459,1000434,w,2,2,0,,Rennweg,false
460,1000436,t,9,8,0,$,Ball auf der Mehlgrube,false
461,1000436,w,4,8,0,,Auf der Mehlgruben,false
462,1000437,n,1,3,0,,"Verneda, Hypolita, Gfn, v.",false
463,1000438,t,8,0,6,=,,false
464,1000438,n,0,0,0,,"Kronawetter, Johann",false
465,1000438,w,6,7,0,,"Schiff, Zum goldenen, J.Ch.Kronaweterische zwei Teilhäuser, in der Leopoldstadt, Wirt.",false
466,1000438,w,1,2,0,,Leopoldstadt,false
467,1000439,n,0,0,0,,"Schrottenbach, Thadäo",false
468,1000439,n,0,0,0,,"Angst, Ernst Friederich",false
469,1000439,n,0,0,0,,"Klausbergerin, Magdalena,",false
470,1000444,g,1,5,8,BwL,"Stade, St.",false
471,1000445,n,1,1,0,,"Maria Amalia, Kgn. der beiden Sizilien (T. d. Kft. v. Sachsen)",false
472,1000445,n,1,2,0,,"Anton Paskal Burbon, Infant des Königreiches der beiden Sizilien",false
473,1000447,g,1,5,3,HK,"Hanau, St.",false
474,1000447,g,1,7,9,,"Main (Mayn), Fl.",false
475,1000447,g,1,7,9,,"Kinzig, Fl.",false
476,1000458,n,0,1,0,,"Marchmond, Gf, brit. Vertreter in Berlin",false
477,1000458,n,0,1,0,,"Stormont, Lord, brit. Vertreter in Dresden",false
478,1000455,e,0,0,0,,Indianer,false
479,1000460,e,0,0,0,,Schottländer,false
480,1000460,e,0,0,0,,Irrländer,false
481,1000461,n,0,1,0,,"Witzthum, v., der außerordentl. pol.-sächs. Gesandte in Paris",false
482,1000467,n,0,1,0,,"Yorck, Oberst brit. Vertreter in Haag",false
483,1000470,n,0,1,0,,"d'Affry, frz. Bevollmächtigter in Haag",false
484,1000475,g,1,5,4,Wü,"Stuttgart, St.",false
485,1000475,n,0,1,0,,"De Monciel, Marquis, frz. Minister in Stuttgart",false
486,1000475,n,0,1,0,,"De la Noue, frz. Gesandter in Stuttgart",false
487,1000476,n,4,0,0,,"Wallbrunns, Bn. v., württ. Oberhofmarschall",false
488,1000476,n,1,1,0,,"Karl II. Eugen, Hg. v. Württemberg",false
489,1000476,n,1,2,0,,"Friederika, Hgn. v. Württemberg",false
490,1000477,g,1,5,2,Mz,"Obernissa, Ort",false
491,1000478,w,5,3,0,,"Jesuitenkirche, Am Hof",false
492,1000479,g,1,5,1,Bö,"Prag, St. = Praha",false
493,1000480,n,5,2,0,,"Nierod, Johann Konrad, v., österr. Oberst",false
494,1000480,n,3,3,0,,"Költz, Maximilian, Kriegsagent",false
495,1000481,t,9,2,1,$,Beschreibung des Erdbebens,false
496,1000482,t,9,2,1,$,,false
497,1000482,n,2,1,0,,"Krauß, Johdnn Paul, Buchführer",false
498,1000486,n,1,2,0,,"Albertina, Hgn. v. Hollstein-Gottorp, Mutter des schwed. Königs Adolf Friedrich",false
499,1000489,n,1,1,0,,Friedrich II.,false
500,1000489,n,1,2,0,,"Sophie Dorothea, Mutter v. Fr. II.",false
501,1000489,n,1,2,0,,"Ferdinaand, pr. Pz.",false
502,1000490,g,1,5,9,,"Berlin, St.",false
503,1000491,n,5,1,0,,"Truchses, Gf. v., pr. Gmr., Chef eines Dragonerregiments",false
504,1000491,n,4,0,0,,"Osten, v., pr. Geheimrat",false
505,1000491,g,1,5,9,,"Küstrin, St. = Kostrzyn",false
506,1000491,g,1,5,9,P,"Stettin, St. = Szczecin",false
507,1000501,e,0,0,0,,"Indianer (""französische"")",false
508,1000504,n,0,1,0,,"Marschmon, Gf., brit. Minister in Berlin",false
509,1000505,n,0,1,0,,"d'Affry, Gf., frz. Bevollmächtigte in Niederland",false
510,1000506,n,1,2,2,,"Albertina, Hgn. v. Hollstein-Gottorp, Muter des schwed. Königs Adolf Friedrich",false
511,1000508,n,0,1,0,,"Bachof v. Echt, Bn., dän. Gesandte in Wien",false
512,1000508,n,1,1,0,,"Juliane, dän. Kgn.",false
513,1000508,N,1,2,0,,"Christian, dän. Kpz",false
514,1000512,g,1,6,3,,"Königsberg, St.",false
515,1000514,n,5,1,0,,"Oeynhausen, Gf. v., pr. Gmr.",false
516,1000516,n,3,1,0,,"[Huber?], 
[Huber?], Johann Jakob, Astronom, Mitglied der pr. Akad. d. Wiss.",true
517,1000517,n,1,1,0,,Friedricch II.,false
518,1000518,n,0,1,0,,"Nivernois, Hg., frz. Minister in Berlin.",false
519,1000518,n,1,1,0,,"Elisabeth, pr. Kgn.",false
520,1000518,n,1,2,0,,"Heinrich, pr. Pz., Bruder von Friedrich II.",false
521,1000519,g,1,5,9,,"Berlin, St.",false
522,1000520,n,4,1,0,,"Bees, Gf. v.,pr. Oberhofmarschall, wirkl. geheimer Staats- u. Kriegsminister",false
523,1000520,n,1,3,0,,"Promnitz-Sorau, Gf. v., (Schlesien)",false
524,1000520,n,1,3,0,,"Langenthal, Bn. v., (Schlesien)",false
525,1000522,g,1,5,7,Sa,"Dresden, St.",false
526,1000522,g,1,5,7,,"Bärenfels, Jagdhaus",false
527,1000522,g,1,5,7,Sa,"Bärenstein (Pernstein), Ort",false
528,1000522,g,1,5,7,,Zinnwalde,false
529,1000522,g,1,5,7,Sa,"Altenberg, St.",false
530,1000523,N,0,1,0,,"St.Elisabeth, Duca, sizilian. Bottschafter in Dresden",false
531,1000523,n,4,1,0,,"Brühl, [Heinrich], Gf. v., sächs.. Premierminister",false
532,1000523,n,1,2,0,,"Christina, sächs. Kpzn.",false
533,1000523,n,1,2,0,,"Anton Klemens, sächs. Pz.",false
534,1000523,n,1,1,0,,"August II., pol. Kg., sächs. Kft.",false
535,1000524,n,0,1,0,,"Zinzendorf, Gf. v., österr. Vertreter in Petersburg u. Stokholm",false
536,1000526,N,4,0,0,+,"Preß, Johann Christoph, der Staatskanzlei Kanzellist",false
537,1000526,n,3,3,0,,"Concin, Franzisk Xawerius, Kurator ad actum (Öst.)",false
538,1000527,t,8,0,6,,,false
539,1000527,N,0,0,0,+,"Koska, Joseph Karl",false
540,1000527,w,4,9,0,,"Offenbachisches, zum kleinen Jordan genanntes Haus, in der Schultergasse",false
541,1000527,w,2,4,0,,Schultergässel,false
542,1000528,t,8,0,6,=,,false
543,1000528,g,1,5,1,,"Klosterneuburg, St. bei Wien",false
544,1000528,n,0,0,0,+,"Riessner, Joseph",false
545,1000529,t,0,0,9,=,,false
546,1000529,n,3,6,0,+,"Meißler, Daniel, Musiker",false
547,1000529,w,2,4,0,,Kottgasse,false
548,1000530,t,9,5,1,,,false
549,1000530,n,2,0,0,,"Peringerin,. Anna Katharina, Burgerin",false
550,1000530,w,2,5,0,,Neuer Markt [Mehlmarkt],false
551,1000531,t,1,9,1,P,,false
552,1000531,w,1,2,0,,Leopoldstadt,false
553,1000531,w,6,7,0,,"Wöberl-Wirttshaus, in  der Leopoldstadt, außer der Rotenstern[gasse?]",false
554,1000531,w,4,9,0,,"Löwisches Haus, in der Leopoldstadt, gegenüber dem Wöberlwirtshaus",false
555,1000532,T,9,2,1,$,,false
556,1000532,n,2,5,0,,"Herrich (Herich), Ferdinand, burgerl. Buchbinder",false
557,1000532,w,6,5,0,,Buchhandlung F.Herrich neben der groißen St.Petrus-Kirchentür,false
558,1000533,t,8,0,6,,,false
559,1000533,w,2,1,0,,Singerstr.,false
560,1000533,w,4,9,0,,"Fähndrichhof (Fähnrichhof, Fähdnrichshof), in der Singerstr.",false
561,1000533,w,4,9,0,,"Maulisches Haus, im Fähndrichhof, in der Singerstr.",false
562,1000533,w,4,9,0,,"Johan-Helmisches-Haus, auf dem Magdalenagrund an der Wien",false
563,1000534,t,0,0,9,=,,false
564,1000534,w,2,1,0,,Singerstr.,false
565,1000534,w,4,9,0,,"Rössel, Zum steinernen, in der Singerstr.",false
566,1000535,t,9,2,1,$,,false
567,1000535,n,2,1,0,,"Krauß, Johann Paul, Buchführer",false
568,1000536,t,9,2,1,$,,false
569,1000536,n,3,2,0,,WDVerl.,false
570,1000540,e,0,0,0,,Indianer,false
571,1000541,n,1,3,0,,"Wolfskehle, Gfn. v. (Prag)",false
572,1000541,n,1,3,0,,"Kolowrat, Gfn. v. (Prag)",false
573,1000541,n,1,3,0,,"Netolitzky, Bnsn. v. (Prag)",false
574,1000541,n,1,3,0,,"Pachta, Gfn. v. (Prag)",false
575,1000541,g,1,6,4,,Neustädter Ursulinerkloster,false
576,1000541,g,1,5,1,Bö,"Prag, St. = Praha",false
577,1000542,T,9,2,1,$,,false
578,1000542,n,2,1,0,,"Monat, Peter Konrad, B/H",false
579,1000542,w,6,5,0,,"Buchhandlung P.K.Monatische, unter den Tuchlauben im Pfeifferischen Haus",false
580,1000542,w,6,5,0,,"Buchhandlung P.K.Monatische, unter den Tuchlauben im Pfeifferischen Haus",false
581,1000543,t,8,0,6,=,,false
582,1000543,g,1,5,1,,"Vischament, Herrschaft",false
583,1000543,n,0,0,0,,"Pürnerin, Rosalia, geb. Hüldebrandt",false
584,1000543,n,0,0,0,,"Adolfin, Theresia, geb. Hüldebrandin",false
585,1000543,n,0,0,0,,"Hämplin, Rosalia",false
586,1000543,n,2,5,0,,"Hämpel, Johann, bürgerl. Oehlner",false
587,1000544,t,0,0,9,,,false
588,1000544,w,4,9,0,,"Hucterisches Haus, in der Krautgasse",false
589,1000544,w,2,4,0,,Krautgasse,false
590,1000545,t,9,2,1,$,,false
591,1000545,n,3,2,0,,WDVerl.,false
592,1000546,t,4,2,0,,,false
593,1000546,t,4,2,1,,,false
594,1000546,t,1,4,1,,Pflanzenöl,false
595,1000546,t,0,0,1,,Zwirn (Faden),false
596,1000546,t,8,9,0,,,false
597,1000546,n,2,4,0,,"De Ricci, Fabio, Bn., österr. Fabrikant (Pötzleinstorf)",false
598,1000546,n,2,1,0,,"Schreiber, Thomas, Handelsmann (W)",false
599,1000546,g,1,5,1,,"Pötzleinstorf, Ort",false
600,1000547,e,0,0,0,,Indianer,false
601,1000549,n,3,1,0,,"Salvini, Naturforscher,",false
602,1000549,n,3,1,0,,"Hales, Naturforscher",false
603,1000557,n,0,1,0,,"Michels, pr. Legationsekretär, Minister in London",false
604,1000566,n,0,1,0,,"Guebrian, Abt, frz. Minister beim Kurkölnischen Hof",false
605,1000568,g,1,5,6,By,"München, St.",false
606,1000568,n,5,1,0,,"Spreti, Hieronim, Gf. v., bay. Gfmllt.",false
607,1000569,g,1,5,2,Tr,"Koblenz, St.",false
608,1000569,n,1,1,0,+,"Schönborn, Franz Georg, Gf. v., Erzbischof und Kft v. Trier (1729-1756)",false
609,1000572,g,1,5,2,Kl,"Bonn, St.",false
610,1000572,g,1,5,2,Pf,"Düsseldorf, St.",false
611,1000572,g,1,5,3,Pf,"Mannheim (Manheim), St.",false
612,1000572,n,1,1,0,,"Christian IV., Hg. v. Zweibrücken",false
613,1000574,g,1,5,2,Kl,"Köln, RSt.",false
614,1000574,n,1,1,0,,"Karl Theodor, Kft. v. Pfalz",false
615,1000574,n,1,1,0,,"Maria Elisabeth, Kftn. v. Pfalz",false
616,1000575,g,1,5,1,,"Kärnten, Hzm.",false
617,1000575,n,0,0,0,,"Domitian, Heiliger, Schutzpatron v. Kärnten",false
618,1000575,w,5,3,0,,Peterskirche,false
619,1000575,n,4,0,0,,"Geißruck, Johann Baptista, Reichsgf. v., Dr., d. Kärtner. Landschaft Verordneter",false
620,1000575,n,1,4,0,,"Lanz, Benedikt,  Pater-Jesuit (W)",false
621,1000575,w,5,3,0,,Profeßhaus S.J. am Hof,false
622,1000577,n,2,0,0,,"Horvatin, Eva Katharina, Witwe des Leinwathändlers (W)",false
623,1000577,n,2,1,0,,"Horvath, Gregori, Leinwathändler (W)",false
624,1000577,w,4,9,0,,Nikolaerhaus (-),false
625,1000578,t,9,2,1,$,,false
626,1000578,n,2,1,0,,,true
627,1000578,n,2,1,0,,"Krauß, Johann Paul, B/H",false
628,1000578,w,6,5,0,,Buchhandlung J.P. Krauß nächst der Burg,false
629,1000579,t,9,2,1,$,,false
630,1000579,n,3,2,0,,"Kurzböck, Gregorio, Universitäts Buchdrucker",false
631,1000579,w,6,6,0,,Universitäts Druckerei v. G. Kurzböck in der Bognergassen,false
632,1000579,w,2,4,0,,Bognergasse,false
633,1000579,w,4,9,0,,"Hofglaserisches Haus, in der Bognergasse",false
634,1000581,t,9,2,1,$,,false
635,1000581,n,3,2,0,,WDVerl.,false
636,1000587,t,9,2,1,$,,false
637,1000587,n,2,1,0,,"Bernardi, Augustin, B/H",false
638,1000587,w,6,5,0,,Buchhandlung A. Bernardi bei der Oberen Jesuitenpforten,false
639,1000587,w,5,9,0,,Jesuitenpforte,false
640,1000588,t,9,2,1,$,,false
641,1000588,n,3,2,0,,WDVerl.,false
642,1000609,n,4,0,0,,"Kolonna (Colonna), Franz Karl, Gf. von Fels, österr. Appellationsrat zu Prag",false
643,1000610,n,4,1,0,,"Podewils, Gf. v., pr. erster Kabinetminister",false
644,1000610,n,1,1,0,,"Schafgotsch, Philipp Gotthard, Ft. und Bischof zu Breslau",false
645,1000610,n,0,1,0,,"Niverois, Louis Jules, Hg., frz. Vertreter in Berlin",false
646,1000610,n,1,2,0,,"Sofie Dorothea, Mutter v. Fr. II.",false
647,1000610,n,1,1,0,,Friedrich II.,false
648,1000612,n,0,1,0,,"Fürst und Kupferberg, Karl Josef Maximilian, Fhr. v., pr. Gasandter in Wien",false
649,1000612,n,4,0,0,,"Stosch, v., pr. Hofmarschall, anhalt-zerbstischer Hofrat",false
650,1000612,n,4,0,0,,"Linsing, v., pr. Landesdirektor",false
651,1000612,n,1,3,0,,"Sydow, v. (VP)",false
652,1000612,n,1,3,0,,"Meck, v., lifl. Kavaler",false
653,1000612,n,1,3,0,,"Vegesack, v., lifl. Kavaler",false
654,1000612,n,1,3,0,,"Dreling, v., lifl. Kavaler",false
655,1000612,g,1,5,8,Mb,"Strelitz, St.",false
656,1000612,g,1,5,9,P,Pommern,false
657,1000613,n,5,1,0,,"Normann, v., Gmr. v.d. Kavallerie",false
658,1000613,n,1,3,0,,"Sala, Gf. v., (Mecklenburg)",false
659,1000613,g,1,5,9,,"Wriezen an der Oder, Ort",false
660,1000614,g,1,5,2,Tr,"Trier, St.",false
661,1000614,g,1,5,2,Tr,"Koblenz, St.",false
662,1000614,n,1,1,0,,"Schönborn, Franz Georg, Gf. v., Erzbischof und Kft v. Trier (1729-1756)",false
663,1000616,n,1,4,0,,"Toussain, George, l'abbe, fr. Priester in Wien",false
664,1000616,w,5,3,0,,Heil. Theresiakapelle in der Direktorialkanzlei,false
665,1000616,w,5,3,0,,St. Peterkirche,false
666,1000618,t,1,0,5,,Wald,false
667,1000618,g,1,5,1,,"Judenau, Herrschaft",false
668,1000619,n,0,0,0,,"Schildin, (geb. Hünerlin), Eva Rosina (W)",false
669,1000619,n,0,0,0,+,"Hünerlin, Anna Maria, (W)",false
670,1000619,n,0,0,0,,"Schild, Ferdinand (W)",false
671,1000619,n,0,0,0,,"Schildin, Rosina (W)",false
672,1000620,n,1,3,0,+,"Pelicelli, Gf., österr. Titularoberst",false
673,1000620,n,3,3,0,,"Költz, Maximilian, österr. Kriegsagent",false
674,1000628,n,0,1,0,,"Horn, Adam, Gf., schwed. Oberst, hat eine Trauerschrift nach Pb. fortgefahren",false
675,1000628,n,1,2,0,,"Marie Augusta, Mutter des schwed. Kg.",false
676,1000631,n,1,1,0,,"Friedrich V., dän. Kg.",false
677,1000634,n,1,2,0,,"..., pr. Pzn,",false
678,1000634,n,1,1,0,,Fr.II.,false
679,1000634,n,1,1,0,,"Elisabeth, pr. Kgn.",false
680,1000636,n,1,2,0,,"Sophie Dorothea, Mutter Friedrichs II.",false
681,1000639,n,0,0,0,,"Roska, Joseph Karl,",false
682,1000639,n,0,0,0,,Offenbachische Erbsinteressente,false
683,1000639,w,2,4,0,,Schul(l)ergassel,false
684,1000639,w,4,9,0,,"Offenbachisches, zum kleinen Jordan genanntes Haus, in der Schultergasse",false
685,1000640,t,9,2,1,$,,false
686,1000640,n,2,1,0,,"Monat, Peter Konrad, B/H",false
687,1000640,w,6,5,0,,"Buchhandlung P.K.Monatische, unter den Tuchlauben im Pfeifferischen Haus",false
688,1000640,w,6,5,0,,"Buchhandlung P.K.Monatische, unter den Tuchlauben im Pfeifferischen Haus",false
689,1000648,n,1,1,0,,"..., neap. Kg.",false
690,1000650,n,0,1,0,,"Barromei, papstl. Nuntius in Florenz",false
691,1000650,n,1,1,0,,"Benedikt XIV., Papst",false
692,1000651,n,1,1,0,,"..., neapol. Kg.",false
693,1000651,n,0,1,0,,"Korisano (Corisano), Duka di, neapol. Minister in Rom",false
694,1000660,n,1,1,0,,"Schönborn, Franz Georg, Gf. v., Erzbischof und Kft v. Trier (1729-1756)",false
695,1000662,e,0,0,0,,Indianer,false
696,1000673,g,1,5,2,Pf,"Düsseldorf, St.",false
697,1000673,n,0,1,0,,"Zuckmantel, Bn., frz. Minister am Kurpfalzisch. Hof",false
698,1000677,g,1,5,1,,Tirol,false
699,1000677,g,1,5,1,,"Brentoniko, Ort in Tirol",false
700,1000678,n,0,1,0,,"Backer, Gf. v., dän. Gesandter in Wien",false
701,1000679,n,1,2,0,,"Joseph, österr. Ehg.",false
702,1000679,n,1,2,0,,"Maria Anna, österr. Ehgn.",false
703,1000679,n,1,2,0,,"Maria Christina, österr. Ehgn",false
704,1000681,n,1,3,0,,"Salm, Karl, Gf. v. (Öst.)",false
705,1000681,n,4,0,0,,"Bartolotti, Bn. v., österr. Landrechtsbeisitzer",false
706,1000681,w,4,9,0,,"Gräfl.-Hardeckisches(Hartigisches)-Haus, in der oberen Bäckerstr.",false
707,1000681,w,2,1,0,,"Bäckerstr., Obere",false
708,1000682,t,1,0,5,=,,false
709,1000682,g,1,5,1,,"Markt Gaunerstorf, Ort",false
710,1000683,T,0,0,0,,,false
711,1000684,t,1,0,5,=,,false
712,1000684,g,1,5,1,,"Hainstätten, Landgut",false
713,1000684,g,1,5,1,,"Loizmangstorf, Landgut",false
714,1000684,n,4,0,0,,"Trautson, J.W., Gf. zu Falkenstein etc., Landmarschall in Österreich",false
715,1000684,n,3,3,0,,"Schwander, Dr. v., gerichtlich aufgestellte Curator (W)",false
716,1000685,t,9,2,1,$,,false
717,1000685,n,3,2,0,,"Trattner, Johann Thomas, österr. Hof-Buchdrucker und Buchhändler",false
718,1000685,w,6,5,0,,"Buchhandlung J.Th.Trattner, im Fischerischen Haus auf dem Kohlmarkt",false
719,1000685,w,4,9,0,,"Fischerisches Haus, auf dem Kohlmarkt",false
720,1000685,w,2,5,0,,Kohlmarkt,false
721,1000686,t,5,3,1,,Wein,false
722,1000686,n,3,2,0,,WDVerl.,false
723,1000687,t,9,2,1,$,,false
724,1000687,n,2,1,0,,"Bader, Emerich Felix, B/H",false
725,1000687,w,6,5,0,,Buchhandlung E.F. Bader in der Bognergasse nebst dem Todtenkopf,false
726,1000687,w,2,4,0,,Bognergasse,false
727,1000687,w,6,7,0,,"Todtenkopf, Bierstube, in der Bognergasse",false
728,1000688,n,1,4,0,+,"Leichanschneider, Franz Joseph, österr. Burgpfarrer",false
729,1000689,n,1,3,0,+,"Stockorner, Karl Albert  v. (Öst.)",false
730,1000689,n,4,0,0,,"Ludwigstorf, Rudolph, Fhr, v., österr. Landrechtsbeisitzer",false
731,1000690,t,8,0,6,,,false
732,1000690,g,1,5,1,,"Achau, Ort",false
733,1000691,t,9,2,1,$,,false
734,1000691,n,2,1,0,,"Kraus, Johann Paul, Buchführer",false
735,1000709,g,1,5,8,Hb,"Hamburg, RSt.",false
736,1000709,g,1,7,9,,"Elbe, Fl.",false
737,1000712,g,1,5,4,Wü,"Stuttgart, St",false
738,1000712,g,1,5,4,Wü,"Göppingen, St.",false
739,1000712,g,1,5,4,Wü,"Ludwigsburg, St.",false
740,1000712,n,1,2,0,,"Maria Augusta, verwittibte Hgn. v. Württemberg",false
741,1000713,g,1,5,1,Bö,"Prag, St. = Praha",false
742,1000717,g,1,5,1,Bö,"Prag, St. = Praha",false
743,1000718,t,1,0,5,=,,false
744,1000718,g,1,5,1,,"Sankt Peter in der Au, Herrschaft",false
745,1000718,n,1,3,0,,"Windischgrätz, Joseph, gf.",false
746,1000718,n,4,0,0,,"Trautson, J.W., Ft.",false
747,1000719,t,8,0,6,=,,false
748,1000719,n,1,4,0,,"Dollfin, Franzisk, Rektor vom Societatis Jesu",false
749,1000719,n,1,3,0,,"De Paula, Johann Franz, Gf. v. Preyßing",false
750,1000719,w,2,1,0,,Jägerzeile,false
751,1000720,n,1,1,0,,"Maria Theresia, Krn",false
752,1000720,n,1,1,0,,"Karl Alexander, Hg. v. Lothringen u. Bar, Gouverneur v. Österr. Niederlanden",false
753,1000721,n,4,0,0,,"Trautson, J.W. , Ft.",false
754,1000721,n,1,3,0,,"Riesenfels, Franz Philipp, Bn. v. (Öst.)",false
755,1000721,n,0,0,0,,"Vetter; Franz Karl, Kreditor (Öst.)",false
756,1000721,n,0,0,0,,"May, Lazarus, Jude, Kreditor (Öst.)",false
757,1000721,g,1,5,1,,"Seissenegg, Herschaft",false
758,1000721,g,1,5,1,,"Pezenkirchen, Herrschaft",false
759,1000722,n,4,0,0,,"Trautson, J.W., Ft.",false
760,1000722,n,1,3,0,,"Risenfels (Riesenfels), Franz Philipp, Bn. v. (Öst.)",false
761,1000722,n,3,3,0,,"Krauß, Sebastian Andre, J.U.D., Hof- und Gerichtsadvokat (W)",false
762,1000722,n,2,0,0,,"May, Lasarus, Jude, Kreditor (Öst.)",false
763,1000722,n,0,0,0,,"Werner, Johann, Kreditor (Öst.)",false
764,1000722,n,2,0,0,,"May, Michael, Jude, Kreditor (Öst.)",false
765,1000722,n,2,0,0,,"Oppenheimer, Faist David, Kreditor (Öst.)",false
766,1000723,n,5,3,0,+,"Günter, v.,österr. Hpt.",false
767,1000723,n,3,3,0,,"Kölz, Maximilian, österr. Kriegsagent",false
768,1000738,n,0,1,0,,"[Mniszeck, Gf.], pol. außerordentl. Abgesandte an die Pforte",false
769,1000740,g,1,5,2,Pf,"Düren, St.",false
770,1000740,g,1,5,2,Pf,"Jülich, St.",false
771,1000741,n,1,2,0,,"Ludwig, Pz. v. Württemberg",false
772,1000745,n,1,1,0,,"Maria Theresia, Krn.",false
773,1000745,n,1,1,0,,"Elisabetha Augusta, Kftn. zu Pfalz, Pfalzgräfin bei Rhein",false
774,1000745,n,1,1,0,,"Maria Franziska, Pfalzgräfin zu Zweibrücken",false
